sample_id,timestep,throughput_mbps,channel_occupancy_percent,tx_retry_ratio,rssi_dbm,rssi_delta_db,rssi_moving_avg_dbm,label,scenario
3,4,0.002603378337470485,0.12536041118214866,0.02242350602010383,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
3,5,0.0022401162438699523,0.04187037733483768,0.022313045399315144,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
3,6,0.0022401162438699523,0.04187037733483768,0.018446923671711035,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
3,7,0.002179572561603197,0.04187037733483768,0.004197503589970176,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
3,8,0.0011503299630683539,0.0057665789143788275,0.0046393460731249305,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
3,9,0.0022401162438699523,0.0057665789143788275,0.0046393460731249305,0.5174150230801511,0.5514743921365753,0.5273934698395127,0,idle
4,0,0.0022401162438699523,0.12536041118214866,0.010272837733348061,0.5035669324381032,0.5344024831867564,0.5091311566131709,0,idle
4,1,0.00320881516013804,0.12536041118214866,0.02805699768032696,0.5035669324381032,0.5344024831867564,0.5163254012174876,0,idle
4,2,0.0022401162438699523,0.12536041118214866,0.027836076438749587,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
4,3,0.002603378337470485,0.12536041118214866,0.02242350602010383,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
4,4,0.0022401162438699523,0.04187037733483768,0.022313045399315144,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
4,5,0.0022401162438699523,0.04187037733483768,0.018446923671711035,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
4,6,0.002179572561603197,0.04187037733483768,0.004197503589970176,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
4,7,0.0011503299630683539,0.0057665789143788275,0.0046393460731249305,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
4,8,0.0022401162438699523,0.0057665789143788275,0.0046393460731249305,0.5174150230801511,0.5514743921365753,0.5273934698395127,0,idle
4,9,0.002179572561603197,0.0057665789143788275,0.00474980669391362,0.5174150230801511,0.5344024831867564,0.5312672938572217,0,idle
5,0,0.00320881516013804,0.12536041118214866,0.02805699768032696,0.5035669324381032,0.5344024831867564,0.5163254012174876,0,idle
5,1,0.0022401162438699523,0.12536041118214866,0.027836076438749587,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
5,2,0.002603378337470485,0.12536041118214866,0.02242350602010383,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
5,3,0.0022401162438699523,0.04187037733483768,0.022313045399315144,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
5,4,0.0022401162438699523,0.04187037733483768,0.018446923671711035,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
5,5,0.002179572561603197,0.04187037733483768,0.004197503589970176,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
5,6,0.0011503299630683539,0.0057665789143788275,0.0046393460731249305,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
5,7,0.0022401162438699523,0.0057665789143788275,0.0046393460731249305,0.5174150230801511,0.5514743921365753,0.5273934698395127,0,idle
5,8,0.002179572561603197,0.0057665789143788275,0.00474980669391362,0.5174150230801511,0.5344024831867564,0.5312672938572217,0,idle
5,9,0.0025428346552037297,0.04901592077222011,0.0046393460731249305,0.5174150230801511,0.5344024831867564,0.5351411178749306,0,idle
6,0,0.0022401162438699523,0.12536041118214866,0.027836076438749587,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
6,1,0.002603378337470485,0.12536041118214866,0.02242350602010383,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
6,2,0.0022401162438699523,0.04187037733483768,0.022313045399315144,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
6,3,0.0022401162438699523,0.04187037733483768,0.018446923671711035,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
6,4,0.002179572561603197,0.04187037733483768,0.004197503589970176,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
6,5,0.0011503299630683539,0.0057665789143788275,0.0046393460731249305,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
6,6,0.0022401162438699523,0.0057665789143788275,0.0046393460731249305,0.5174150230801511,0.5514743921365753,0.5273934698395127,0,idle
6,7,0.002179572561603197,0.0057665789143788275,0.00474980669391362,0.5174150230801511,0.5344024831867564,0.5312672938572217,0,idle
6,8,0.0025428346552037297,0.04901592077222011,0.0046393460731249305,0.5174150230801511,0.5344024831867564,0.5351411178749306,0,idle
6,9,0.013743415874553492,0.0057665789143788275,0.002209212415773777,0.5455308434746119,0.5690636316606312,0.5462091864969563,0,idle
7,0,0.0022401162438699523,0.04187037733483768,0.022313045399315144,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
7,1,0.0022401162438699523,0.04187037733483768,0.018446923671711035,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
7,2,0.002179572561603197,0.04187037733483768,0.004197503589970176,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
7,3,0.0011503299630683539,0.0057665789143788275,0.0046393460731249305,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
7,4,0.0022401162438699523,0.0057665789143788275,0.0046393460731249305,0.5174150230801511,0.5514743921365753,0.5273934698395127,0,idle
7,5,0.002179572561603197,0.0057665789143788275,0.00474980669391362,0.5174150230801511,0.5344024831867564,0.5312672938572217,0,idle
7,6,0.0025428346552037297,0.04901592077222011,0.0046393460731249305,0.5174150230801511,0.5344024831867564,0.5351411178749306,0,idle
7,7,0.013743415874553492,0.0057665789143788275,0.002209212415773777,0.5455308434746119,0.5690636316606312,0.5462091864969563,0,idle
7,8,0.0023612036084034635,0.04187037733483768,0.0019882911741963987,0.5593789341166596,0.5514743921365753,0.5605976757055893,0,idle
7,9,0.0023006599261367077,0.04187037733483768,0.0019882911741963987,0.5732270247587075,0.5514743921365753,0.5755395683453237,0,idle
8,0,0.0022401162438699523,0.04187037733483768,0.018446923671711035,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
8,1,0.002179572561603197,0.04187037733483768,0.004197503589970176,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
8,2,0.0011503299630683539,0.0057665789143788275,0.0046393460731249305,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
8,3,0.0022401162438699523,0.0057665789143788275,0.0046393460731249305,0.5174150230801511,0.5514743921365753,0.5273934698395127,0,idle
8,4,0.002179572561603197,0.0057665789143788275,0.00474980669391362,0.5174150230801511,0.5344024831867564,0.5312672938572217,0,idle
8,5,0.0025428346552037297,0.04901592077222011,0.0046393460731249305,0.5174150230801511,0.5344024831867564,0.5351411178749306,0,idle
8,6,0.013743415874553492,0.0057665789143788275,0.002209212415773777,0.5455308434746119,0.5690636316606312,0.5462091864969563,0,idle
8,7,0.0023612036084034635,0.04187037733483768,0.0019882911741963987,0.5593789341166596,0.5514743921365753,0.5605976757055893,0,idle
8,8,0.0023006599261367077,0.04187037733483768,0.0019882911741963987,0.5732270247587075,0.5514743921365753,0.5755395683453237,0,idle
8,9,0.0029060967488042625,0.04187037733483768,0.0019882911741963987,0.5732270247587075,0.5344024831867564,0.5904814609850579,0,idle
9,0,0.0011503299630683539,0.0057665789143788275,0.0046393460731249305,0.5035669324381032,0.5344024831867564,0.5240730492529054,0,idle
9,1,0.0022401162438699523,0.0057665789143788275,0.0046393460731249305,0.5174150230801511,0.5514743921365753,0.5273934698395127,0,idle
9,2,0.002179572561603197,0.0057665789143788275,0.00474980669391362,0.5174150230801511,0.5344024831867564,0.5312672938572217,0,idle
9,3,0.0025428346552037297,0.04901592077222011,0.0046393460731249305,0.5174150230801511,0.5344024831867564,0.5351411178749306,0,idle
9,4,0.013743415874553492,0.0057665789143788275,0.002209212415773777,0.5455308434746119,0.5690636316606312,0.5462091864969563,0,idle
9,5,0.0023612036084034635,0.04187037733483768,0.0019882911741963987,0.5593789341166596,0.5514743921365753,0.5605976757055893,0,idle
9,6,0.0023006599261367077,0.04187037733483768,0.0019882911741963987,0.5732270247587075,0.5514743921365753,0.5755395683453237,0,idle
9,7,0.0029060967488042625,0.04187037733483768,0.0019882911741963987,0.5732270247587075,0.5344024831867564,0.5904814609850579,0,idle
9,8,0.002179572561603197,0.04187037733483768,0.0019882911741963987,0.5732270247587075,0.5344024831867564,0.6048699501936913,0,idle
9,9,0.006841436096143367,0.04187037733483768,0.0,0.5874947545111204,0.5514743921365753,0.6159380188157165,0,idle
10,0,0.002179572561603197,0.0057665789143788275,0.00474980669391362,0.5174150230801511,0.5344024831867564,0.5312672938572217,0,idle
10,1,0.0025428346552037297,0.04901592077222011,0.0046393460731249305,0.5174150230801511,0.5344024831867564,0.5351411178749306,0,idle
10,2,0.013743415874553492,0.0057665789143788275,0.002209212415773777,0.5455308434746119,0.5690636316606312,0.5462091864969563,0,idle
10,3,0.0023612036084034635,0.04187037733483768,0.0019882911741963987,0.5593789341166596,0.5514743921365753,0.5605976757055893,0,idle
10,4,0.0023006599261367077,0.04187037733483768,0.0019882911741963987,0.5732270247587075,0.5514743921365753,0.5755395683453237,0,idle
10,5,0.0029060967488042625,0.04187037733483768,0.0019882911741963987,0.5732270247587075,0.5344024831867564,0.5904814609850579,0,idle
10,6,0.002179572561603197,0.04187037733483768,0.0019882911741963987,0.5732270247587075,0.5344024831867564,0.6048699501936913,0,idle
10,7,0.006841436096143367,0.04187037733483768,0.0,0.5874947545111204,0.5514743921365753,0.6159380188157165,0,idle
10,8,0.0022401162438699523,0.04187037733483768,0.0,0.5874947545111204,0.5344024831867564,0.6236856668511344,0,idle
10,9,0.004722407216806927,0.08361539425849317,0.013255274494642661,0.5874947545111204,0.5344024831867564,0.6270060874377421,0,idle
11,0,0.0025428346552037297,0.04901592077222011,0.0046393460731249305,0.5174150230801511,0.5344024831867564,0.5351411178749306,0,idle
11,1,0.013743415874553492,0.0057665789143788275,0.002209212415773777,0.5455308434746119,0.5690636316606312,0.5462091864969563,0,idle
11,2,0.0023612036084034635,0.04187037733483768,0.0019882911741963987,0.5593789341166596,0.5514743921365753,0.5605976757055893,0,idle
11,3,0.0023006599261367077,0.04187037733483768,0.0019882911741963987,0.5732270247587075,0.5514743921365753,0.5755395683453237,0,idle
11,4,0.0029060967488042625,0.04187037733483768,0.0019882911741963987,0.5732270247587075,0.5344024831867564,0.5904814609850579,0,idle
11,5,0.002179572561603197,0.04187037733483768,0.0019882911741963987,0.5732270247587075,0.5344024831867564,0.6048699501936913,0,idle
11,6,0.006841436096143367,0.04187037733483768,0.0,0.5874947545111204,0.5514743921365753,0.6159380188157165,0,idle
11,7,0.0022401162438699523,0.04187037733483768,0.0,0.5874947545111204,0.5344024831867564,0.6236856668511344,0,idle
11,8,0.004722407216806927,0.08361539425849317,0.013255274494642661,0.5874947545111204,0.5344024831867564,0.6270060874377421,0,idle
11,9,0.002179572561603197,0.08361539425849317,0.013476195736220038,0.5732270247587075,0.5173305742369374,0.6270060874377421,0,idle
12,0,0.0023612036084034635,0.04187037733483768,0.0019882911741963987,0.5593789341166596,0.5514743921365753,0.5605976757055893,0,idle
12,1,0.0023006599261367077,0.04187037733483768,0.0019882911741963987,0.5732270247587075,0.5514743921365753,0.5755395683453237,0,idle
12,2,0.0029060967488042625,0.04187037733483768,0.0019882911741963987,0.5732270247587075,0.5344024831867564,0.5904814609850579,0,idle
12,3,0.002179572561603197,0.04187037733483768,0.0019882911741963987,0.5732270247587075,0.5344024831867564,0.6048699501936913,0,idle
12,4,0.006841436096143367,0.04187037733483768,0.0,0.5874947545111204,0.5514743921365753,0.6159380188157165,0,idle
12,5,0.0022401162438699523,0.04187037733483768,0.0,0.5874947545111204,0.5344024831867564,0.6236856668511344,0,idle
12,6,0.004722407216806927,0.08361539425849317,0.013255274494642661,0.5874947545111204,0.5344024831867564,0.6270060874377421,0,idle
12,7,0.002179572561603197,0.08361539425849317,0.013476195736220038,0.5732270247587075,0.5173305742369374,0.6270060874377421,0,idle
12,8,0.0016346794212023978,0.08361539425849317,0.026289627747707944,0.5593789341166596,0.5173305742369374,0.6236856668511344,0,idle
12,9,0.014227765332687535,0.08361539425849317,0.026179167126919253,0.5455308434746119,0.5173305742369374,0.6126175982291091,0,idle
13,0,0.0023006599261367077,0.04187037733483768,0.0019882911741963987,0.5732270247587075,0.5514743921365753,0.5755395683453237,0,idle
13,1,0.0029060967488042625,0.04187037733483768,0.0019882911741963987,0.5732270247587075,0.5344024831867564,0.5904814609850579,0,idle
13,2,0.002179572561603197,0.04187037733483768,0.0019882911741963987,0.5732270247587075,0.5344024831867564,0.6048699501936913,0,idle
13,3,0.006841436096143367,0.04187037733483768,0.0,0.5874947545111204,0.5514743921365753,0.6159380188157165,0,idle
13,4,0.0022401162438699523,0.04187037733483768,0.0,0.5874947545111204,0.5344024831867564,0.6236856668511344,0,idle
13,5,0.004722407216806927,0.08361539425849317,0.013255274494642661,0.5874947545111204,0.5344024831867564,0.6270060874377421,0,idle
13,6,0.002179572561603197,0.08361539425849317,0.013476195736220038,0.5732270247587075,0.5173305742369374,0.6270060874377421,0,idle
13,7,0.0016346794212023978,0.08361539425849317,0.026289627747707944,0.5593789341166596,0.5173305742369374,0.6236856668511344,0,idle
13,8,0.014227765332687535,0.08361539425849317,0.026179167126919253,0.5455308434746119,0.5173305742369374,0.6126175982291091,0,idle
13,9,0.0027244657020039963,0.04187037733483768,0.0257373246437645,0.5455308434746119,0.5344024831867564,0.6015495296070835,0,idle
14,0,0.0029060967488042625,0.04187037733483768,0.0019882911741963987,0.5732270247587075,0.5344024831867564,0.5904814609850579,0,idle
14,1,0.002179572561603197,0.04187037733483768,0.0019882911741963987,0.5732270247587075,0.5344024831867564,0.6048699501936913,0,idle
14,2,0.006841436096143367,0.04187037733483768,0.0,0.5874947545111204,0.5514743921365753,0.6159380188157165,0,idle
14,3,0.0022401162438699523,0.04187037733483768,0.0,0.5874947545111204,0.5344024831867564,0.6236856668511344,0,idle
14,4,0.004722407216806927,0.08361539425849317,0.013255274494642661,0.5874947545111204,0.5344024831867564,0.6270060874377421,0,idle
14,5,0.002179572561603197,0.08361539425849317,0.013476195736220038,0.5732270247587075,0.5173305742369374,0.6270060874377421,0,idle
14,6,0.0016346794212023978,0.08361539425849317,0.026289627747707944,0.5593789341166596,0.5173305742369374,0.6236856668511344,0,idle
14,7,0.014227765332687535,0.08361539425849317,0.026179167126919253,0.5455308434746119,0.5173305742369374,0.6126175982291091,0,idle
14,8,0.0027244657020039963,0.04187037733483768,0.0257373246437645,0.5455308434746119,0.5344024831867564,0.6015495296070835,0,idle
14,9,0.002179572561603197,0.04187037733483768,0.01690047498066939,0.5455308434746119,0.5344024831867564,0.5904814609850579,0,idle
15,0,0.002179572561603197,0.04187037733483768,0.0019882911741963987,0.5732270247587075,0.5344024831867564,0.6048699501936913,0,idle
15,1,0.006841436096143367,0.04187037733483768,0.0,0.5874947545111204,0.5514743921365753,0.6159380188157165,0,idle
15,2,0.0022401162438699523,0.04187037733483768,0.0,0.5874947545111204,0.5344024831867564,0.6236856668511344,0,idle
15,3,0.004722407216806927,0.08361539425849317,0.013255274494642661,0.5874947545111204,0.5344024831867564,0.6270060874377421,0,idle
15,4,0.002179572561603197,0.08361539425849317,0.013476195736220038,0.5732270247587075,0.5173305742369374,0.6270060874377421,0,idle
15,5,0.0016346794212023978,0.08361539425849317,0.026289627747707944,0.5593789341166596,0.5173305742369374,0.6236856668511344,0,idle
15,6,0.014227765332687535,0.08361539425849317,0.026179167126919253,0.5455308434746119,0.5173305742369374,0.6126175982291091,0,idle
15,7,0.0027244657020039963,0.04187037733483768,0.0257373246437645,0.5455308434746119,0.5344024831867564,0.6015495296070835,0,idle
15,8,0.002179572561603197,0.04187037733483768,0.01690047498066939,0.5455308434746119,0.5344024831867564,0.5904814609850579,0,idle
15,9,0.0031482714778712844,0.04187037733483768,0.016569093118303325,0.5455308434746119,0.5344024831867564,0.5827338129496401,0,idle
16,0,0.006841436096143367,0.04187037733483768,0.0,0.5874947545111204,0.5514743921365753,0.6159380188157165,0,idle
16,1,0.0022401162438699523,0.04187037733483768,0.0,0.5874947545111204,0.5344024831867564,0.6236856668511344,0,idle
16,2,0.004722407216806927,0.08361539425849317,0.013255274494642661,0.5874947545111204,0.5344024831867564,0.6270060874377421,0,idle
16,3,0.002179572561603197,0.08361539425849317,0.013476195736220038,0.5732270247587075,0.5173305742369374,0.6270060874377421,0,idle
16,4,0.0016346794212023978,0.08361539425849317,0.026289627747707944,0.5593789341166596,0.5173305742369374,0.6236856668511344,0,idle
16,5,0.014227765332687535,0.08361539425849317,0.026179167126919253,0.5455308434746119,0.5173305742369374,0.6126175982291091,0,idle
16,6,0.0027244657020039963,0.04187037733483768,0.0257373246437645,0.5455308434746119,0.5344024831867564,0.6015495296070835,0,idle
16,7,0.002179572561603197,0.04187037733483768,0.01690047498066939,0.5455308434746119,0.5344024831867564,0.5904814609850579,0,idle
16,8,0.0031482714778712844,0.04187037733483768,0.016569093118303325,0.5455308434746119,0.5344024831867564,0.5827338129496401,0,idle
16,9,0.0023612036084034635,0.13551460448790273,0.0039765823483927975,0.5455308434746119,0.5344024831867564,0.5794133923630327,0,idle
17,0,0.0022401162438699523,0.04187037733483768,0.0,0.5874947545111204,0.5344024831867564,0.6236856668511344,0,idle
17,1,0.004722407216806927,0.08361539425849317,0.013255274494642661,0.5874947545111204,0.5344024831867564,0.6270060874377421,0,idle
17,2,0.002179572561603197,0.08361539425849317,0.013476195736220038,0.5732270247587075,0.5173305742369374,0.6270060874377421,0,idle
17,3,0.0016346794212023978,0.08361539425849317,0.026289627747707944,0.5593789341166596,0.5173305742369374,0.6236856668511344,0,idle
17,4,0.014227765332687535,0.08361539425849317,0.026179167126919253,0.5455308434746119,0.5173305742369374,0.6126175982291091,0,idle
17,5,0.0027244657020039963,0.04187037733483768,0.0257373246437645,0.5455308434746119,0.5344024831867564,0.6015495296070835,0,idle
17,6,0.002179572561603197,0.04187037733483768,0.01690047498066939,0.5455308434746119,0.5344024831867564,0.5904814609850579,0,idle
17,7,0.0031482714778712844,0.04187037733483768,0.016569093118303325,0.5455308434746119,0.5344024831867564,0.5827338129496401,0,idle
17,8,0.0023612036084034635,0.13551460448790273,0.0039765823483927975,0.5455308434746119,0.5344024831867564,0.5794133923630327,0,idle
17,9,0.003753708300538839,0.13551460448790273,0.004087042969181487,0.5312631137221988,0.5173305742369374,0.5755395683453237,0,idle
18,0,0.004722407216806927,0.08361539425849317,0.013255274494642661,0.5874947545111204,0.5344024831867564,0.6270060874377421,0,idle
18,1,0.002179572561603197,0.08361539425849317,0.013476195736220038,0.5732270247587075,0.5173305742369374,0.6270060874377421,0,idle
18,2,0.0016346794212023978,0.08361539425849317,0.026289627747707944,0.5593789341166596,0.5173305742369374,0.6236856668511344,0,idle
18,3,0.014227765332687535,0.08361539425849317,0.026179167126919253,0.5455308434746119,0.5173305742369374,0.6126175982291091,0,idle
18,4,0.0027244657020039963,0.04187037733483768,0.0257373246437645,0.5455308434746119,0.5344024831867564,0.6015495296070835,0,idle
18,5,0.002179572561603197,0.04187037733483768,0.01690047498066939,0.5455308434746119,0.5344024831867564,0.5904814609850579,0,idle
18,6,0.0031482714778712844,0.04187037733483768,0.016569093118303325,0.5455308434746119,0.5344024831867564,0.5827338129496401,0,idle
18,7,0.0023612036084034635,0.13551460448790273,0.0039765823483927975,0.5455308434746119,0.5344024831867564,0.5794133923630327,0,idle
18,8,0.003753708300538839,0.13551460448790273,0.004087042969181487,0.5312631137221988,0.5173305742369374,0.5755395683453237,0,idle
18,9,0.0022401162438699523,0.09226526263006145,0.004197503589970176,0.5312631137221988,0.5344024831867564,0.5716657443276149,0,idle
19,0,0.002179572561603197,0.08361539425849317,0.013476195736220038,0.5732270247587075,0.5173305742369374,0.6270060874377421,0,idle
19,1,0.0016346794212023978,0.08361539425849317,0.026289627747707944,0.5593789341166596,0.5173305742369374,0.6236856668511344,0,idle
19,2,0.014227765332687535,0.08361539425849317,0.026179167126919253,0.5455308434746119,0.5173305742369374,0.6126175982291091,0,idle
19,3,0.0027244657020039963,0.04187037733483768,0.0257373246437645,0.5455308434746119,0.5344024831867564,0.6015495296070835,0,idle
19,4,0.002179572561603197,0.04187037733483768,0.01690047498066939,0.5455308434746119,0.5344024831867564,0.5904814609850579,0,idle
19,5,0.0031482714778712844,0.04187037733483768,0.016569093118303325,0.5455308434746119,0.5344024831867564,0.5827338129496401,0,idle
19,6,0.0023612036084034635,0.13551460448790273,0.0039765823483927975,0.5455308434746119,0.5344024831867564,0.5794133923630327,0,idle
19,7,0.003753708300538839,0.13551460448790273,0.004087042969181487,0.5312631137221988,0.5173305742369374,0.5755395683453237,0,idle
19,8,0.0022401162438699523,0.09226526263006145,0.004197503589970176,0.5312631137221988,0.5344024831867564,0.5716657443276149,0,idle
19,9,0.002603378337470485,0.04187037733483768,0.0,0.5312631137221988,0.5344024831867564,0.5683453237410071,0,idle
20,0,0.0016346794212023978,0.08361539425849317,0.026289627747707944,0.5593789341166596,0.5173305742369374,0.6236856668511344,0,idle
20,1,0.014227765332687535,0.08361539425849317,0.026179167126919253,0.5455308434746119,0.5173305742369374,0.6126175982291091,0,idle
20,2,0.0027244657020039963,0.04187037733483768,0.0257373246437645,0.5455308434746119,0.5344024831867564,0.6015495296070835,0,idle
20,3,0.002179572561603197,0.04187037733483768,0.01690047498066939,0.5455308434746119,0.5344024831867564,0.5904814609850579,0,idle
20,4,0.0031482714778712844,0.04187037733483768,0.016569093118303325,0.5455308434746119,0.5344024831867564,0.5827338129496401,0,idle
20,5,0.0023612036084034635,0.13551460448790273,0.0039765823483927975,0.5455308434746119,0.5344024831867564,0.5794133923630327,0,idle
20,6,0.003753708300538839,0.13551460448790273,0.004087042969181487,0.5312631137221988,0.5173305742369374,0.5755395683453237,0,idle
20,7,0.0022401162438699523,0.09226526263006145,0.004197503589970176,0.5312631137221988,0.5344024831867564,0.5716657443276149,0,idle
20,8,0.002603378337470485,0.04187037733483768,0.0,0.5312631137221988,0.5344024831867564,0.5683453237410071,0,idle
20,9,0.0023006599261367077,0.08361539425849317,0.0,0.5174150230801511,0.5173305742369374,0.5605976757055893,0,idle
21,0,0.014227765332687535,0.08361539425849317,0.026179167126919253,0.5455308434746119,0.5173305742369374,0.6126175982291091,0,idle
21,1,0.0027244657020039963,0.04187037733483768,0.0257373246437645,0.5455308434746119,0.5344024831867564,0.6015495296070835,0,idle
21,2,0.002179572561603197,0.04187037733483768,0.01690047498066939,0.5455308434746119,0.5344024831867564,0.5904814609850579,0,idle
21,3,0.0031482714778712844,0.04187037733483768,0.016569093118303325,0.5455308434746119,0.5344024831867564,0.5827338129496401,0,idle
21,4,0.0023612036084034635,0.13551460448790273,0.0039765823483927975,0.5455308434746119,0.5344024831867564,0.5794133923630327,0,idle
21,5,0.003753708300538839,0.13551460448790273,0.004087042969181487,0.5312631137221988,0.5173305742369374,0.5755395683453237,0,idle
21,6,0.0022401162438699523,0.09226526263006145,0.004197503589970176,0.5312631137221988,0.5344024831867564,0.5716657443276149,0,idle
21,7,0.002603378337470485,0.04187037733483768,0.0,0.5312631137221988,0.5344024831867564,0.5683453237410071,0,idle
