sample_id,timestep,throughput_mbps,channel_occupancy_percent,latency_ms,jitter_ms,tx_retries_per_s,tx_failed_per_s,rssi_dbm,rssi_delta_db,rssi_moving_avg_dbm,label,scenario
2,9,0.003940844951057248,0.6000240009600384,0.10277196652719665,0.24732334047109208,0.006731966744084284,0.006377754392678338,0.19736842105263158,0.5057551447506103,0.2368966538347646,1,normal_idle
3,0,0.00012712403067926606,0.3600144005760231,0.151673640167364,0.30620985010706636,0.0005048975058063213,0.00047833157945087533,0.18421052631578946,0.5406348099058249,0.20432336393248443,1,normal_idle
3,1,0.0003389974151447095,0.5600624024960998,0.2905334728033473,0.6038543897216274,0.0008414958430105354,0.0007972192990847922,0.19736842105263158,0.5755144750610394,0.19247853124074624,1,normal_idle
3,2,0.00016949870757235476,0.3600144005760231,0.15951882845188284,0.2965738758029979,0.0004207479215052677,0.0003986096495423961,0.21052631578947367,0.5755144750610394,0.19840094758661522,1,normal_idle
3,3,0.00038137209203779817,0.48001920076803073,0.29707112970711297,0.33940042826552463,0.0010097950116126427,0.0009566631589017507,0.21052631578947367,0.5580746424834321,0.20432336393248443,1,normal_idle
3,4,0.00012712403067926606,0.4400576023040922,0.12892259414225943,0.23768736616702354,0.00020195900232252852,0.00019133263178035013,0.23684210526315788,0.5929543076386466,0.21320698845128802,1,normal_idle
3,5,0.00012712403067926606,0.39997599903996156,0.2717050209205021,0.35867237687366166,0.0,0.0,0.23684210526315788,0.5580746424834321,0.22505182114302621,1,normal_idle
3,6,0.00046612144582397556,0.39997599903996156,0.3880753138075314,0.1745182012847966,0.0020195900232252853,0.0019133263178035013,0.23684210526315788,0.5580746424834321,0.23393544566183,1,normal_idle
3,7,0.0003389974151447095,0.2799711988479539,0.14618200836820083,0.14453961456102785,0.0006731966744084284,0.0006377754392678337,0.23684210526315788,0.5580746424834321,0.239857862007699,1,normal_idle
3,8,0.003940844951057248,0.6000240009600384,0.10277196652719665,0.24732334047109208,0.006731966744084284,0.006377754392678338,0.19736842105263158,0.5057551447506103,0.2368966538347646,1,normal_idle
3,9,0.0033475994745540065,0.6000240009600384,0.09388075313807531,0.14668094218415417,0.006563667575482177,0.0062183105328613795,0.18421052631578946,0.5406348099058249,0.22505182114302621,1,normal_idle
4,0,0.0003389974151447095,0.5600624024960998,0.2905334728033473,0.6038543897216274,0.0008414958430105354,0.0007972192990847922,0.19736842105263158,0.5755144750610394,0.19247853124074624,0,normal_idle
4,1,0.00016949870757235476,0.3600144005760231,0.15951882845188284,0.2965738758029979,0.0004207479215052677,0.0003986096495423961,0.21052631578947367,0.5755144750610394,0.19840094758661522,0,normal_idle
4,2,0.00038137209203779817,0.48001920076803073,0.29707112970711297,0.33940042826552463,0.0010097950116126427,0.0009566631589017507,0.21052631578947367,0.5580746424834321,0.20432336393248443,0,normal_idle
4,3,0.00012712403067926606,0.4400576023040922,0.12892259414225943,0.23768736616702354,0.00020195900232252852,0.00019133263178035013,0.23684210526315788,0.5929543076386466,0.21320698845128802,0,normal_idle
4,4,0.00012712403067926606,0.39997599903996156,0.2717050209205021,0.35867237687366166,0.0,0.0,0.23684210526315788,0.5580746424834321,0.22505182114302621,0,normal_idle
4,5,0.00046612144582397556,0.39997599903996156,0.3880753138075314,0.1745182012847966,0.0020195900232252853,0.0019133263178035013,0.23684210526315788,0.5580746424834321,0.23393544566183,0,normal_idle
4,6,0.0003389974151447095,0.2799711988479539,0.14618200836820083,0.14453961456102785,0.0006731966744084284,0.0006377754392678337,0.23684210526315788,0.5580746424834321,0.239857862007699,0,normal_idle
4,7,0.003940844951057248,0.6000240009600384,0.10277196652719665,0.24732334047109208,0.006731966744084284,0.006377754392678338,0.19736842105263158,0.5057551447506103,0.2368966538347646,0,normal_idle
4,8,0.0033475994745540065,0.6000240009600384,0.09388075313807531,0.14668094218415417,0.006563667575482177,0.0062183105328613795,0.18421052631578946,0.5406348099058249,0.22505182114302621,0,normal_idle
4,9,0.00046612144582397556,0.32005280211208453,0.12892259414225943,0.23447537473233404,0.0008751556767309569,0.0008291080710481839,0.18421052631578946,0.5580746424834321,0.21320698845128802,0,normal_idle
5,0,0.00016949870757235476,0.3600144005760231,0.15951882845188284,0.2965738758029979,0.0004207479215052677,0.0003986096495423961,0.21052631578947367,0.5755144750610394,0.19840094758661522,0,normal_idle
5,1,0.00038137209203779817,0.48001920076803073,0.29707112970711297,0.33940042826552463,0.0010097950116126427,0.0009566631589017507,0.21052631578947367,0.5580746424834321,0.20432336393248443,0,normal_idle
5,2,0.00012712403067926606,0.4400576023040922,0.12892259414225943,0.23768736616702354,0.00020195900232252852,0.00019133263178035013,0.23684210526315788,0.5929543076386466,0.21320698845128802,0,normal_idle
5,3,0.00012712403067926606,0.39997599903996156,0.2717050209205021,0.35867237687366166,0.0,0.0,0.23684210526315788,0.5580746424834321,0.22505182114302621,0,normal_idle
5,4,0.00046612144582397556,0.39997599903996156,0.3880753138075314,0.1745182012847966,0.0020195900232252853,0.0019133263178035013,0.23684210526315788,0.5580746424834321,0.23393544566183,0,normal_idle
5,5,0.0003389974151447095,0.2799711988479539,0.14618200836820083,0.14453961456102785,0.0006731966744084284,0.0006377754392678337,0.23684210526315788,0.5580746424834321,0.239857862007699,0,normal_idle
5,6,0.003940844951057248,0.6000240009600384,0.10277196652719665,0.24732334047109208,0.006731966744084284,0.006377754392678338,0.19736842105263158,0.5057551447506103,0.2368966538347646,0,normal_idle
5,7,0.0033475994745540065,0.6000240009600384,0.09388075313807531,0.14668094218415417,0.006563667575482177,0.0062183105328613795,0.18421052631578946,0.5406348099058249,0.22505182114302621,0,normal_idle
5,8,0.00046612144582397556,0.32005280211208453,0.12892259414225943,0.23447537473233404,0.0008751556767309569,0.0008291080710481839,0.18421052631578946,0.5580746424834321,0.21320698845128802,0,normal_idle
5,9,0.0,0.20004800192007682,0.0682531380753138,0.14132762312633834,0.0,0.0,0.13157894736842105,0.5580746424834321,0.1273319514361859,0,normal_idle
6,0,0.00012712403067926606,0.4400576023040922,0.12892259414225943,0.23768736616702354,0.00020195900232252852,0.00019133263178035013,0.23684210526315788,0.5929543076386466,0.21320698845128802,0,normal_idle
6,1,0.00012712403067926606,0.39997599903996156,0.2717050209205021,0.35867237687366166,0.0,0.0,0.23684210526315788,0.5580746424834321,0.22505182114302621,0,normal_idle
6,2,0.00046612144582397556,0.39997599903996156,0.3880753138075314,0.1745182012847966,0.0020195900232252853,0.0019133263178035013,0.23684210526315788,0.5580746424834321,0.23393544566183,0,normal_idle
6,3,0.0003389974151447095,0.2799711988479539,0.14618200836820083,0.14453961456102785,0.0006731966744084284,0.0006377754392678337,0.23684210526315788,0.5580746424834321,0.239857862007699,0,normal_idle
6,4,0.003940844951057248,0.6000240009600384,0.10277196652719665,0.24732334047109208,0.006731966744084284,0.006377754392678338,0.19736842105263158,0.5057551447506103,0.2368966538347646,0,normal_idle
6,5,0.0033475994745540065,0.6000240009600384,0.09388075313807531,0.14668094218415417,0.006563667575482177,0.0062183105328613795,0.18421052631578946,0.5406348099058249,0.22505182114302621,0,normal_idle
6,6,0.00046612144582397556,0.32005280211208453,0.12892259414225943,0.23447537473233404,0.0008751556767309569,0.0008291080710481839,0.18421052631578946,0.5580746424834321,0.21320698845128802,0,normal_idle
6,7,0.0,0.20004800192007682,0.0682531380753138,0.14132762312633834,0.0,0.0,0.13157894736842105,0.5580746424834321,0.1273319514361859,0,normal_idle
6,8,0.1487774905716344,0.20004800192007682,0.1336297071129707,0.19164882226980728,0.3255747416607762,0.30860359067572307,0.2236842105263158,0.680153470526683,0.17915309446254066,0,normal_idle
6,9,0.11504724776473578,0.20688827553102124,0.05831589958158996,0.08565310492505353,0.18942071426167154,0.18025128352307151,0.19736842105263158,0.5231949773282176,0.18655611489487706,0,normal_idle
7,0,0.00012712403067926606,0.39997599903996156,0.2717050209205021,0.35867237687366166,0.0,0.0,0.23684210526315788,0.5580746424834321,0.22505182114302621,1,normal_idle
7,1,0.00046612144582397556,0.39997599903996156,0.3880753138075314,0.1745182012847966,0.0020195900232252853,0.0019133263178035013,0.23684210526315788,0.5580746424834321,0.23393544566183,1,normal_idle
7,2,0.0003389974151447095,0.2799711988479539,0.14618200836820083,0.14453961456102785,0.0006731966744084284,0.0006377754392678337,0.23684210526315788,0.5580746424834321,0.239857862007699,1,normal_idle
7,3,0.003940844951057248,0.6000240009600384,0.10277196652719665,0.24732334047109208,0.006731966744084284,0.006377754392678338,0.19736842105263158,0.5057551447506103,0.2368966538347646,1,normal_idle
7,4,0.0033475994745540065,0.6000240009600384,0.09388075313807531,0.14668094218415417,0.006563667575482177,0.0062183105328613795,0.18421052631578946,0.5406348099058249,0.22505182114302621,1,normal_idle
7,5,0.00046612144582397556,0.32005280211208453,0.12892259414225943,0.23447537473233404,0.0008751556767309569,0.0008291080710481839,0.18421052631578946,0.5580746424834321,0.21320698845128802,1,normal_idle
7,6,0.0,0.20004800192007682,0.0682531380753138,0.14132762312633834,0.0,0.0,0.13157894736842105,0.5580746424834321,0.1273319514361859,1,normal_idle
7,7,0.1487774905716344,0.20004800192007682,0.1336297071129707,0.19164882226980728,0.3255747416607762,0.30860359067572307,0.2236842105263158,0.680153470526683,0.17915309446254066,1,normal_idle
7,8,0.11504724776473578,0.20688827553102124,0.05831589958158996,0.08565310492505353,0.18942071426167154,0.18025128352307151,0.19736842105263158,0.5231949773282176,0.18655611489487706,1,normal_idle
7,9,0.14403152675960845,0.15996639865594625,0.1885460251046025,0.3169164882226981,0.2391531185835942,0.22656972479989795,0.21052631578947367,0.5755144750610394,0.19395913532721346,1,normal_idle
8,0,0.0003389974151447095,0.2799711988479539,0.14618200836820083,0.14453961456102785,0.0006731966744084284,0.0006377754392678337,0.23684210526315788,0.5580746424834321,0.239857862007699,0,normal_idle
8,1,0.003940844951057248,0.6000240009600384,0.10277196652719665,0.24732334047109208,0.006731966744084284,0.006377754392678338,0.19736842105263158,0.5057551447506103,0.2368966538347646,0,normal_idle
8,2,0.0033475994745540065,0.6000240009600384,0.09388075313807531,0.14668094218415417,0.006563667575482177,0.0062183105328613795,0.18421052631578946,0.5406348099058249,0.22505182114302621,0,normal_idle
8,3,0.00046612144582397556,0.32005280211208453,0.12892259414225943,0.23447537473233404,0.0008751556767309569,0.0008291080710481839,0.18421052631578946,0.5580746424834321,0.21320698845128802,0,normal_idle
8,4,0.0,0.20004800192007682,0.0682531380753138,0.14132762312633834,0.0,0.0,0.13157894736842105,0.5580746424834321,0.1273319514361859,0,normal_idle
8,5,0.1487774905716344,0.20004800192007682,0.1336297071129707,0.19164882226980728,0.3255747416607762,0.30860359067572307,0.2236842105263158,0.680153470526683,0.17915309446254066,0,normal_idle
8,6,0.11504724776473578,0.20688827553102124,0.05831589958158996,0.08565310492505353,0.18942071426167154,0.18025128352307151,0.19736842105263158,0.5231949773282176,0.18655611489487706,0,normal_idle
8,7,0.14403152675960845,0.15996639865594625,0.1885460251046025,0.3169164882226981,0.2391531185835942,0.22656972479989795,0.21052631578947367,0.5755144750610394,0.19395913532721346,0,normal_idle
8,8,0.06796898173651425,0.2799711988479539,0.06276150627615062,0.07815845824411134,0.14843986670705847,0.14094837207819128,0.21052631578947367,0.5580746424834321,0.19840094758661522,0,normal_idle
8,9,0.07618966905377346,0.24000960038401536,0.08054393305439331,0.11241970021413276,0.12311084183244135,0.1166331834561051,0.23684210526315788,0.5929543076386466,0.22209061297009183,0,normal_idle
9,0,0.0033475994745540065,0.6000240009600384,0.09388075313807531,0.14668094218415417,0.006563667575482177,0.0062183105328613795,0.18421052631578946,0.5406348099058249,0.22505182114302621,0,normal_idle
9,1,0.00046612144582397556,0.32005280211208453,0.12892259414225943,0.23447537473233404,0.0008751556767309569,0.0008291080710481839,0.18421052631578946,0.5580746424834321,0.21320698845128802,0,normal_idle
9,2,0.0,0.20004800192007682,0.0682531380753138,0.14132762312633834,0.0,0.0,0.13157894736842105,0.5580746424834321,0.1273319514361859,0,normal_idle
9,3,0.1487774905716344,0.20004800192007682,0.1336297071129707,0.19164882226980728,0.3255747416607762,0.30860359067572307,0.2236842105263158,0.680153470526683,0.17915309446254066,0,normal_idle
9,4,0.11504724776473578,0.20688827553102124,0.05831589958158996,0.08565310492505353,0.18942071426167154,0.18025128352307151,0.19736842105263158,0.5231949773282176,0.18655611489487706,0,normal_idle
9,5,0.14403152675960845,0.15996639865594625,0.1885460251046025,0.3169164882226981,0.2391531185835942,0.22656972479989795,0.21052631578947367,0.5755144750610394,0.19395913532721346,0,normal_idle
9,6,0.06796898173651425,0.2799711988479539,0.06276150627615062,0.07815845824411134,0.14843986670705847,0.14094837207819128,0.21052631578947367,0.5580746424834321,0.19840094758661522,0,normal_idle
9,7,0.07618966905377346,0.24000960038401536,0.08054393305439331,0.11241970021413276,0.12311084183244135,0.1166331834561051,0.23684210526315788,0.5929543076386466,0.22209061297009183,0,normal_idle
9,8,0.12975126064663756,0.20688827553102124,0.06459205020920503,0.08886509635974305,0.17758928270894342,0.1683727159667081,0.25,0.5755144750610394,0.22801302931596082,0,normal_idle
9,9,0.15572693758210093,0.22344893795751827,0.09048117154811715,0.08886509635974305,0.26725907974014607,0.25319684938933,0.27631578947368424,0.5929543076386466,0.2457802783535682,0,normal_idle
10,0,0.00046612144582397556,0.32005280211208453,0.12892259414225943,0.23447537473233404,0.0008751556767309569,0.0008291080710481839,0.18421052631578946,0.5580746424834321,0.21320698845128802,1,normal_idle
10,1,0.0,0.20004800192007682,0.0682531380753138,0.14132762312633834,0.0,0.0,0.13157894736842105,0.5580746424834321,0.1273319514361859,1,normal_idle
10,2,0.1487774905716344,0.20004800192007682,0.1336297071129707,0.19164882226980728,0.3255747416607762,0.30860359067572307,0.2236842105263158,0.680153470526683,0.17915309446254066,1,normal_idle
10,3,0.11504724776473578,0.20688827553102124,0.05831589958158996,0.08565310492505353,0.18942071426167154,0.18025128352307151,0.19736842105263158,0.5231949773282176,0.18655611489487706,1,normal_idle
10,4,0.14403152675960845,0.15996639865594625,0.1885460251046025,0.3169164882226981,0.2391531185835942,0.22656972479989795,0.21052631578947367,0.5755144750610394,0.19395913532721346,1,normal_idle
10,5,0.06796898173651425,0.2799711988479539,0.06276150627615062,0.07815845824411134,0.14843986670705847,0.14094837207819128,0.21052631578947367,0.5580746424834321,0.19840094758661522,1,normal_idle
10,6,0.07618966905377346,0.24000960038401536,0.08054393305439331,0.11241970021413276,0.12311084183244135,0.1166331834561051,0.23684210526315788,0.5929543076386466,0.22209061297009183,1,normal_idle
10,7,0.12975126064663756,0.20688827553102124,0.06459205020920503,0.08886509635974305,0.17758928270894342,0.1683727159667081,0.25,0.5755144750610394,0.22801302931596082,1,normal_idle
10,8,0.15572693758210093,0.22344893795751827,0.09048117154811715,0.08886509635974305,0.26725907974014607,0.25319684938933,0.27631578947368424,0.5929543076386466,0.2457802783535682,1,normal_idle
10,9,0.1569558032120005,0.20688827553102124,0.08368200836820083,0.08244111349036402,0.3012134370056212,0.2856835358270353,0.2631578947368421,0.5406348099058249,0.2576251110453064,1,normal_idle
11,0,0.0,0.20004800192007682,0.0682531380753138,0.14132762312633834,0.0,0.0,0.13157894736842105,0.5580746424834321,0.1273319514361859,1,normal_idle
11,1,0.1487774905716344,0.20004800192007682,0.1336297071129707,0.19164882226980728,0.3255747416607762,0.30860359067572307,0.2236842105263158,0.680153470526683,0.17915309446254066,1,normal_idle
11,2,0.11504724776473578,0.20688827553102124,0.05831589958158996,0.08565310492505353,0.18942071426167154,0.18025128352307151,0.19736842105263158,0.5231949773282176,0.18655611489487706,1,normal_idle
11,3,0.14403152675960845,0.15996639865594625,0.1885460251046025,0.3169164882226981,0.2391531185835942,0.22656972479989795,0.21052631578947367,0.5755144750610394,0.19395913532721346,1,normal_idle
11,4,0.06796898173651425,0.2799711988479539,0.06276150627615062,0.07815845824411134,0.14843986670705847,0.14094837207819128,0.21052631578947367,0.5580746424834321,0.19840094758661522,1,normal_idle
11,5,0.07618966905377346,0.24000960038401536,0.08054393305439331,0.11241970021413276,0.12311084183244135,0.1166331834561051,0.23684210526315788,0.5929543076386466,0.22209061297009183,1,normal_idle
11,6,0.12975126064663756,0.20688827553102124,0.06459205020920503,0.08886509635974305,0.17758928270894342,0.1683727159667081,0.25,0.5755144750610394,0.22801302931596082,1,normal_idle
11,7,0.15572693758210093,0.22344893795751827,0.09048117154811715,0.08886509635974305,0.26725907974014607,0.25319684938933,0.27631578947368424,0.5929543076386466,0.2457802783535682,1,normal_idle
11,8,0.1569558032120005,0.20688827553102124,0.08368200836820083,0.08244111349036402,0.3012134370056212,0.2856835358270353,0.2631578947368421,0.5406348099058249,0.2576251110453064,1,normal_idle
11,9,0.17242256027797787,0.15996639865594625,0.04184100418410042,0.013918629550321198,0.3501043454845333,0.3318425332440448,0.27631578947368424,0.5755144750610394,0.2724311519099792,1,normal_idle
12,0,0.11504724776473578,0.20688827553102124,0.05831589958158996,0.08565310492505353,0.18942071426167154,0.18025128352307151,0.19736842105263158,0.5231949773282176,0.18655611489487706,1,normal_idle
12,1,0.14403152675960845,0.15996639865594625,0.1885460251046025,0.3169164882226981,0.2391531185835942,0.22656972479989795,0.21052631578947367,0.5755144750610394,0.19395913532721346,1,normal_idle
12,2,0.06796898173651425,0.2799711988479539,0.06276150627615062,0.07815845824411134,0.14843986670705847,0.14094837207819128,0.21052631578947367,0.5580746424834321,0.19840094758661522,1,normal_idle
12,3,0.07618966905377346,0.24000960038401536,0.08054393305439331,0.11241970021413276,0.12311084183244135,0.1166331834561051,0.23684210526315788,0.5929543076386466,0.22209061297009183,1,normal_idle
12,4,0.12975126064663756,0.20688827553102124,0.06459205020920503,0.08886509635974305,0.17758928270894342,0.1683727159667081,0.25,0.5755144750610394,0.22801302931596082,1,normal_idle
12,5,0.15572693758210093,0.22344893795751827,0.09048117154811715,0.08886509635974305,0.26725907974014607,0.25319684938933,0.27631578947368424,0.5929543076386466,0.2457802783535682,1,normal_idle
12,6,0.1569558032120005,0.20688827553102124,0.08368200836820083,0.08244111349036402,0.3012134370056212,0.2856835358270353,0.2631578947368421,0.5406348099058249,0.2576251110453064,1,normal_idle
12,7,0.17242256027797787,0.15996639865594625,0.04184100418410042,0.013918629550321198,0.3501043454845333,0.3318425332440448,0.27631578947368424,0.5755144750610394,0.2724311519099792,1,normal_idle
12,8,0.16996482901817872,0.15996639865594625,0.09544979079497908,0.12633832976445397,0.40358140630785283,0.38266526356070024,0.19736842105263158,0.4534356470177886,0.2635475273911756,1,normal_idle
12,9,0.1243696766812153,0.3600144005760231,0.08969665271966527,0.08886509635974305,0.2700360160220808,0.2561465607959437,0.19736842105263158,0.5580746424834321,0.2517026946994374,1,normal_idle
13,0,0.06796898173651425,0.2799711988479539,0.06276150627615062,0.07815845824411134,0.14843986670705847,0.14094837207819128,0.21052631578947367,0.5580746424834321,0.19840094758661522,0,normal_idle
13,1,0.07618966905377346,0.24000960038401536,0.08054393305439331,0.11241970021413276,0.12311084183244135,0.1166331834561051,0.23684210526315788,0.5929543076386466,0.22209061297009183,0,normal_idle
13,2,0.12975126064663756,0.20688827553102124,0.06459205020920503,0.08886509635974305,0.17758928270894342,0.1683727159667081,0.25,0.5755144750610394,0.22801302931596082,0,normal_idle
13,3,0.15572693758210093,0.22344893795751827,0.09048117154811715,0.08886509635974305,0.26725907974014607,0.25319684938933,0.27631578947368424,0.5929543076386466,0.2457802783535682,0,normal_idle
13,4,0.1569558032120005,0.20688827553102124,0.08368200836820083,0.08244111349036402,0.3012134370056212,0.2856835358270353,0.2631578947368421,0.5406348099058249,0.2576251110453064,0,normal_idle
13,5,0.17242256027797787,0.15996639865594625,0.04184100418410042,0.013918629550321198,0.3501043454845333,0.3318425332440448,0.27631578947368424,0.5755144750610394,0.2724311519099792,0,normal_idle
13,6,0.16996482901817872,0.15996639865594625,0.09544979079497908,0.12633832976445397,0.40358140630785283,0.38266526356070024,0.19736842105263158,0.4534356470177886,0.2635475273911756,0,normal_idle
13,7,0.1243696766812153,0.3600144005760231,0.08969665271966527,0.08886509635974305,0.2700360160220808,0.2561465607959437,0.19736842105263158,0.5580746424834321,0.2517026946994374,0,normal_idle
13,8,0.0072460697487181655,0.24000960038401536,0.06406903765690376,0.09635974304068523,0.009088155104513784,0.008609968430115756,0.17105263157894737,0.5231949773282176,0.22801302931596082,0,normal_idle
13,9,0.0004237467689308869,0.24000960038401536,0.07923640167364017,0.047109207708779445,0.0003365983372042142,0.00031888771963391687,0.18421052631578946,0.5755144750610394,0.21024578027835342,0,normal_idle
14,0,0.07618966905377346,0.24000960038401536,0.08054393305439331,0.11241970021413276,0.12311084183244135,0.1166331834561051,0.23684210526315788,0.5929543076386466,0.22209061297009183,0,normal_idle
14,1,0.12975126064663756,0.20688827553102124,0.06459205020920503,0.08886509635974305,0.17758928270894342,0.1683727159667081,0.25,0.5755144750610394,0.22801302931596082,0,normal_idle
14,2,0.15572693758210093,0.22344893795751827,0.09048117154811715,0.08886509635974305,0.26725907974014607,0.25319684938933,0.27631578947368424,0.5929543076386466,0.2457802783535682,0,normal_idle
14,3,0.1569558032120005,0.20688827553102124,0.08368200836820083,0.08244111349036402,0.3012134370056212,0.2856835358270353,0.2631578947368421,0.5406348099058249,0.2576251110453064,0,normal_idle
14,4,0.17242256027797787,0.15996639865594625,0.04184100418410042,0.013918629550321198,0.3501043454845333,0.3318425332440448,0.27631578947368424,0.5755144750610394,0.2724311519099792,0,normal_idle
14,5,0.16996482901817872,0.15996639865594625,0.09544979079497908,0.12633832976445397,0.40358140630785283,0.38266526356070024,0.19736842105263158,0.4534356470177886,0.2635475273911756,0,normal_idle
14,6,0.1243696766812153,0.3600144005760231,0.08969665271966527,0.08886509635974305,0.2700360160220808,0.2561465607959437,0.19736842105263158,0.5580746424834321,0.2517026946994374,0,normal_idle
14,7,0.0072460697487181655,0.24000960038401536,0.06406903765690376,0.09635974304068523,0.009088155104513784,0.008609968430115756,0.17105263157894737,0.5231949773282176,0.22801302931596082,0,normal_idle
