sample_id,timestep,rps,channel_occupancy,packet_loss,latency,label,scenario,scenario_id
24,8,0.6863309176378416,0.8795989640702566,0.3720172722131505,0.7426510730695638,1,lunch_restart,2
24,9,0.1718590023236973,0.5799811186627717,0.8472648239462077,0.3030225048641024,1,lunch_restart,2
25,0,0.91692559717239,0.016646354387048,0.4167932687796853,0.7369586434401697,2,lunch_restart,2
25,1,0.6308904835248974,0.4796048398531355,0.7575048683990602,0.3016114334171728,2,lunch_restart,2
25,2,0.9601298955671692,0.8589412845259607,0.226953522669533,0.4640042635970873,2,lunch_restart,2
25,3,0.8322809180829943,0.8958757358682514,0.2212260392062623,0.6002393633640408,2,lunch_restart,2
25,4,0.154652736353843,0.9562870486711365,0.1613374174346272,0.1714667255504088,2,lunch_restart,2
25,5,0.6863309176378416,0.8795989640702566,0.3720172722131505,0.7426510730695638,2,lunch_restart,2
25,6,0.1718590023236973,0.5799811186627717,0.8472648239462077,0.3030225048641024,2,lunch_restart,2
25,7,0.5167210494920808,0.4444987748378499,0.8281555915314035,0.6632711638884508,2,lunch_restart,2
25,8,0.8312503895086405,0.7748512547449518,0.3828519702248725,0.158457691013412,2,lunch_restart,2
25,9,0.634925793039592,0.7398115626041972,0.5892465045121956,0.6890539746071126,2,lunch_restart,2
32,0,0.0241317295964245,0.7866183246463003,0.4170995928143822,0.2233578234035788,2,lunch_restart,2
32,1,0.4566365595035656,0.3643678870554931,0.2290698626925008,0.0565440332634392,2,lunch_restart,2
32,2,0.1539226858735232,0.9888319200892268,0.2317448225209404,0.103490671360389,2,lunch_restart,2
32,3,0.8052390025017584,0.5937964543565437,0.9016790956414316,0.4320755407103601,2,lunch_restart,2
32,4,0.7692461783637966,0.3992786620204145,0.8341630406888018,0.230195992064086,2,lunch_restart,2
32,5,0.3126496826061021,0.8355605775054755,0.5536414018163252,0.5166346846961808,2,lunch_restart,2
32,6,0.4117006169816865,0.7298606806971134,0.6162516540048829,0.2538052657554224,2,lunch_restart,2
32,7,0.755618940358437,0.7492683633721875,0.4743976903140821,0.9418364877649404,2,lunch_restart,2
32,8,0.7257080154200907,0.1959510942412781,0.3916985916762611,0.9071934242014078,2,lunch_restart,2
32,9,0.6528142555710865,0.4682252564218834,0.915762859768248,0.567568026388869,2,lunch_restart,2
41,0,0.6534641785596639,0.1370096652751771,0.9762984298072752,0.9744907735698302,0,lunch_restart,2
41,1,0.4946303451714283,0.1603154845767838,0.3312165574958941,0.1939426299958895,0,lunch_restart,2
41,2,0.7854230286411268,0.0766833078172732,0.1185554033746217,0.3462728207012306,0,lunch_restart,2
41,3,0.6528198199802351,0.2049084329028985,0.570506013394368,0.3583026779867502,0,lunch_restart,2
41,4,0.8913426696699639,0.7154661317765201,0.9066357672101952,0.0084107428168112,0,lunch_restart,2
41,5,0.7558381780788989,0.8089398838063269,0.784284051724052,0.8403614715273938,0,lunch_restart,2
41,6,0.1241697901550021,0.4524294179290671,0.6226598270137723,0.031987551590813,0,lunch_restart,2
41,7,0.0324761175559334,0.506467294083959,0.3150514068290022,0.9414785075077944,0,lunch_restart,2
41,8,0.8375292687921226,0.0324131995642822,0.5419850417704054,0.8933038688040983,0,lunch_restart,2
41,9,0.4699254814326795,0.0690864415097438,0.0911312534032082,0.5362388642086948,0,lunch_restart,2
53,0,0.8914606351439179,0.208310268669032,0.9258201733608612,0.58604932693875,0,lunch_restart,2
53,1,0.0684600386392571,0.162647408577985,0.8291739139926405,0.3598026631012878,0,lunch_restart,2
53,2,0.6046976967797651,0.0421110897435348,0.1088950092003671,0.4759895274126174,0,lunch_restart,2
53,3,0.3027060834572341,0.5587478416741964,0.108017946843275,0.363984132486551,0,lunch_restart,2
53,4,0.5231657481681965,0.5444980296121651,0.4279191139182389,0.6418746464293799,0,lunch_restart,2
53,5,0.3853041728617089,0.2050486518992189,0.0985473822379029,0.9025019293944682,0,lunch_restart,2
53,6,0.163402213299383,0.6953047530294092,0.6192353945999681,0.1641030062548646,0,lunch_restart,2
53,7,0.7191208678697661,0.7410973911412733,0.1436034442011726,0.3819042094300618,0,lunch_restart,2
53,8,0.7584278540967406,0.2589305837121163,0.5224686760140825,0.1410182097540836,0,lunch_restart,2
53,9,0.1522077349738695,0.3439600003483229,0.0070656259993909,0.6257892688320197,0,lunch_restart,2
56,0,0.1866291699682161,0.6677223350123779,0.0453507711267451,0.0571619488326113,0,lunch_restart,2
56,1,0.0545968696859892,0.8548059498758944,0.8458784169033952,0.8950061491090232,0,lunch_restart,2
56,2,0.4724750937046501,0.9392737724528356,0.9115182321755524,0.5305177925499784,0,lunch_restart,2
56,3,0.2949793449132397,0.5799208640756879,0.820867391381715,0.6702576839423012,0,lunch_restart,2
56,4,0.2459090463938177,0.2372941968740167,0.1278541467050529,0.8327164699392219,0,lunch_restart,2
56,5,0.2343640102919311,0.3985070690910111,0.998241076902766,0.1504738018631137,0,lunch_restart,2
56,6,0.5520428058866997,0.7583016996321734,0.2585517554706252,0.0385941371895685,0,lunch_restart,2
56,7,0.9121880592231194,0.6508442652152431,0.7243981676374344,0.880091697448718,0,lunch_restart,2
56,8,0.848697037953722,0.1776040720807646,0.908317247193465,0.3153330635888971,0,lunch_restart,2
56,9,0.5763681769215018,0.0510037969103621,0.2356435483210805,0.1291114214432764,0,lunch_restart,2
57,0,0.9470323893127732,0.8812254962487116,0.7865907755557049,0.6556641353113443,1,lunch_restart,2
57,1,0.5359316156373252,0.3040516793838823,0.2500201585336901,0.2287013279088683,1,lunch_restart,2
57,2,0.4358668459148334,0.6543552952324876,0.4170930817477095,0.2743527890130273,1,lunch_restart,2
57,3,0.2411236545258678,0.4874095129666387,0.3504822801911823,0.3152408591785527,1,lunch_restart,2
57,4,0.4039549594465861,0.3661706584067941,0.8590724244789024,0.1169191191053483,1,lunch_restart,2
57,5,0.152875464071723,0.6454008298548948,0.1264479831571444,0.2734994039565472,1,lunch_restart,2
57,6,0.251813997382502,0.94758097979727,0.5657612713974893,0.2097675202850601,1,lunch_restart,2
57,7,0.1397356683077964,0.0410307356878739,0.1419726562015665,0.4559304145279876,1,lunch_restart,2
57,8,0.4667715743271516,0.9189014589248982,0.7049796819410861,0.909690588846654,1,lunch_restart,2
57,9,0.1505684600386392,0.6090287351882417,0.9053590652967328,0.1045776117957437,1,lunch_restart,2
59,0,0.1397356683077964,0.0410307356878739,0.1419726562015665,0.4559304145279876,1,lunch_restart,2
59,1,0.4667715743271516,0.9189014589248982,0.7049796819410861,0.909690588846654,1,lunch_restart,2
59,2,0.1505684600386392,0.6090287351882417,0.9053590652967328,0.1045776117957437,1,lunch_restart,2
59,3,0.6145945548917834,0.8073263487188665,0.4346605194086409,0.7212504576496652,1,lunch_restart,2
59,4,0.2937284657365943,0.3837482254758542,0.4881710537651476,0.68821811993802,1,lunch_restart,2
59,5,0.8946345741223815,0.4717450770815392,0.9277146061239214,0.0958389492872312,1,lunch_restart,2
59,6,0.5992412371684726,0.8688829674017543,0.5210861307990982,0.9238457657465854,1,lunch_restart,2
59,7,0.3548334683629953,0.4147313927939264,0.4876769921574493,0.5692365186688512,1,lunch_restart,2
59,8,0.4132853607072586,0.5345822561907989,0.5784516407001199,0.3641954996722055,1,lunch_restart,2
59,9,0.7784485982140473,0.0199490044393624,0.6894060361278506,0.7575732588608671,1,lunch_restart,2
60,0,0.1505684600386392,0.6090287351882417,0.9053590652967328,0.1045776117957437,2,lunch_restart,2
60,1,0.6145945548917834,0.8073263487188665,0.4346605194086409,0.7212504576496652,2,lunch_restart,2
60,2,0.2937284657365943,0.3837482254758542,0.4881710537651476,0.68821811993802,2,lunch_restart,2
60,3,0.8946345741223815,0.4717450770815392,0.9277146061239214,0.0958389492872312,2,lunch_restart,2
60,4,0.5992412371684726,0.8688829674017543,0.5210861307990982,0.9238457657465854,2,lunch_restart,2
60,5,0.3548334683629953,0.4147313927939264,0.4876769921574493,0.5692365186688512,2,lunch_restart,2
60,6,0.4132853607072586,0.5345822561907989,0.5784516407001199,0.3641954996722055,2,lunch_restart,2
60,7,0.7784485982140473,0.0199490044393624,0.6894060361278506,0.7575732588608671,2,lunch_restart,2
60,8,0.3018591803847901,0.1583974467318889,0.106777368344128,0.2576825367525007,2,lunch_restart,2
60,9,0.8000151351928847,0.6416442738945689,0.8213507599152626,0.6944539040877987,2,lunch_restart,2
69,0,0.3721276519974004,0.1468655672815404,0.5594151861616016,0.8344162661352604,0,lunch_restart,2
69,1,0.3703626214154076,0.7654305384684195,0.1873443190976925,0.2502654122505241,0,lunch_restart,2
69,2,0.9201785507607662,0.7442266331750682,0.4482860497550382,0.6103518476402138,0,lunch_restart,2
69,3,0.2232852716767122,0.9033845329744896,0.6011594182959832,0.5859831418124944,0,lunch_restart,2
69,4,0.9015822953855468,0.0082362560181459,0.3273775628442527,0.3702164325050617,0,lunch_restart,2
69,5,0.6210392535678991,0.2165027217779944,0.7811655798237567,0.4867033814551321,0,lunch_restart,2
69,6,0.5498671219095271,0.8272052750812118,0.8406991888874782,0.3141803246700209,0,lunch_restart,2
69,7,0.8952399818377687,0.6705472861729085,0.3236085259162739,0.1419954061932866,0,lunch_restart,2
69,8,0.8788294263761898,0.89443043935747,0.8389058928186434,0.2140556622964281,0,lunch_restart,2
69,9,0.4124295545801765,0.0569458570774565,0.1034689563043389,0.1056124269281477,0,lunch_restart,2
72,0,0.1759655362754961,0.6403046733273103,0.2871336464059345,0.4439047225177891,2,lunch_restart,2
72,1,0.5310571932229948,0.468201888997472,0.500819828473268,0.5866523676264166,2,lunch_restart,2
72,2,0.6609449702192822,0.8580423214734871,0.4560093956803811,0.9774286119051916,2,lunch_restart,2
72,3,0.207373287274864,0.342241439279638,0.3444371950088826,0.5330166865097811,2,lunch_restart,2
72,4,0.5288536872000784,0.2664945148712525,0.693919785552376,0.9065703902812008,2,lunch_restart,2
72,5,0.9894699121268508,0.9849361781870144,0.7597722288671112,0.0831052290797878,2,lunch_restart,2
72,6,0.7400897873060247,0.9111818440125276,0.8532396526267821,0.191273616538724,2,lunch_restart,2
72,7,0.7283043687289109,0.0287497097084601,0.9731703994714264,0.4413356572732935,2,lunch_restart,2
72,8,0.7490440345082399,0.7707286728455685,0.2666276391336633,0.5855445351336508,2,lunch_restart,2
72,9,0.9178036609360672,0.1101183971671397,0.716282805106654,0.8173483348142193,2,lunch_restart,2
81,0,0.9255593344076352,0.488126828558024,0.6471025103799292,0.195020929771222,0,lunch_restart,2
81,1,0.4407724290203969,0.4010937826371643,0.4942074595174771,0.8171537058621149,0,lunch_restart,2
81,2,0.4210621789335921,0.79557155925795,0.6204216912370761,0.8036615836654555,0,lunch_restart,2
81,3,0.964869659280099,0.7636020818336795,0.5443059952010475,0.4870379479140957,0,lunch_restart,2
81,4,0.0827538928606405,0.1337900600390609,0.7399971851027277,0.298826802411586,0,lunch_restart,2
81,5,0.5771994996483294,0.0882955261288889,0.7061210165420292,0.6389571267830154,0,lunch_restart,2
81,6,0.537007772366699,0.9081990398608106,0.5342910322525419,0.2885134721755615,0,lunch_restart,2
81,7,0.990197736843511,0.5354313565949878,0.6790743144990681,0.2362943057027649,0,lunch_restart,2
81,8,0.1351205473597991,0.8578295314718613,0.8738252604059821,0.7315119181348327,0,lunch_restart,2
81,9,0.2596509112276423,0.0579176414970441,0.4323230207194934,0.040330307258005,0,lunch_restart,2
82,0,0.4407724290203969,0.4010937826371643,0.4942074595174771,0.8171537058621149,1,lunch_restart,2
82,1,0.4210621789335921,0.79557155925795,0.6204216912370761,0.8036615836654555,1,lunch_restart,2
82,2,0.964869659280099,0.7636020818336795,0.5443059952010475,0.4870379479140957,1,lunch_restart,2
82,3,0.0827538928606405,0.1337900600390609,0.7399971851027277,0.298826802411586,1,lunch_restart,2
82,4,0.5771994996483294,0.0882955261288889,0.7061210165420292,0.6389571267830154,1,lunch_restart,2
82,5,0.537007772366699,0.9081990398608106,0.5342910322525419,0.2885134721755615,1,lunch_restart,2
82,6,0.990197736843511,0.5354313565949878,0.6790743144990681,0.2362943057027649,1,lunch_restart,2
82,7,0.1351205473597991,0.8578295314718613,0.8738252604059821,0.7315119181348327,1,lunch_restart,2
82,8,0.2596509112276423,0.0579176414970441,0.4323230207194934,0.040330307258005,1,lunch_restart,2
82,9,0.6079695693592472,0.5264356369055521,0.4128053486002302,0.0948518046046075,1,lunch_restart,2
90,0,0.9434733932212142,0.9004185698837546,0.6489036119838532,0.1836687156946704,1,lunch_restart,2
90,1,0.7454983929986378,0.2183675502789479,0.8714515543297213,0.7594410295991673,1,lunch_restart,2
90,2,0.9280955920976488,0.6254492971141692,0.7485237457431502,0.0219652263600906,1,lunch_restart,2
90,3,0.98888008475708,0.392010808194972,0.8690205606039051,0.8179994034592993,1,lunch_restart,2
90,4,0.4399143971296552,0.989619891651119,0.5366569578387346,0.0139161685276356,1,lunch_restart,2
90,5,0.8656907434940929,0.4787372088913719,0.7520829135466544,0.6580105914443635,1,lunch_restart,2
90,6,0.4307642827254031,0.2281424650877674,0.1399746379990276,0.365565865939749,1,lunch_restart,2
90,7,0.4015299899395482,0.381730236114282,0.3482856288724746,0.612321017363784,1,lunch_restart,2
90,8,0.876203025257966,0.653800138333785,0.3895801868284965,0.696979098967457,1,lunch_restart,2
90,9,0.9777134284773108,0.0758617712734217,0.5113857881982131,0.3429146488962288,1,lunch_restart,2
93,0,0.8605369877404938,0.93127741692682,0.8745625756137648,0.0696930857819786,2,lunch_restart,2
93,1,0.9357010265221998,0.8503889441049123,0.1344328857323123,0.5897297572777923,2,lunch_restart,2
93,2,0.9200839558052368,0.0674431784179729,0.1727155948040235,0.5213509301117986,2,lunch_restart,2
93,3,0.214860756225461,0.9934629101744664,0.3576561034617295,0.7432150731996432,2,lunch_restart,2
93,4,0.0660551010051548,0.6987033837661478,0.2907269899752867,0.5104153883264448,2,lunch_restart,2
93,5,0.5508753928472859,0.1620814721965031,0.6149111572220032,0.4230001831473186,2,lunch_restart,2
93,6,0.7751155171339288,0.0121676211280676,0.9030558692777269,0.3986065541086978,2,lunch_restart,2
93,7,0.8203931143775429,0.1710862343837713,0.9626002147633907,0.0264320190340155,2,lunch_restart,2
93,8,0.2806398625368363,0.8381980830695577,0.6537619813534936,0.3359866862624051,2,lunch_restart,2
93,9,0.9472104504055342,0.021393879681284,0.8384076983324475,0.9773703533265248,2,lunch_restart,2
95,0,0.0991488679766027,0.833830040165017,0.9348533011629948,0.4773863403759362,1,lunch_restart,2
95,1,0.8045479028854801,0.3949174670755351,0.4321688338376099,0.2710108171662229,1,lunch_restart,2
95,2,0.469905449559744,0.5641503538016328,0.5389227519439754,0.0291597006185255,1,lunch_restart,2
95,3,0.8022075123975037,0.2275087095845924,0.4461727507955269,0.6059185961563588,1,lunch_restart,2
95,4,0.0488543994444493,0.6221490250171822,0.5649343022738278,0.3962608384267385,1,lunch_restart,2
95,5,0.0035845923736434,0.0118888989567527,0.4705753466802721,0.2990486170680374,1,lunch_restart,2
95,6,0.1004476010719278,0.4885515055934861,0.0478329909670995,0.8681344296155206,1,lunch_restart,2
95,7,0.375232592302419,0.644164073316443,0.8823179591876963,0.7477639017553973,1,lunch_restart,2
95,8,0.8786558168107478,0.9182401596115832,0.4444514285377652,0.8589457447289189,1,lunch_restart,2
95,9,0.8858160985033966,0.3812082569999391,0.5890713321614133,0.4956414649532038,1,lunch_restart,2
97,0,0.4064522662725581,0.0103583625658192,0.772021798829933,0.7453853838803423,1,lunch_restart,2
97,1,0.06589484602167,0.8616870135041204,0.8753009043861824,0.6202826674733156,1,lunch_restart,2
97,2,0.2428430569528405,0.4511631544080823,0.6143026118177536,0.8041772180487351,1,lunch_restart,2
97,3,0.8985229832355482,0.0037740608501239,0.1881333951321556,0.4323729485799369,1,lunch_restart,2
97,4,0.2588819098832809,0.4015242731784848,0.2852584713130913,0.786885237182484,1,lunch_restart,2
97,5,0.0045872989022533,0.1866095249959938,0.4759995933137702,0.4630687288902504,1,lunch_restart,2
97,6,0.1685303727708977,0.6243525881574419,0.9546507728968217,0.9422655904850746,1,lunch_restart,2
97,7,0.124662796805584,0.6793289023679617,0.2473134603395341,0.4870183925785133,1,lunch_restart,2
97,8,0.5940707881874271,0.4874348130403627,0.731842765949675,0.4632314172993068,1,lunch_restart,2
97,9,0.956302694954639,0.0402802678789117,0.4395034354176149,0.7861475555539388,1,lunch_restart,2
101,0,0.986721094007354,0.4827231933288448,0.1769694451392834,0.8537114233033777,1,lunch_restart,2
101,1,0.5738274677041694,0.3555514238838995,0.6341502936000941,0.2582574103733156,1,lunch_restart,2
101,2,0.8964708291414786,0.3219656263224869,0.3641715299578517,0.4921679097571032,1,lunch_restart,2
101,3,0.4415436561284176,0.6863923206151306,0.8526207329677687,0.9768768163467642,1,lunch_restart,2
101,4,0.0697699005528797,0.215684607411587,0.7567615962410857,0.3336678964757247,1,lunch_restart,2
101,5,0.6612899635865066,0.7093707002212981,0.6106513040914937,0.5958488636637553,1,lunch_restart,2
101,6,0.7017921848986387,0.9350981059020308,0.3642209574523276,0.090272460085629,1,lunch_restart,2
101,7,0.5300211002394921,0.5651302189769505,0.2098757801665846,0.6068332894479767,1,lunch_restart,2
101,8,0.7837737377694287,0.6113820879301481,0.7763703014779069,0.0897077225048184,1,lunch_restart,2
101,9,0.7766468425316726,0.0687027565567137,0.4864870765380508,0.9605615018890444,1,lunch_restart,2
103,0,0.0697699005528797,0.215684607411587,0.7567615962410857,0.3336678964757247,2,lunch_restart,2
103,1,0.6612899635865066,0.7093707002212981,0.6106513040914937,0.5958488636637553,2,lunch_restart,2
103,2,0.7017921848986387,0.9350981059020308,0.3642209574523276,0.090272460085629,2,lunch_restart,2
103,3,0.5300211002394921,0.5651302189769505,0.2098757801665846,0.6068332894479767,2,lunch_restart,2
103,4,0.7837737377694287,0.6113820879301481,0.7763703014779069,0.0897077225048184,2,lunch_restart,2
103,5,0.7766468425316726,0.0687027565567137,0.4864870765380508,0.9605615018890444,2,lunch_restart,2
103,6,0.5409807604989272,0.8645076857551419,0.2247011701550781,0.7166385653673849,2,lunch_restart,2
103,7,0.7274574656564667,0.2852888012109225,0.1951114096148033,0.7892399212410977,2,lunch_restart,2
103,8,0.4794350566679428,0.615000202113513,0.1653232655486107,0.7050636581975552,2,lunch_restart,2
103,9,0.0052873015731697,0.9791805218747798,0.7773801228760686,0.5905239108052678,2,lunch_restart,2
106,0,0.3819510599086547,0.7976082135097304,0.8774223014124244,0.9328212944372036,1,lunch_restart,2
106,1,0.7005635633585884,0.0347577743816203,0.8680102306044214,0.5841185898293025,1,lunch_restart,2
106,2,0.8861499630523233,0.700634921775396,0.4511369208308513,0.5391052497378573,1,lunch_restart,2
106,3,0.3421499541492686,0.0226765481234141,0.0152158788484999,0.4550831814650992,1,lunch_restart,2
106,4,0.8823672777129834,0.8623353069826163,0.4264927136325036,0.2095357247583688,1,lunch_restart,2
106,5,0.8162932577167227,0.1574351614555564,0.6063295833797901,0.0036721052213322,1,lunch_restart,2
106,6,0.0978423447084694,0.5141875029990537,0.5578773280300785,0.2418005064290283,1,lunch_restart,2
106,7,0.6909482643494983,0.5970938744599141,0.6514940357095964,0.5104030321887413,1,lunch_restart,2
106,8,0.9063777031899646,0.4574428238036007,0.1539926033688065,0.3804532689503616,1,lunch_restart,2
106,9,0.7740504892228524,0.3406226322533829,0.6466907012856512,0.4490770546707079,1,lunch_restart,2
110,0,0.3059078444814416,0.817491817743538,0.6984940271946155,0.1169938792811485,1,lunch_restart,2
110,1,0.2963938177188594,0.3687529815589458,0.4337493571543934,0.9872227794471968,1,lunch_restart,2
110,2,0.3190932684003882,0.2936457808042116,0.2022134175190214,0.309023427121754,1,lunch_restart,2
110,3,0.8566686105002627,0.8281440602647817,0.2138796713369164,0.1304583938077317,1,lunch_restart,2
110,4,0.694112187391494,0.6384817759896537,0.0056487613119394,0.1993156049948972,1,lunch_restart,2
110,5,0.4761220074607598,0.8983009374160154,0.3009457910543745,0.5884951908269909,1,lunch_restart,2
110,6,0.7087610509165695,0.6298376013985172,0.7491228754010656,0.0640826881290897,1,lunch_restart,2
110,7,0.7488526188335218,0.740807912602532,0.7943898774032466,0.8636210379173227,1,lunch_restart,2
110,8,0.9291539427177464,0.836467491653821,0.2024078720936315,0.9628290008146908,1,lunch_restart,2
110,9,0.4712754070921733,0.0545050387775452,0.9593510956361876,0.2470492348307403,1,lunch_restart,2
114,0,0.7519386401474346,0.7222885165336053,0.1732993825471939,0.7867431509166519,2,lunch_restart,2
114,1,0.7323307751889674,0.8150885817546503,0.3408839666967439,0.6744321124212723,2,lunch_restart,2
114,2,0.9383096215311474,0.8535774290412289,0.4085275919923636,0.1151233703882616,2,lunch_restart,2
114,3,0.4731161136385894,0.0770445136901496,0.3487140319303947,0.69576668141525,2,lunch_restart,2
114,4,0.1395030760053774,0.3431271205165223,0.7638594078754254,0.4421291417649575,2,lunch_restart,2
114,5,0.8901964013853153,0.6870951772525677,0.0968405711146803,0.9462903657943446,2,lunch_restart,2
114,6,0.3680188922819419,0.4984971543555452,0.3512294595495326,0.1417620241724971,2,lunch_restart,2
114,7,0.8528781349881145,0.1904859007136452,0.8374880508414354,0.6437046068468106,2,lunch_restart,2
114,8,0.8512143766526296,0.5526381752268674,0.0666716377151814,0.3824762661817952,2,lunch_restart,2
114,9,0.3927471265391156,0.4073166464742804,0.9426425104693752,0.9581372571339228,2,lunch_restart,2
125,0,0.5767465567436187,0.8047482680662302,0.9698387037474566,0.452920822060316,2,lunch_restart,2
125,1,0.5369933049029122,0.9187723100628852,0.0385458906794087,0.4249462047180311,2,lunch_restart,2
125,2,0.9230842852182584,0.8967927242219002,0.7537113593308103,0.1569354026565717,2,lunch_restart,2
125,3,0.0316370046562975,0.9200498140243398,0.5251991332034388,0.426966142774264,2,lunch_restart,2
125,4,0.8670006054077154,0.9077702992953832,0.3686415292420198,0.5381366109527308,2,lunch_restart,2
125,5,0.4132508613705362,0.5271450043927255,0.065716262044571,0.0224837761316786,2,lunch_restart,2
125,6,0.8738003133875233,0.2192350115195829,0.6223107136154898,0.4446985464609335,2,lunch_restart,2
125,7,0.5485361152411392,0.7980555934307978,0.5853462080758689,0.7824265708832273,2,lunch_restart,2
125,8,0.3676883663785045,0.2135304788525838,0.2808616169909376,0.6809707682695451,2,lunch_restart,2
125,9,0.7815813605648099,0.2670423127133441,0.9105051323844934,0.6360171695190082,2,lunch_restart,2
126,0,0.8670006054077154,0.9077702992953832,0.3686415292420198,0.5381366109527308,1,lunch_restart,2
126,1,0.4132508613705362,0.5271450043927255,0.065716262044571,0.0224837761316786,1,lunch_restart,2
126,2,0.8738003133875233,0.2192350115195829,0.6223107136154898,0.4446985464609335,1,lunch_restart,2
126,3,0.5485361152411392,0.7980555934307978,0.5853462080758689,0.7824265708832273,1,lunch_restart,2
126,4,0.3676883663785045,0.2135304788525838,0.2808616169909376,0.6809707682695451,1,lunch_restart,2
126,5,0.7815813605648099,0.2670423127133441,0.9105051323844934,0.6360171695190082,1,lunch_restart,2
126,6,0.1073808548713063,0.2330782302065365,0.3040996109883555,0.9108100764447348,1,lunch_restart,2
126,7,0.3455776301849165,0.5148986442418477,0.4497856048323412,0.0180050292522863,1,lunch_restart,2
126,8,0.3407299169345003,0.3216804450891692,0.5438682368949563,0.5577954790029525,1,lunch_restart,2
126,9,0.5862928570792639,0.1539540347345245,0.1001226469591019,0.7884278157313307,1,lunch_restart,2
137,0,0.625943723791633,0.5462360789356582,0.8347204537789618,0.7694728284073213,1,lunch_restart,2
137,1,0.9465761077625732,0.7026172063454759,0.4203361848921079,0.8862346944029705,1,lunch_restart,2
137,2,0.7194792158189475,1.0,0.5771993738550356,0.2217927101283257,1,lunch_restart,2
137,3,0.6391402765288771,0.4351814544852408,0.8732140924074352,0.4641613195063407,1,lunch_restart,2
137,4,0.7640746165009215,0.4279806404290118,0.8638838420450716,0.4709472694685087,1,lunch_restart,2
