sample_id,timestep,throughput_mbps,channel_occupancy_percent,tx_retry_ratio,rssi_dbm,rssi_delta_db,rssi_moving_avg_dbm,sta_tx_bitrate_mean,label,scenario
2,2,0.0020806388123488723,0.0952888257575758,0.0,0.321578947368421,0.5375,0.5738215816127776,0.42133333333333334,0,step_run1
2,3,0.0021368722937637067,0.13470643939393942,0.0,0.32754385964912286,0.541625,0.5792754187767823,0.43333333333333335,0,step_run1
2,4,0.002193105775178541,0.13470643939393942,0.0,0.3333333333333333,0.541625,0.5870666147253604,0.48133333333333334,0,step_run1
2,5,0.002193105775178541,0.13470643939393942,0.004741209008297116,0.3333333333333333,0.5375,0.5948578106739385,0.06533333333333334,0,step_run1
2,6,0.0020806388123488723,0.13470643939393942,0.004872909258527592,0.3333333333333333,0.5375,0.5999220880405142,0.19266666666666665,0,step_run1
2,7,0.0,0.13470643939393942,0.0,0.32754385964912286,0.5375,0.5948578106739385,0.0,0,step_run1
2,8,0.007535286509587808,0.13470643939393942,0.0,0.3391228070175438,0.545875,0.6077132839890923,0.9,0,step_run1
2,9,0.012483832874093236,0.13470643939393942,0.021203740287106546,0.3391228070175438,0.5375,0.6119984417608103,0.48133333333333334,0,step_run1
2,10,0.0024180397008378785,0.13470643939393942,0.015540629527196101,0.3391228070175438,0.5375,0.6143358005453838,0.09,0,step_run1
2,11,0.0013496035539560254,0.0952888257575758,0.021467140787567496,0.3391228070175438,0.5375,0.6155044799376705,1.0,0,step_run1
3,0,0.0028116740707417195,0.0952888257575758,0.0,0.321578947368421,0.541625,0.5714842228282041,0.24066666666666667,0,step_run1
3,1,0.0020806388123488723,0.0952888257575758,0.0,0.321578947368421,0.5375,0.5738215816127776,0.42133333333333334,0,step_run1
3,2,0.0021368722937637067,0.13470643939393942,0.0,0.32754385964912286,0.541625,0.5792754187767823,0.43333333333333335,0,step_run1
3,3,0.002193105775178541,0.13470643939393942,0.0,0.3333333333333333,0.541625,0.5870666147253604,0.48133333333333334,0,step_run1
3,4,0.002193105775178541,0.13470643939393942,0.004741209008297116,0.3333333333333333,0.5375,0.5948578106739385,0.06533333333333334,0,step_run1
3,5,0.0020806388123488723,0.13470643939393942,0.004872909258527592,0.3333333333333333,0.5375,0.5999220880405142,0.19266666666666665,0,step_run1
3,6,0.0,0.13470643939393942,0.0,0.32754385964912286,0.5375,0.5948578106739385,0.0,0,step_run1
3,7,0.007535286509587808,0.13470643939393942,0.0,0.3391228070175438,0.545875,0.6077132839890923,0.9,0,step_run1
3,8,0.012483832874093236,0.13470643939393942,0.021203740287106546,0.3391228070175438,0.5375,0.6119984417608103,0.48133333333333334,0,step_run1
3,9,0.0024180397008378785,0.13470643939393942,0.015540629527196101,0.3391228070175438,0.5375,0.6143358005453838,0.09,0,step_run1
3,10,0.0013496035539560254,0.0952888257575758,0.021467140787567496,0.3391228070175438,0.5375,0.6155044799376705,1.0,0,step_run1
3,11,0.00511724680874993,0.0952888257575758,0.017252732780192282,0.3333333333333333,0.533375,0.6182313985196729,0.43333333333333335,0,step_run1
4,0,0.0020806388123488723,0.0952888257575758,0.0,0.321578947368421,0.5375,0.5738215816127776,0.42133333333333334,0,step_run1
4,1,0.0021368722937637067,0.13470643939393942,0.0,0.32754385964912286,0.541625,0.5792754187767823,0.43333333333333335,0,step_run1
4,2,0.002193105775178541,0.13470643939393942,0.0,0.3333333333333333,0.541625,0.5870666147253604,0.48133333333333334,0,step_run1
4,3,0.002193105775178541,0.13470643939393942,0.004741209008297116,0.3333333333333333,0.5375,0.5948578106739385,0.06533333333333334,0,step_run1
4,4,0.0020806388123488723,0.13470643939393942,0.004872909258527592,0.3333333333333333,0.5375,0.5999220880405142,0.19266666666666665,0,step_run1
4,5,0.0,0.13470643939393942,0.0,0.32754385964912286,0.5375,0.5948578106739385,0.0,0,step_run1
4,6,0.007535286509587808,0.13470643939393942,0.0,0.3391228070175438,0.545875,0.6077132839890923,0.9,0,step_run1
4,7,0.012483832874093236,0.13470643939393942,0.021203740287106546,0.3391228070175438,0.5375,0.6119984417608103,0.48133333333333334,0,step_run1
4,8,0.0024180397008378785,0.13470643939393942,0.015540629527196101,0.3391228070175438,0.5375,0.6143358005453838,0.09,0,step_run1
4,9,0.0013496035539560254,0.0952888257575758,0.021467140787567496,0.3391228070175438,0.5375,0.6155044799376705,1.0,0,step_run1
4,10,0.00511724680874993,0.0952888257575758,0.017252732780192282,0.3333333333333333,0.533375,0.6182313985196729,0.43333333333333335,0,step_run1
4,11,0.002249339256593376,0.13470643939393942,0.024101145792177005,0.3333333333333333,0.5375,0.6155044799376705,0.22666666666666666,0,step_run1
5,0,0.0021368722937637067,0.13470643939393942,0.0,0.32754385964912286,0.541625,0.5792754187767823,0.43333333333333335,0,step_run1
5,1,0.002193105775178541,0.13470643939393942,0.0,0.3333333333333333,0.541625,0.5870666147253604,0.48133333333333334,0,step_run1
5,2,0.002193105775178541,0.13470643939393942,0.004741209008297116,0.3333333333333333,0.5375,0.5948578106739385,0.06533333333333334,0,step_run1
5,3,0.0020806388123488723,0.13470643939393942,0.004872909258527592,0.3333333333333333,0.5375,0.5999220880405142,0.19266666666666665,0,step_run1
5,4,0.0,0.13470643939393942,0.0,0.32754385964912286,0.5375,0.5948578106739385,0.0,0,step_run1
5,5,0.007535286509587808,0.13470643939393942,0.0,0.3391228070175438,0.545875,0.6077132839890923,0.9,0,step_run1
5,6,0.012483832874093236,0.13470643939393942,0.021203740287106546,0.3391228070175438,0.5375,0.6119984417608103,0.48133333333333334,0,step_run1
5,7,0.0024180397008378785,0.13470643939393942,0.015540629527196101,0.3391228070175438,0.5375,0.6143358005453838,0.09,0,step_run1
5,8,0.0013496035539560254,0.0952888257575758,0.021467140787567496,0.3391228070175438,0.5375,0.6155044799376705,1.0,0,step_run1
5,9,0.00511724680874993,0.0952888257575758,0.017252732780192282,0.3333333333333333,0.533375,0.6182313985196729,0.43333333333333335,0,step_run1
5,10,0.002249339256593376,0.13470643939393942,0.024101145792177005,0.3333333333333333,0.5375,0.6155044799376705,0.22666666666666666,0,step_run1
5,11,0.017376145757183825,0.13470643939393942,0.018701435532727514,0.3508771929824561,0.55,0.6205687573042461,0.19866666666666666,0,step_run1
6,0,0.002193105775178541,0.13470643939393942,0.0,0.3333333333333333,0.541625,0.5870666147253604,0.48133333333333334,0,step_run1
6,1,0.002193105775178541,0.13470643939393942,0.004741209008297116,0.3333333333333333,0.5375,0.5948578106739385,0.06533333333333334,0,step_run1
6,2,0.0020806388123488723,0.13470643939393942,0.004872909258527592,0.3333333333333333,0.5375,0.5999220880405142,0.19266666666666665,0,step_run1
6,3,0.0,0.13470643939393942,0.0,0.32754385964912286,0.5375,0.5948578106739385,0.0,0,step_run1
6,4,0.007535286509587808,0.13470643939393942,0.0,0.3391228070175438,0.545875,0.6077132839890923,0.9,0,step_run1
6,5,0.012483832874093236,0.13470643939393942,0.021203740287106546,0.3391228070175438,0.5375,0.6119984417608103,0.48133333333333334,0,step_run1
6,6,0.0024180397008378785,0.13470643939393942,0.015540629527196101,0.3391228070175438,0.5375,0.6143358005453838,0.09,0,step_run1
6,7,0.0013496035539560254,0.0952888257575758,0.021467140787567496,0.3391228070175438,0.5375,0.6155044799376705,1.0,0,step_run1
6,8,0.00511724680874993,0.0952888257575758,0.017252732780192282,0.3333333333333333,0.533375,0.6182313985196729,0.43333333333333335,0,step_run1
6,9,0.002249339256593376,0.13470643939393942,0.024101145792177005,0.3333333333333333,0.5375,0.6155044799376705,0.22666666666666666,0,step_run1
6,10,0.017376145757183825,0.13470643939393942,0.018701435532727514,0.3508771929824561,0.55,0.6205687573042461,0.19866666666666666,0,step_run1
6,11,0.002642973626497216,0.13470643939393942,0.02278414328987225,0.3508771929824561,0.5375,0.6260225944682508,0.54,0,step_run1
7,0,0.002193105775178541,0.13470643939393942,0.004741209008297116,0.3333333333333333,0.5375,0.5948578106739385,0.06533333333333334,0,step_run1
7,1,0.0020806388123488723,0.13470643939393942,0.004872909258527592,0.3333333333333333,0.5375,0.5999220880405142,0.19266666666666665,0,step_run1
7,2,0.0,0.13470643939393942,0.0,0.32754385964912286,0.5375,0.5948578106739385,0.0,0,step_run1
7,3,0.007535286509587808,0.13470643939393942,0.0,0.3391228070175438,0.545875,0.6077132839890923,0.9,0,step_run1
7,4,0.012483832874093236,0.13470643939393942,0.021203740287106546,0.3391228070175438,0.5375,0.6119984417608103,0.48133333333333334,0,step_run1
7,5,0.0024180397008378785,0.13470643939393942,0.015540629527196101,0.3391228070175438,0.5375,0.6143358005453838,0.09,0,step_run1
7,6,0.0013496035539560254,0.0952888257575758,0.021467140787567496,0.3391228070175438,0.5375,0.6155044799376705,1.0,0,step_run1
7,7,0.00511724680874993,0.0952888257575758,0.017252732780192282,0.3333333333333333,0.533375,0.6182313985196729,0.43333333333333335,0,step_run1
7,8,0.002249339256593376,0.13470643939393942,0.024101145792177005,0.3333333333333333,0.5375,0.6155044799376705,0.22666666666666666,0,step_run1
7,9,0.017376145757183825,0.13470643939393942,0.018701435532727514,0.3508771929824561,0.55,0.6205687573042461,0.19866666666666666,0,step_run1
7,10,0.002642973626497216,0.13470643939393942,0.02278414328987225,0.3508771929824561,0.5375,0.6260225944682508,0.54,0,step_run1
7,11,0.002193105775178541,0.13470643939393942,0.014882128276043724,0.3508771929824561,0.5375,0.6310868718348267,0.048,0,step_run1
8,0,0.0020806388123488723,0.13470643939393942,0.004872909258527592,0.3333333333333333,0.5375,0.5999220880405142,0.19266666666666665,0,step_run1
8,1,0.0,0.13470643939393942,0.0,0.32754385964912286,0.5375,0.5948578106739385,0.0,0,step_run1
8,2,0.007535286509587808,0.13470643939393942,0.0,0.3391228070175438,0.545875,0.6077132839890923,0.9,0,step_run1
8,3,0.012483832874093236,0.13470643939393942,0.021203740287106546,0.3391228070175438,0.5375,0.6119984417608103,0.48133333333333334,0,step_run1
8,4,0.0024180397008378785,0.13470643939393942,0.015540629527196101,0.3391228070175438,0.5375,0.6143358005453838,0.09,0,step_run1
8,5,0.0013496035539560254,0.0952888257575758,0.021467140787567496,0.3391228070175438,0.5375,0.6155044799376705,1.0,0,step_run1
8,6,0.00511724680874993,0.0952888257575758,0.017252732780192282,0.3333333333333333,0.533375,0.6182313985196729,0.43333333333333335,0,step_run1
8,7,0.002249339256593376,0.13470643939393942,0.024101145792177005,0.3333333333333333,0.5375,0.6155044799376705,0.22666666666666666,0,step_run1
8,8,0.017376145757183825,0.13470643939393942,0.018701435532727514,0.3508771929824561,0.55,0.6205687573042461,0.19866666666666666,0,step_run1
8,9,0.002642973626497216,0.13470643939393942,0.02278414328987225,0.3508771929824561,0.5375,0.6260225944682508,0.54,0,step_run1
8,10,0.002193105775178541,0.13470643939393942,0.014882128276043724,0.3508771929824561,0.5375,0.6310868718348267,0.048,0,step_run1
8,11,0.006354383399876286,0.13470643939393942,0.014355327275121824,0.35666666666666663,0.541625,0.641604986365407,0.26,0,step_run1
9,0,0.0,0.13470643939393942,0.0,0.32754385964912286,0.5375,0.5948578106739385,0.0,0,step_run1
9,1,0.007535286509587808,0.13470643939393942,0.0,0.3391228070175438,0.545875,0.6077132839890923,0.9,0,step_run1
9,2,0.012483832874093236,0.13470643939393942,0.021203740287106546,0.3391228070175438,0.5375,0.6119984417608103,0.48133333333333334,0,step_run1
9,3,0.0024180397008378785,0.13470643939393942,0.015540629527196101,0.3391228070175438,0.5375,0.6143358005453838,0.09,0,step_run1
9,4,0.0013496035539560254,0.0952888257575758,0.021467140787567496,0.3391228070175438,0.5375,0.6155044799376705,1.0,0,step_run1
9,5,0.00511724680874993,0.0952888257575758,0.017252732780192282,0.3333333333333333,0.533375,0.6182313985196729,0.43333333333333335,0,step_run1
9,6,0.002249339256593376,0.13470643939393942,0.024101145792177005,0.3333333333333333,0.5375,0.6155044799376705,0.22666666666666666,0,step_run1
9,7,0.017376145757183825,0.13470643939393942,0.018701435532727514,0.3508771929824561,0.55,0.6205687573042461,0.19866666666666666,0,step_run1
9,8,0.002642973626497216,0.13470643939393942,0.02278414328987225,0.3508771929824561,0.5375,0.6260225944682508,0.54,0,step_run1
9,9,0.002193105775178541,0.13470643939393942,0.014882128276043724,0.3508771929824561,0.5375,0.6310868718348267,0.048,0,step_run1
9,10,0.006354383399876286,0.13470643939393942,0.014355327275121824,0.35666666666666663,0.541625,0.641604986365407,0.26,0,step_run1
9,11,0.002361806219423044,0.13470643939393942,0.008297115764519953,0.36263157894736847,0.541625,0.6544604596805611,0.23933333333333331,0,step_run1
10,0,0.007535286509587808,0.13470643939393942,0.0,0.3391228070175438,0.545875,0.6077132839890923,0.9,0,step_run1
10,1,0.012483832874093236,0.13470643939393942,0.021203740287106546,0.3391228070175438,0.5375,0.6119984417608103,0.48133333333333334,0,step_run1
10,2,0.0024180397008378785,0.13470643939393942,0.015540629527196101,0.3391228070175438,0.5375,0.6143358005453838,0.09,0,step_run1
10,3,0.0013496035539560254,0.0952888257575758,0.021467140787567496,0.3391228070175438,0.5375,0.6155044799376705,1.0,0,step_run1
10,4,0.00511724680874993,0.0952888257575758,0.017252732780192282,0.3333333333333333,0.533375,0.6182313985196729,0.43333333333333335,0,step_run1
10,5,0.002249339256593376,0.13470643939393942,0.024101145792177005,0.3333333333333333,0.5375,0.6155044799376705,0.22666666666666666,0,step_run1
10,6,0.017376145757183825,0.13470643939393942,0.018701435532727514,0.3508771929824561,0.55,0.6205687573042461,0.19866666666666666,0,step_run1
10,7,0.002642973626497216,0.13470643939393942,0.02278414328987225,0.3508771929824561,0.5375,0.6260225944682508,0.54,0,step_run1
10,8,0.002193105775178541,0.13470643939393942,0.014882128276043724,0.3508771929824561,0.5375,0.6310868718348267,0.048,0,step_run1
10,9,0.006354383399876286,0.13470643939393942,0.014355327275121824,0.35666666666666663,0.541625,0.641604986365407,0.26,0,step_run1
10,10,0.002361806219423044,0.13470643939393942,0.008297115764519953,0.36263157894736847,0.541625,0.6544604596805611,0.23933333333333331,0,step_run1
10,11,0.018107181015576675,0.13470643939393942,0.031081259054392203,0.37421052631578944,0.545875,0.6649785742111414,0.108,0,step_run1
11,0,0.012483832874093236,0.13470643939393942,0.021203740287106546,0.3391228070175438,0.5375,0.6119984417608103,0.48133333333333334,0,step_run1
11,1,0.0024180397008378785,0.13470643939393942,0.015540629527196101,0.3391228070175438,0.5375,0.6143358005453838,0.09,0,step_run1
11,2,0.0013496035539560254,0.0952888257575758,0.021467140787567496,0.3391228070175438,0.5375,0.6155044799376705,1.0,0,step_run1
11,3,0.00511724680874993,0.0952888257575758,0.017252732780192282,0.3333333333333333,0.533375,0.6182313985196729,0.43333333333333335,0,step_run1
11,4,0.002249339256593376,0.13470643939393942,0.024101145792177005,0.3333333333333333,0.5375,0.6155044799376705,0.22666666666666666,0,step_run1
11,5,0.017376145757183825,0.13470643939393942,0.018701435532727514,0.3508771929824561,0.55,0.6205687573042461,0.19866666666666666,0,step_run1
11,6,0.002642973626497216,0.13470643939393942,0.02278414328987225,0.3508771929824561,0.5375,0.6260225944682508,0.54,0,step_run1
11,7,0.002193105775178541,0.13470643939393942,0.014882128276043724,0.3508771929824561,0.5375,0.6310868718348267,0.048,0,step_run1
11,8,0.006354383399876286,0.13470643939393942,0.014355327275121824,0.35666666666666663,0.541625,0.641604986365407,0.26,0,step_run1
11,9,0.002361806219423044,0.13470643939393942,0.008297115764519953,0.36263157894736847,0.541625,0.6544604596805611,0.23933333333333331,0,step_run1
11,10,0.018107181015576675,0.13470643939393942,0.031081259054392203,0.37421052631578944,0.545875,0.6649785742111414,0.108,0,step_run1
11,11,0.021143789011977727,0.13470643939393942,0.0305544580534703,0.3684210526315789,0.533375,0.6727697701597196,0.22333333333333333,0,step_run1
12,0,0.0024180397008378785,0.13470643939393942,0.015540629527196101,0.3391228070175438,0.5375,0.6143358005453838,0.09,0,step_run1
12,1,0.0013496035539560254,0.0952888257575758,0.021467140787567496,0.3391228070175438,0.5375,0.6155044799376705,1.0,0,step_run1
12,2,0.00511724680874993,0.0952888257575758,0.017252732780192282,0.3333333333333333,0.533375,0.6182313985196729,0.43333333333333335,0,step_run1
12,3,0.002249339256593376,0.13470643939393942,0.024101145792177005,0.3333333333333333,0.5375,0.6155044799376705,0.22666666666666666,0,step_run1
12,4,0.017376145757183825,0.13470643939393942,0.018701435532727514,0.3508771929824561,0.55,0.6205687573042461,0.19866666666666666,0,step_run1
12,5,0.002642973626497216,0.13470643939393942,0.02278414328987225,0.3508771929824561,0.5375,0.6260225944682508,0.54,0,step_run1
12,6,0.002193105775178541,0.13470643939393942,0.014882128276043724,0.3508771929824561,0.5375,0.6310868718348267,0.048,0,step_run1
12,7,0.006354383399876286,0.13470643939393942,0.014355327275121824,0.35666666666666663,0.541625,0.641604986365407,0.26,0,step_run1
12,8,0.002361806219423044,0.13470643939393942,0.008297115764519953,0.36263157894736847,0.541625,0.6544604596805611,0.23933333333333331,0,step_run1
12,9,0.018107181015576675,0.13470643939393942,0.031081259054392203,0.37421052631578944,0.545875,0.6649785742111414,0.108,0,step_run1
12,10,0.021143789011977727,0.13470643939393942,0.0305544580534703,0.3684210526315789,0.533375,0.6727697701597196,0.22333333333333333,0,step_run1
12,11,0.060394759039532134,0.17412405303030304,0.06729882786777296,0.38596491228070173,0.55,0.6883521620568758,0.11733333333333335,0,step_run1
13,0,0.0013496035539560254,0.0952888257575758,0.021467140787567496,0.3391228070175438,0.5375,0.6155044799376705,1.0,0,step_run1
13,1,0.00511724680874993,0.0952888257575758,0.017252732780192282,0.3333333333333333,0.533375,0.6182313985196729,0.43333333333333335,0,step_run1
13,2,0.002249339256593376,0.13470643939393942,0.024101145792177005,0.3333333333333333,0.5375,0.6155044799376705,0.22666666666666666,0,step_run1
13,3,0.017376145757183825,0.13470643939393942,0.018701435532727514,0.3508771929824561,0.55,0.6205687573042461,0.19866666666666666,0,step_run1
13,4,0.002642973626497216,0.13470643939393942,0.02278414328987225,0.3508771929824561,0.5375,0.6260225944682508,0.54,0,step_run1
13,5,0.002193105775178541,0.13470643939393942,0.014882128276043724,0.3508771929824561,0.5375,0.6310868718348267,0.048,0,step_run1
13,6,0.006354383399876286,0.13470643939393942,0.014355327275121824,0.35666666666666663,0.541625,0.641604986365407,0.26,0,step_run1
13,7,0.002361806219423044,0.13470643939393942,0.008297115764519953,0.36263157894736847,0.541625,0.6544604596805611,0.23933333333333331,0,step_run1
13,8,0.018107181015576675,0.13470643939393942,0.031081259054392203,0.37421052631578944,0.545875,0.6649785742111414,0.108,0,step_run1
13,9,0.021143789011977727,0.13470643939393942,0.0305544580534703,0.3684210526315789,0.533375,0.6727697701597196,0.22333333333333333,0,step_run1
13,10,0.060394759039532134,0.17412405303030304,0.06729882786777296,0.38596491228070173,0.55,0.6883521620568758,0.11733333333333335,0,step_run1
13,11,0.24512174548726312,0.17412405303030304,0.1652838140392467,0.4152631578947369,0.5583750000000001,0.7140631086871834,0.26,0,step_run1
14,0,0.00511724680874993,0.0952888257575758,0.017252732780192282,0.3333333333333333,0.533375,0.6182313985196729,0.43333333333333335,0,step_run1
14,1,0.002249339256593376,0.13470643939393942,0.024101145792177005,0.3333333333333333,0.5375,0.6155044799376705,0.22666666666666666,0,step_run1
14,2,0.017376145757183825,0.13470643939393942,0.018701435532727514,0.3508771929824561,0.55,0.6205687573042461,0.19866666666666666,0,step_run1
14,3,0.002642973626497216,0.13470643939393942,0.02278414328987225,0.3508771929824561,0.5375,0.6260225944682508,0.54,0,step_run1
14,4,0.002193105775178541,0.13470643939393942,0.014882128276043724,0.3508771929824561,0.5375,0.6310868718348267,0.048,0,step_run1
14,5,0.006354383399876286,0.13470643939393942,0.014355327275121824,0.35666666666666663,0.541625,0.641604986365407,0.26,0,step_run1
14,6,0.002361806219423044,0.13470643939393942,0.008297115764519953,0.36263157894736847,0.541625,0.6544604596805611,0.23933333333333331,0,step_run1
14,7,0.018107181015576675,0.13470643939393942,0.031081259054392203,0.37421052631578944,0.545875,0.6649785742111414,0.108,0,step_run1
14,8,0.021143789011977727,0.13470643939393942,0.0305544580534703,0.3684210526315789,0.533375,0.6727697701597196,0.22333333333333333,0,step_run1
14,9,0.060394759039532134,0.17412405303030304,0.06729882786777296,0.38596491228070173,0.55,0.6883521620568758,0.11733333333333335,0,step_run1
14,10,0.24512174548726312,0.17412405303030304,0.1652838140392467,0.4152631578947369,0.5583750000000001,0.7140631086871834,0.26,0,step_run1
14,11,0.2447281111173593,0.3320312500000001,0.17200052680100092,0.3801754385964913,0.5125,0.7218543046357616,0.3466666666666667,0,step_run1
15,0,0.002249339256593376,0.13470643939393942,0.024101145792177005,0.3333333333333333,0.5375,0.6155044799376705,0.22666666666666666,1,step_run1
15,1,0.017376145757183825,0.13470643939393942,0.018701435532727514,0.3508771929824561,0.55,0.6205687573042461,0.19866666666666666,1,step_run1
15,2,0.002642973626497216,0.13470643939393942,0.02278414328987225,0.3508771929824561,0.5375,0.6260225944682508,0.54,1,step_run1
15,3,0.002193105775178541,0.13470643939393942,0.014882128276043724,0.3508771929824561,0.5375,0.6310868718348267,0.048,1,step_run1
15,4,0.006354383399876286,0.13470643939393942,0.014355327275121824,0.35666666666666663,0.541625,0.641604986365407,0.26,1,step_run1
15,5,0.002361806219423044,0.13470643939393942,0.008297115764519953,0.36263157894736847,0.541625,0.6544604596805611,0.23933333333333331,1,step_run1
15,6,0.018107181015576675,0.13470643939393942,0.031081259054392203,0.37421052631578944,0.545875,0.6649785742111414,0.108,1,step_run1
15,7,0.021143789011977727,0.13470643939393942,0.0305544580534703,0.3684210526315789,0.533375,0.6727697701597196,0.22333333333333333,1,step_run1
15,8,0.060394759039532134,0.17412405303030304,0.06729882786777296,0.38596491228070173,0.55,0.6883521620568758,0.11733333333333335,1,step_run1
15,9,0.24512174548726312,0.17412405303030304,0.1652838140392467,0.4152631578947369,0.5583750000000001,0.7140631086871834,0.26,1,step_run1
15,10,0.2447281111173593,0.3320312500000001,0.17200052680100092,0.3801754385964913,0.5125,0.7218543046357616,0.3466666666666667,1,step_run1
15,11,0.21149412360119213,0.3714488636363637,0.17200052680100092,0.39175438596491224,0.545875,0.7296455005843399,0.39,1,step_run1
16,0,0.017376145757183825,0.13470643939393942,0.018701435532727514,0.3508771929824561,0.55,0.6205687573042461,0.19866666666666666,1,step_run1
16,1,0.002642973626497216,0.13470643939393942,0.02278414328987225,0.3508771929824561,0.5375,0.6260225944682508,0.54,1,step_run1
16,2,0.002193105775178541,0.13470643939393942,0.014882128276043724,0.3508771929824561,0.5375,0.6310868718348267,0.048,1,step_run1
16,3,0.006354383399876286,0.13470643939393942,0.014355327275121824,0.35666666666666663,0.541625,0.641604986365407,0.26,1,step_run1
16,4,0.002361806219423044,0.13470643939393942,0.008297115764519953,0.36263157894736847,0.541625,0.6544604596805611,0.23933333333333331,1,step_run1
16,5,0.018107181015576675,0.13470643939393942,0.031081259054392203,0.37421052631578944,0.545875,0.6649785742111414,0.108,1,step_run1
16,6,0.021143789011977727,0.13470643939393942,0.0305544580534703,0.3684210526315789,0.533375,0.6727697701597196,0.22333333333333333,1,step_run1
16,7,0.060394759039532134,0.17412405303030304,0.06729882786777296,0.38596491228070173,0.55,0.6883521620568758,0.11733333333333335,1,step_run1
16,8,0.24512174548726312,0.17412405303030304,0.1652838140392467,0.4152631578947369,0.5583750000000001,0.7140631086871834,0.26,1,step_run1
16,9,0.2447281111173593,0.3320312500000001,0.17200052680100092,0.3801754385964913,0.5125,0.7218543046357616,0.3466666666666667,1,step_run1
16,10,0.21149412360119213,0.3714488636363637,0.17200052680100092,0.39175438596491224,0.545875,0.7296455005843399,0.39,1,step_run1
16,11,0.14114603835123432,0.3714488636363637,0.21427630712498355,0.3684210526315789,0.520875,0.7296455005843399,0.096,1,step_run1
17,0,0.002642973626497216,0.13470643939393942,0.02278414328987225,0.3508771929824561,0.5375,0.6260225944682508,0.54,1,step_run1
17,1,0.002193105775178541,0.13470643939393942,0.014882128276043724,0.3508771929824561,0.5375,0.6310868718348267,0.048,1,step_run1
17,2,0.006354383399876286,0.13470643939393942,0.014355327275121824,0.35666666666666663,0.541625,0.641604986365407,0.26,1,step_run1
