sample_id,true_label,scenario,predicted_label,exit_point,confidence,entropy,inference_ms,inference_std_ms,inference_min_ms,inference_max_ms,inference_p50_ms,inference_p95_ms,measurement_repeats,inference_mode,dynamic_theta
29,1,low_load,1,1,0.853947,0.490773,0.55632,0.079651,0.476807,0.686562,0.518917,0.67097,5,staged-confidence,0
30,1,low_load,1,2,0.935212,0.287667,1.081586,0.103568,1.000835,1.277997,1.036464,1.240616,5,staged-confidence,0
31,1,low_load,1,2,0.936638,0.28188,1.127707,0.101037,1.021612,1.315255,1.101666,1.27913,5,staged-confidence,0
32,1,low_load,1,2,0.936479,0.281885,1.125714,0.083168,1.047352,1.271441,1.078833,1.250045,5,staged-confidence,0
33,1,medium_load,1,3,0.847064,0.473989,1.921649,0.277665,1.707156,2.44544,1.778525,2.348897,5,staged-confidence,0
34,2,medium_load,1,3,0.797229,0.557058,1.798614,0.116113,1.675193,1.991392,1.79134,1.962774,5,staged-confidence,0
35,1,medium_load,1,3,0.795926,0.558906,1.797244,0.086591,1.67949,1.899783,1.759026,1.898916,5,staged-confidence,0
36,1,medium_load,1,3,0.850452,0.467588,1.77904,0.114509,1.666027,1.995503,1.758415,1.950374,5,staged-confidence,0
37,1,medium_load,1,3,0.857881,0.453448,1.786329,0.087049,1.687656,1.909912,1.758044,1.901071,5,staged-confidence,0
38,1,medium_load,1,3,0.816781,0.52632,1.739866,0.09855,1.642231,1.89743,1.710786,1.878882,5,staged-confidence,0
39,1,medium_load,1,3,0.846805,0.474362,1.781862,0.105182,1.669582,1.972392,1.776674,1.935596,5,staged-confidence,0
40,1,medium_load,1,3,0.864986,0.439636,1.764518,0.08763,1.666824,1.876412,1.716786,1.873812,5,staged-confidence,0
41,1,medium_load,1,3,0.859886,0.449714,1.774981,0.110315,1.656064,1.983022,1.752433,1.938497,5,staged-confidence,0
42,1,medium_load,1,3,0.862042,0.445419,1.825891,0.087204,1.712323,1.960578,1.78997,1.945689,5,staged-confidence,0
43,2,medium_load,1,3,0.865607,0.43842,1.729522,0.094038,1.63325,1.908523,1.697082,1.871127,5,staged-confidence,0
44,1,medium_load,1,3,0.850838,0.466705,1.78611,0.097245,1.677434,1.962689,1.78484,1.927145,5,staged-confidence,0
45,1,medium_load,1,3,0.855231,0.458265,1.761048,0.089978,1.66475,1.921301,1.718323,1.895464,5,staged-confidence,0
46,2,high_load,2,3,0.768702,0.633224,3.347332,3.194257,1.646379,9.73213,1.72173,8.177086,5,staged-confidence,0
47,2,high_load,2,3,0.680101,0.720967,1.747307,0.083061,1.683749,1.910467,1.711619,1.874664,5,staged-confidence,0
48,2,high_load,2,3,0.702239,0.701881,1.77441,0.098024,1.65362,1.943096,1.769915,1.914004,5,staged-confidence,0
49,2,high_load,2,3,0.769062,0.632976,1.767403,0.082588,1.693675,1.923504,1.743044,1.892845,5,staged-confidence,0
50,2,high_load,2,3,0.698007,0.705812,1.776188,0.088345,1.62701,1.857838,1.814506,1.857242,5,staged-confidence,0
51,2,high_load,2,3,0.786833,0.609879,3.354206,3.30033,1.667434,9.954664,1.720897,8.312036,5,staged-confidence,0
52,2,high_load,2,3,0.83692,0.534865,1.774911,0.069124,1.700805,1.905375,1.761266,1.877376,5,staged-confidence,0
53,2,high_load,2,3,0.606012,0.76127,1.792629,0.128779,1.700267,2.046799,1.734822,1.990118,5,staged-confidence,0
54,2,high_load,2,2,0.880895,0.449772,1.183302,0.138823,1.01913,1.422087,1.185202,1.380432,5,staged-confidence,0
55,2,high_load,2,3,0.838667,0.532382,1.786132,0.126842,1.692971,2.036909,1.737526,1.979236,5,staged-confidence,0
56,2,high_load,2,3,0.820315,0.562527,1.77844,0.074332,1.685786,1.913912,1.762544,1.885338,5,staged-confidence,0
57,2,high_load,2,2,0.862982,0.487442,2.743479,3.172386,1.000427,9.080919,1.150666,7.552515,5,staged-confidence,0
58,2,high_load,2,3,0.844763,0.521883,1.779955,0.055719,1.701563,1.874654,1.7786,1.856654,5,staged-confidence,0
59,2,high_load,2,3,0.735208,0.672111,1.788514,0.146005,1.680489,2.075743,1.713693,2.013096,5,staged-confidence,0
60,2,high_load,2,3,0.735806,0.671961,1.777022,0.090144,1.658361,1.914301,1.73697,1.899823,5,staged-confidence,0
61,2,high_load,2,3,0.550457,0.778197,1.756488,0.127169,1.642953,1.994262,1.728323,1.948078,5,staged-confidence,0
62,2,high_load,3,3,0.572041,0.760069,1.801332,0.122403,1.67575,2.024595,1.740988,1.986166,5,staged-confidence,0
63,3,stress_load,3,3,0.802073,0.562818,1.765984,0.09347,1.669712,1.887338,1.71647,1.883916,5,staged-confidence,0
64,2,stress_load,3,3,0.80417,0.561634,1.784881,0.117729,1.6926,2.01604,1.729508,1.965452,5,staged-confidence,0
65,2,stress_load,3,3,0.804258,0.561512,1.780359,0.08317,1.658824,1.888283,1.818858,1.875502,5,staged-confidence,0
66,2,stress_load,3,3,0.804039,0.560504,1.743978,0.118028,1.632158,1.959985,1.707174,1.921763,5,staged-confidence,0
67,3,stress_load,3,3,0.803689,0.560372,1.796791,0.12048,1.676027,2.005428,1.724952,1.975643,5,staged-confidence,0
68,3,stress_load,3,3,0.799757,0.564038,1.773614,0.094006,1.666009,1.888894,1.726748,1.887842,5,staged-confidence,0
69,3,stress_load,3,3,0.795595,0.569134,1.767748,0.112799,1.649972,1.980114,1.737971,1.936922,5,staged-confidence,0
70,3,stress_load,3,3,0.802986,0.561872,1.782155,0.082067,1.693601,1.895135,1.761803,1.888035,5,staged-confidence,0
71,3,stress_load,3,3,0.801531,0.562181,1.735015,0.107697,1.633954,1.921504,1.702045,1.893479,5,staged-confidence,0
72,1,stress_load,3,3,0.788508,0.576893,1.783947,0.102603,1.661435,1.964744,1.748156,1.934589,5,staged-confidence,0
73,3,stress_load,3,3,0.793486,0.57102,1.767592,0.082689,1.669619,1.872265,1.732675,1.869654,5,staged-confidence,0
74,3,stress_load,3,3,0.795562,0.567416,1.778184,0.114419,1.662601,1.997817,1.748433,1.948533,5,staged-confidence,0
75,3,stress_load,3,3,0.800475,0.563014,1.785914,0.087272,1.68999,1.90806,1.7596,1.89993,5,staged-confidence,0
76,3,stress_load,3,3,0.800888,0.562945,1.729645,0.099198,1.626231,1.883301,1.703064,1.866883,5,staged-confidence,0
77,3,stress_load,3,3,0.803025,0.560611,1.778547,0.091752,1.669749,1.944115,1.775525,1.910897,5,staged-confidence,0
78,3,stress_load,3,3,0.779425,0.587627,1.768,0.087458,1.655102,1.875023,1.730433,1.873253,5,staged-confidence,0
79,3,stress_load,3,3,0.80025,0.56388,1.801288,0.112263,1.661768,1.9728,1.744563,1.955537,5,staged-confidence,0
80,3,stress_load,3,3,0.798153,0.565355,1.781581,0.088446,1.685175,1.894968,1.744508,1.891842,5,staged-confidence,0
81,3,stress_load,3,3,0.799,0.564795,1.730045,0.092232,1.633027,1.902783,1.703471,1.868554,5,staged-confidence,0
