sample_id,true_label,scenario,predicted_label,exit_point,confidence,entropy,inference_ms,inference_std_ms,inference_min_ms,inference_max_ms,inference_p50_ms,inference_p95_ms,measurement_repeats,inference_mode,dynamic_theta
33,1,medium_load,1,2,0.729896,0.655265,1.193091,0.07263,1.110529,1.284917,1.148195,1.283135,5,staged,1
34,2,medium_load,1,2,0.708555,0.679436,1.915516,1.592641,1.0269,5.096148,1.094918,4.333154,5,staged,1
35,1,medium_load,1,2,0.694726,0.694281,1.947785,1.67225,1.025659,5.288942,1.126066,4.479704,5,staged,1
36,1,medium_load,1,2,0.733097,0.651492,1.135265,0.10529,1.014622,1.312694,1.109732,1.286931,5,staged,1
37,1,medium_load,1,2,0.737465,0.646124,1.162073,0.102985,1.061677,1.35886,1.134751,1.317271,5,staged,1
38,1,medium_load,1,2,0.69631,0.69255,1.159391,0.077577,1.072695,1.287639,1.122084,1.271287,5,staged,1
39,1,medium_load,1,2,0.737572,0.645937,1.169447,0.091139,1.058603,1.29512,1.140177,1.287235,5,staged,1
40,1,medium_load,1,2,0.753784,0.627007,1.168569,0.107392,1.038992,1.348008,1.144381,1.322012,5,staged,1
41,1,medium_load,1,2,0.75059,0.631095,1.135728,0.099289,1.034992,1.30849,1.084288,1.283227,5,staged,1
42,1,medium_load,1,2,0.727241,0.658234,1.140251,0.106415,1.038381,1.343342,1.091844,1.302461,5,staged,1
43,2,medium_load,1,2,0.726062,0.659565,1.191169,0.125499,1.095381,1.437582,1.153565,1.38159,5,staged,1
44,1,medium_load,1,2,0.720702,0.665024,1.904578,1.605432,1.018807,5.111444,1.096566,4.339201,5,staged,1
45,1,medium_load,1,2,0.725478,0.659376,1.16471,0.097652,1.065918,1.349157,1.140084,1.311513,5,staged,1
46,2,high_load,2,2,0.80555,0.596344,1.16241,0.089881,1.088751,1.326953,1.112547,1.299498,5,staged,1
47,2,high_load,2,2,0.677289,0.72006,1.155829,0.078029,1.06214,1.261361,1.12927,1.255665,5,staged,1
48,2,high_load,2,2,0.798279,0.6041,1.164954,0.097933,1.05727,1.313083,1.119751,1.299657,5,staged,1
49,2,high_load,2,2,0.703966,0.701013,1.934456,1.576132,1.041307,5.080722,1.179769,4.326946,5,staged,1
50,2,high_load,2,2,0.658029,0.731915,1.161491,0.07629,1.076603,1.266509,1.142344,1.259898,5,staged,1
51,2,high_load,2,2,0.722919,0.683069,1.133425,0.085817,1.057029,1.291268,1.088436,1.264279,5,staged,1
52,2,high_load,2,2,0.782437,0.621102,1.131092,0.097035,1.030307,1.300602,1.096899,1.27458,5,staged,1
53,2,high_load,2,2,0.734031,0.672327,1.171365,0.103366,1.071936,1.37062,1.144751,1.326435,5,staged,1
54,2,high_load,2,2,0.815553,0.581419,1.17141,0.088388,1.09851,1.339953,1.12527,1.307598,5,staged,1
55,2,high_load,2,2,0.832034,0.566433,1.154039,0.061484,1.090658,1.256009,1.115677,1.243357,5,staged,1
56,2,high_load,2,2,0.825571,0.5704,1.157495,0.088586,1.053604,1.27475,1.132307,1.269209,5,staged,1
57,2,high_load,2,2,0.829807,0.576743,1.936979,1.587193,1.033937,5.103407,1.130585,4.353568,5,staged,1
58,2,high_load,2,2,0.831602,0.570867,1.170569,0.079765,1.078177,1.273213,1.141176,1.269891,5,staged,1
59,2,high_load,2,2,0.802303,0.59918,1.148173,0.093094,1.051826,1.318508,1.129196,1.286894,5,staged,1
60,2,high_load,2,2,0.762697,0.644444,1.116899,0.107183,1.023493,1.317453,1.068066,1.280902,5,staged,1
61,2,high_load,2,2,0.687383,0.711384,1.16248,0.104834,1.046844,1.349693,1.142621,1.316875,5,staged,1
62,2,high_load,2,2,0.691445,0.708447,1.941015,1.672982,1.02564,5.283497,1.110103,4.47534,5,staged,1
63,3,stress_load,3,3,0.561417,0.768365,1.951037,0.318119,1.696635,2.569481,1.877227,2.431763,5,staged,1
64,2,stress_load,3,3,0.576922,0.764381,1.830446,0.116518,1.672414,2.007503,1.831394,1.985166,5,staged,1
65,2,stress_load,3,3,0.575129,0.764492,3.426837,3.199933,1.739746,9.824483,1.863764,8.252657,5,staged,1
66,2,stress_load,3,3,0.56587,0.766734,1.806913,0.098879,1.685043,1.951782,1.822709,1.934449,5,staged,1
67,3,stress_load,3,3,0.559055,0.768272,2.115836,0.15274,1.957837,2.397778,2.065244,2.345838,5,staged,1
68,3,stress_load,3,3,0.511815,0.776173,1.967741,0.30197,1.715302,2.556018,1.849653,2.429612,5,staged,1
69,3,stress_load,3,3,0.509278,0.776917,1.835886,0.102906,1.695728,2.014911,1.819042,1.980719,5,staged,1
70,3,stress_load,3,3,0.55557,0.769503,3.450334,3.204239,1.744543,9.856352,1.937837,8.276616,5,staged,1
71,3,stress_load,3,3,0.522413,0.774393,1.827179,0.097447,1.708616,1.966152,1.844283,1.9508,5,staged,1
72,1,stress_load,2,3,0.559614,0.770566,1.806112,0.117083,1.682987,2.013615,1.802801,1.975863,5,staged,1
73,3,stress_load,2,3,0.534153,0.775014,1.809294,0.118667,1.702969,2.037541,1.752098,1.991149,5,staged,1
74,3,stress_load,3,3,0.51388,0.775433,1.81912,0.087514,1.712617,1.951671,1.810579,1.936941,5,staged,1
75,3,stress_load,3,3,0.545265,0.771276,1.85626,0.101495,1.715413,1.992745,1.886745,1.978178,5,staged,1
76,3,stress_load,3,3,0.564098,0.767438,1.826438,0.08043,1.710839,1.929301,1.861782,1.918212,5,staged,1
77,3,stress_load,3,3,0.561117,0.767888,1.771616,0.092808,1.70108,1.946689,1.723469,1.914441,5,staged,1
78,3,stress_load,3,3,0.522065,0.775371,1.810402,0.096527,1.703876,1.98393,1.776432,1.954201,5,staged,1
79,3,stress_load,3,3,0.545905,0.771361,1.83519,0.129671,1.728987,2.087669,1.78082,2.034095,5,staged,1
80,3,stress_load,3,3,0.513376,0.776071,1.839431,0.078334,1.737691,1.942004,1.809375,1.937434,5,staged,1
81,3,stress_load,3,3,0.544492,0.771845,1.801653,0.064513,1.725598,1.917004,1.791283,1.895926,5,staged,1
