sample_id,true_label,scenario,predicted_label,exit_point,confidence,entropy,inference_ms,inference_std_ms,inference_min_ms,inference_max_ms,inference_p50_ms,inference_p95_ms,measurement_repeats,inference_mode,dynamic_theta
31,1,low_load,1,2,0.936421,0.282584,1.701364,0.096206,1.575158,1.825154,1.67175,1.820113,5,staged-confidence,0
32,1,low_load,1,2,0.936389,0.282147,2.44381,1.697188,1.559307,5.837604,1.61075,4.999207,5,staged-confidence,0
33,1,medium_load,1,3,0.847637,0.472966,2.81093,0.278543,2.608566,3.358906,2.723953,3.234115,5,staged-confidence,0
34,2,medium_load,1,3,0.798848,0.554637,4.34097,3.210369,2.682658,10.760927,2.72412,9.174647,5,staged-confidence,0
35,1,medium_load,1,3,0.795491,0.559551,2.702339,0.071041,2.610492,2.811785,2.722694,2.794685,5,staged-confidence,0
36,1,medium_load,1,3,0.850545,0.467378,2.761524,0.129978,2.619678,2.996023,2.757861,2.950605,5,staged-confidence,0
37,1,medium_load,1,3,0.858459,0.452314,2.746586,0.102432,2.633529,2.939913,2.721805,2.897436,5,staged-confidence,0
38,1,medium_load,1,3,0.818288,0.523812,2.672344,0.10888,2.564716,2.847859,2.619863,2.827956,5,staged-confidence,0
39,1,medium_load,1,3,0.847759,0.472662,2.697236,0.101506,2.585567,2.855655,2.695806,2.835515,5,staged-confidence,0
40,1,medium_load,1,3,0.865076,0.439433,2.694321,0.088663,2.574882,2.819637,2.708917,2.805878,5,staged-confidence,0
41,1,medium_load,1,3,0.860473,0.448561,4.306534,3.161746,2.596696,10.62756,2.749972,9.075794,5,staged-confidence,0
42,1,medium_load,1,3,0.861579,0.446283,2.677258,0.09105,2.57666,2.820656,2.660214,2.803645,5,staged-confidence,0
43,2,medium_load,1,3,0.865858,0.437842,2.866744,0.095727,2.72712,2.989912,2.881173,2.980275,5,staged-confidence,0
44,1,medium_load,1,3,0.850338,0.467563,2.853966,0.30311,2.607048,3.444534,2.778082,3.312318,5,staged-confidence,0
45,1,medium_load,1,3,0.855949,0.456915,2.710824,0.100791,2.57029,2.860618,2.739379,2.838774,5,staged-confidence,0
46,2,high_load,2,3,0.770356,0.631462,2.710157,0.07768,2.610122,2.813767,2.727435,2.804311,5,staged-confidence,0
47,2,high_load,2,3,0.686496,0.716035,2.777768,0.106441,2.609992,2.899618,2.764231,2.896492,5,staged-confidence,0
48,2,high_load,2,3,0.695759,0.707514,4.316808,3.155117,2.627567,10.623394,2.756972,9.084609,5,staged-confidence,0
49,2,high_load,2,3,0.777289,0.622984,2.698091,0.049088,2.612252,2.76436,2.705676,2.754086,5,staged-confidence,0
50,2,high_load,2,3,0.685955,0.715303,2.754338,0.129705,2.577326,2.944709,2.727861,2.925698,5,staged-confidence,0
51,2,high_load,2,3,0.786735,0.610173,2.743101,0.092092,2.64701,2.871951,2.715473,2.86344,5,staged-confidence,0
52,2,high_load,2,3,0.840617,0.528856,4.294616,3.1778,2.594048,10.648152,2.713102,9.087393,5,staged-confidence,0
53,2,high_load,2,3,0.609944,0.760069,2.715558,0.080871,2.615215,2.818656,2.712287,2.813575,5,staged-confidence,0
54,2,high_load,2,2,0.880518,0.450682,1.753933,0.029477,1.697582,1.780599,1.760322,1.779303,5,staged-confidence,0
55,2,high_load,2,3,0.838548,0.532826,2.725224,0.085062,2.620067,2.843674,2.738991,2.831793,5,staged-confidence,0
56,2,high_load,2,3,0.824901,0.555525,2.726254,0.080583,2.619604,2.86984,2.715769,2.839059,5,staged-confidence,0
57,2,high_load,2,2,0.864684,0.48424,1.805695,0.155813,1.668138,2.103557,1.736174,2.044695,5,staged-confidence,0
58,2,high_load,2,3,0.846714,0.51848,2.708898,0.086768,2.575715,2.849396,2.71075,2.821934,5,staged-confidence,0
59,2,high_load,2,3,0.735728,0.671918,2.700398,0.103167,2.532161,2.82423,2.67701,2.817848,5,staged-confidence,0
60,2,high_load,2,3,0.737378,0.670564,4.297275,3.21129,2.603678,10.718281,2.728324,9.135441,5,staged-confidence,0
61,2,high_load,2,3,0.555336,0.777576,4.307404,3.153,2.5959,10.611116,2.737564,9.061761,5,staged-confidence,0
62,2,high_load,3,3,0.575482,0.758724,2.661273,0.074485,2.56503,2.760823,2.670176,2.752664,5,staged-confidence,0
63,3,stress_load,3,3,0.802889,0.561702,2.728368,0.060799,2.641269,2.831637,2.721268,2.811752,5,staged-confidence,0
64,2,stress_load,3,3,0.804999,0.560507,4.313223,3.161275,2.596567,10.631375,2.735787,9.094175,5,staged-confidence,0
65,2,stress_load,3,3,0.805031,0.560415,2.669429,0.050788,2.610197,2.756842,2.671695,2.741372,5,staged-confidence,0
66,2,stress_load,3,3,0.804329,0.560072,2.760705,0.110764,2.595511,2.908672,2.728843,2.898087,5,staged-confidence,0
67,3,stress_load,3,3,0.804011,0.55997,2.738642,0.092173,2.613233,2.87284,2.758879,2.855677,5,staged-confidence,0
68,3,stress_load,3,3,0.800263,0.563314,4.300638,3.168108,2.607123,10.635578,2.745194,9.068986,5,staged-confidence,0
69,3,stress_load,3,3,0.796461,0.567893,2.72438,0.080131,2.616733,2.856044,2.728639,2.834318,5,staged-confidence,0
70,3,stress_load,3,3,0.803498,0.561168,2.69848,0.054197,2.655103,2.804008,2.67364,2.781838,5,staged-confidence,0
71,3,stress_load,3,3,0.8021,0.561362,2.691324,0.12529,2.502105,2.85071,2.664954,2.841777,5,staged-confidence,0
72,1,stress_load,3,3,0.788192,0.577226,4.288986,3.233174,2.571438,10.752484,2.723046,9.167048,5,staged-confidence,0
73,3,stress_load,3,3,0.794163,0.569838,4.291023,3.163667,2.626381,10.617245,2.716417,9.055742,5,staged-confidence,0
74,3,stress_load,3,3,0.796271,0.566215,2.685217,0.085905,2.599789,2.839526,2.653474,2.813997,5,staged-confidence,0
75,3,stress_load,3,3,0.800992,0.56215,2.720743,0.075275,2.608622,2.835396,2.73275,2.817889,5,staged-confidence,0
76,3,stress_load,3,3,0.801769,0.561449,4.315245,3.156514,2.593974,10.624337,2.732158,9.086586,5,staged-confidence,0
77,3,stress_load,3,3,0.803267,0.56023,2.687917,0.034062,2.640418,2.734454,2.694973,2.729658,5,staged-confidence,0
78,3,stress_load,3,3,0.780179,0.586602,2.746983,0.114912,2.605918,2.932098,2.702936,2.909158,5,staged-confidence,0
79,3,stress_load,3,3,0.801323,0.562096,2.730713,0.092311,2.618159,2.843359,2.69801,2.841781,5,staged-confidence,0
80,3,stress_load,3,3,0.7988,0.56469,5.052981,4.787147,2.594252,14.626936,2.678862,12.245017,5,staged-confidence,0
81,3,stress_load,3,3,0.799585,0.563904,2.738354,0.088517,2.664122,2.896451,2.685288,2.872125,5,staged-confidence,0
