sample_id,true_label,scenario,predicted_label,exit_point,confidence,entropy,inference_ms,inference_std_ms,inference_min_ms,inference_max_ms,inference_p50_ms,inference_p95_ms,measurement_repeats,inference_mode,dynamic_theta
30,1,low_load,1,2,0.946353,0.252175,1.107663,0.092314,1.042197,1.288843,1.067252,1.249614,5,staged,0
31,1,low_load,1,2,0.932671,0.296401,1.142718,0.070595,1.063826,1.23988,1.098344,1.234843,5,staged,0
32,1,low_load,1,2,0.926277,0.315414,1.111559,0.079611,1.035511,1.255139,1.074937,1.231665,5,staged,0
33,1,medium_load,1,3,0.775619,0.630956,1.945138,0.29933,1.698506,2.53376,1.842395,2.397613,5,staged,0
34,2,medium_load,1,3,0.75256,0.666017,1.738369,0.100719,1.653359,1.935061,1.709506,1.890743,5,staged,0
35,1,medium_load,1,3,0.737212,0.687602,1.798969,0.136382,1.690581,2.063708,1.746525,2.008138,5,staged,0
36,1,medium_load,1,3,0.774197,0.633059,3.346973,3.186538,1.628341,9.717693,1.810691,8.1499,5,staged,0
37,1,medium_load,1,3,0.777469,0.627776,1.75031,0.111292,1.653711,1.957357,1.72834,1.917428,5,staged,0
38,1,medium_load,1,3,0.737853,0.686472,1.751421,0.156616,1.623655,2.050116,1.710525,1.989183,5,staged,0
39,1,medium_load,1,3,0.777358,0.627979,1.785621,0.076676,1.694877,1.885709,1.755118,1.881942,5,staged,0
40,1,medium_load,1,3,0.790152,0.607583,1.739433,0.071999,1.681692,1.875561,1.702711,1.850232,5,staged,0
41,1,medium_load,1,3,0.788453,0.610491,1.773229,0.091743,1.657711,1.90832,1.728562,1.896602,5,staged,0
42,1,medium_load,1,3,0.77055,0.638928,1.758492,0.10353,1.658896,1.947579,1.755877,1.910172,5,staged,0
43,2,medium_load,1,3,0.770034,0.639768,1.751488,0.136699,1.654674,2.019856,1.705414,1.960027,5,staged,0
44,1,medium_load,1,3,0.756707,0.659407,1.789962,0.082588,1.692637,1.889987,1.75171,1.889369,5,staged,0
45,1,medium_load,1,3,0.760664,0.653449,1.74064,0.074617,1.683433,1.881894,1.698007,1.855728,5,staged,0
46,2,high_load,2,2,0.80555,0.596344,1.153614,0.102749,1.021104,1.297232,1.142215,1.285551,5,staged,0
47,2,high_load,2,3,0.636778,0.742,1.776595,0.130545,1.64834,2.019819,1.749339,1.972416,5,staged,0
48,2,high_load,2,3,0.708035,0.69885,1.765413,0.074966,1.694321,1.901857,1.75158,1.877046,5,staged,0
49,2,high_load,2,3,0.653465,0.732507,1.767406,0.094904,1.637341,1.896579,1.740951,1.887872,5,staged,0
50,2,high_load,2,3,0.612872,0.752699,3.339484,3.306515,1.653692,9.952412,1.692396,8.30399,5,staged,0
51,2,high_load,2,3,0.654553,0.730236,1.793765,0.078962,1.696692,1.900672,1.763561,1.894894,5,staged,0
52,2,high_load,2,3,0.696443,0.704753,1.747466,0.062232,1.689007,1.857987,1.718414,1.840824,5,staged,0
53,2,high_load,2,3,0.661571,0.726565,1.762873,0.088677,1.64834,1.894284,1.724377,1.882177,5,staged,0
54,2,high_load,2,2,0.815553,0.581419,1.143555,0.102417,1.044234,1.325454,1.127196,1.294313,5,staged,0
55,2,high_load,2,2,0.832034,0.566433,1.193381,0.104855,1.074697,1.383305,1.161307,1.349176,5,staged,0
56,2,high_load,2,2,0.825571,0.5704,1.120152,0.1115,1.007401,1.27162,1.074233,1.264124,5,staged,0
57,2,high_load,2,2,0.829807,0.576743,1.170522,0.102871,1.066752,1.347472,1.147992,1.320465,5,staged,0
58,2,high_load,2,2,0.831602,0.570867,1.150559,0.097045,1.032882,1.29038,1.126085,1.278828,5,staged,0
59,2,high_load,2,2,0.802303,0.59918,1.156632,0.121743,1.067196,1.392786,1.087011,1.344946,5,staged,0
60,2,high_load,2,3,0.687746,0.711018,1.726859,0.066093,1.671193,1.838413,1.684044,1.824154,5,staged,0
61,2,high_load,2,3,0.628365,0.744884,1.759122,0.116669,1.664785,1.989135,1.718081,1.935009,5,staged,0
62,2,high_load,2,3,0.62661,0.745475,1.761436,0.104485,1.627415,1.944839,1.746988,1.91125,5,staged,0
63,3,stress_load,3,3,0.561417,0.768365,1.764651,0.070282,1.67497,1.84908,1.752321,1.847532,5,staged,0
64,2,stress_load,3,3,0.576922,0.764381,1.788406,0.098369,1.682137,1.964579,1.754117,1.934994,5,staged,0
65,2,stress_load,3,3,0.575129,0.764492,1.735114,0.08619,1.666119,1.889006,1.675637,1.865525,5,staged,0
66,2,stress_load,3,3,0.56587,0.766734,1.885195,0.169954,1.653267,2.081449,1.957431,2.068949,5,staged,0
67,3,stress_load,3,3,0.559055,0.768272,1.994727,0.174422,1.718858,2.185837,2.086522,2.171826,5,staged,0
68,3,stress_load,3,3,0.511815,0.776173,1.797136,0.131978,1.674581,2.044412,1.784821,1.993157,5,staged,0
69,3,stress_load,3,3,0.509278,0.776917,1.842906,0.081156,1.695859,1.912875,1.891487,1.910271,5,staged,0
70,3,stress_load,3,3,0.55557,0.769503,1.813632,0.105249,1.698359,1.988541,1.76108,1.966056,5,staged,0
71,3,stress_load,3,3,0.522413,0.774393,1.767651,0.069961,1.69334,1.900672,1.751247,1.871194,5,staged,0
72,1,stress_load,2,3,0.559614,0.770566,1.807951,0.113617,1.675507,2.006931,1.815266,1.969372,5,staged,0
73,3,stress_load,2,3,0.534153,0.775014,2.021564,0.218358,1.730191,2.408983,1.991523,2.327458,5,staged,0
74,3,stress_load,3,3,0.51388,0.775433,1.813372,0.183634,1.672414,2.176189,1.730173,2.093126,5,staged,0
75,3,stress_load,3,3,0.545265,0.771276,1.784873,0.097889,1.688729,1.961394,1.745025,1.932135,5,staged,0
76,3,stress_load,3,3,0.564098,0.767438,3.370836,3.296433,1.695526,9.963524,1.735951,8.32295,5,staged,0
77,3,stress_load,3,3,0.561117,0.767888,3.366751,3.196649,1.662544,9.758303,1.775543,8.185595,5,staged,0
78,3,stress_load,3,3,0.522065,0.775371,1.749488,0.114181,1.632674,1.960653,1.712322,1.921572,5,staged,0
79,3,stress_load,3,3,0.545905,0.771361,1.783454,0.118105,1.664674,1.976061,1.708877,1.953724,5,staged,0
80,3,stress_load,3,3,0.513376,0.776071,1.775481,0.06434,1.675655,1.87045,1.768025,1.858313,5,staged,0
81,3,stress_load,3,3,0.544492,0.771845,1.798813,0.095197,1.69471,1.92206,1.741488,1.918705,5,staged,0
