sample_id,true_label,scenario,predicted_label,exit_point,confidence,entropy,inference_ms,inference_std_ms,inference_min_ms,inference_max_ms,inference_p50_ms,inference_p95_ms,measurement_repeats,inference_mode,dynamic_theta
65,2,stress_load,3,3,0.94343,0.23256,1.12617,0.071258,1.05176,1.231424,1.096408,1.222824,5,baseline,0
66,2,stress_load,3,3,0.941706,0.237119,1.136992,0.068586,1.07513,1.268552,1.118722,1.240916,5,baseline,0
67,3,stress_load,3,3,0.940669,0.239868,1.144177,0.081174,1.056519,1.276515,1.133907,1.258482,5,baseline,0
68,3,stress_load,3,3,0.931792,0.263875,1.127277,0.068613,1.050834,1.249275,1.096259,1.229327,5,baseline,0
69,3,stress_load,3,3,0.928138,0.273665,1.137055,0.088658,1.062963,1.310793,1.105093,1.271786,5,baseline,0
70,3,stress_load,3,3,0.940957,0.239372,1.120414,0.07503,1.041075,1.239127,1.092926,1.225972,5,baseline,0
71,3,stress_load,3,3,0.935935,0.252724,1.132729,0.068781,1.068611,1.264645,1.115611,1.236553,5,baseline,0
72,1,stress_load,3,3,0.901102,0.338851,1.133562,0.08589,1.053945,1.294052,1.110741,1.263338,5,baseline,0
73,3,stress_load,3,3,0.91434,0.308012,1.122455,0.063339,1.060241,1.231239,1.087648,1.216146,5,baseline,0
74,3,stress_load,3,3,0.915152,0.305733,1.136003,0.093263,1.055186,1.316699,1.098778,1.278674,5,baseline,0
75,3,stress_load,3,3,0.934078,0.257748,1.121918,0.071915,1.046426,1.232942,1.093908,1.221835,5,baseline,0
76,3,stress_load,3,3,0.936957,0.249976,1.133499,0.068198,1.071464,1.266201,1.113759,1.236053,5,baseline,0
77,3,stress_load,3,3,0.938703,0.245246,1.132666,0.08925,1.040057,1.293163,1.135629,1.261689,5,baseline,0
78,3,stress_load,3,3,0.884099,0.375417,1.122673,0.068743,1.047464,1.238201,1.087444,1.222798,5,baseline,0
79,3,stress_load,3,3,0.935833,0.25307,1.136799,0.086136,1.064297,1.303034,1.099259,1.269105,5,baseline,0
80,3,stress_load,3,3,0.930689,0.266725,1.114218,0.065291,1.045612,1.211146,1.091537,1.202757,5,baseline,0
81,3,stress_load,3,3,0.935167,0.254863,1.127436,0.067784,1.064537,1.259386,1.1035,1.229046,5,baseline,0
