sample_id,true_label,scenario,predicted_label,exit_point,confidence,entropy,inference_ms,inference_std_ms,inference_min_ms,inference_max_ms,inference_p50_ms,inference_p95_ms,measurement_repeats,inference_mode,dynamic_theta
69,3,stress_load,3,3,0.928372,0.273003,1.831443,0.031691,1.784858,1.867912,1.82445,1.867479,5,baseline,0
70,3,stress_load,3,3,0.941096,0.238965,1.839647,0.046634,1.784655,1.909375,1.846561,1.90062,5,baseline,0
71,3,stress_load,3,3,0.935819,0.253037,1.836843,0.022151,1.806692,1.86695,1.839228,1.864243,5,baseline,0
72,1,stress_load,3,3,0.900761,0.339609,1.824877,0.04497,1.758915,1.887653,1.838562,1.879664,5,baseline,0
73,3,stress_load,3,3,0.913444,0.310147,1.835425,0.031998,1.782266,1.869357,1.843598,1.868179,5,baseline,0
74,3,stress_load,3,3,0.915441,0.305003,1.828284,0.047415,1.776692,1.908394,1.811395,1.897224,5,baseline,0
75,3,stress_load,3,3,0.934552,0.256415,1.832554,0.013986,1.817617,1.852765,1.82545,1.851332,5,baseline,0
76,3,stress_load,3,3,0.937196,0.249286,1.828428,0.048213,1.77247,1.915393,1.813876,1.899764,5,baseline,0
77,3,stress_load,3,3,0.938623,0.245458,1.830406,0.027008,1.804803,1.882042,1.820617,1.871487,5,baseline,0
78,3,stress_load,3,3,0.885506,0.372429,1.840143,0.041636,1.789932,1.912523,1.829265,1.900727,5,baseline,0
79,3,stress_load,3,3,0.935699,0.25341,1.835491,0.01865,1.815395,1.864765,1.833117,1.861228,5,baseline,0
80,3,stress_load,3,3,0.930638,0.266872,1.832547,0.034585,1.789914,1.890894,1.826321,1.88195,5,baseline,0
81,3,stress_load,3,3,0.935191,0.254779,1.829495,0.032504,1.770767,1.857598,1.849228,1.856516,5,baseline,0
