True_Label,Predicted_Label,Inference_Time_ms
1,1,0.2658000003066263
2,2,0.5010999998376064
2,2,0.47380000023622415
2,2,0.520900000083202
1,1,0.25109999978667474
0,1,0.48719999995228136
2,2,0.4679999997279083
1,1,0.49239999998462736
2,2,0.45959999988554046
0,0,0.4887999998572923
0,0,0.2556999997977982
2,2,0.47449999965465395
1,1,0.26249999973515514
3,3,0.6625999999414489
0,0,0.3689000000122178
1,1,0.5761999996138911
0,0,0.7332000000133121
