sample_id,true_label,scenario,predicted_label,exit_point,confidence,entropy,inference_ms,inference_std_ms,inference_min_ms,inference_max_ms,inference_p50_ms,inference_p95_ms,measurement_repeats,inference_mode,dynamic_theta
69,0,lunch_restart,0,1,0.989307,0.059168,0.679984,0.149517,0.566236,0.965864,0.599922,0.910849,5,staged,0
70,1,startup_surge,1,2,0.92707,0.261527,1.601725,0.032408,1.570358,1.663339,1.591044,1.65088,5,staged,0
71,2,emergency_ramp,2,2,0.986952,0.07102,1.653303,0.089275,1.554841,1.801357,1.604192,1.78249,5,staged,0
72,2,lunch_restart,2,2,0.739768,0.574299,1.671162,0.072462,1.59434,1.804265,1.636951,1.78038,5,staged,0
73,3,startup_surge,3,2,0.791981,0.511581,2.466741,1.624777,1.591803,5.714828,1.655561,4.919993,5,staged,0
74,1,imbalanced_ap_load,1,3,0.662046,0.64224,2.627014,0.104526,2.497074,2.791961,2.647814,2.766465,5,staged,0
75,2,emergency_ramp,2,2,0.990583,0.056293,1.72105,0.105623,1.572451,1.871616,1.732968,1.854805,5,staged,0
76,1,emergency_ramp,1,2,0.873644,0.379661,1.654384,0.09374,1.546914,1.806061,1.654581,1.784243,5,staged,0
77,1,emergency_ramp,1,2,0.998321,0.013049,1.71891,0.049126,1.648451,1.772061,1.743673,1.769213,5,staged,0
78,2,emergency_ramp,1,3,0.555029,0.689104,4.206369,3.180913,2.553092,10.566829,2.620165,9.000511,5,staged,0
79,1,imbalanced_ap_load,1,2,0.998979,0.008702,3.283868,3.232381,1.596803,9.746946,1.663951,8.158362,5,staged,0
80,2,imbalanced_ap_load,2,2,0.967815,0.144001,1.719402,0.072283,1.590784,1.809246,1.722376,1.799005,5,staged,0
81,0,lunch_restart,0,1,0.972192,0.127081,0.687121,0.134656,0.569347,0.928808,0.622662,0.890308,5,staged,0
82,1,lunch_restart,1,2,0.988754,0.062507,1.696188,0.081451,1.581618,1.793524,1.734543,1.785269,5,staged,0
83,0,imbalanced_ap_load,0,3,0.556066,0.689489,2.619858,0.067357,2.503574,2.699832,2.637332,2.69248,5,staged,0
84,3,emergency_ramp,3,2,0.947474,0.205927,1.698447,0.056583,1.596859,1.766857,1.701931,1.759476,5,staged,0
85,1,imbalanced_ap_load,1,2,0.99787,0.015771,1.73212,0.10284,1.57034,1.88843,1.743117,1.863156,5,staged,0
86,1,imbalanced_ap_load,2,3,0.681006,0.627806,4.21278,3.196708,2.549407,10.604347,2.594907,9.035592,5,staged,0
87,1,emergency_ramp,1,2,0.912466,0.297254,1.655558,0.161858,1.544711,1.974818,1.589229,1.903515,5,staged,0
88,2,imbalanced_ap_load,2,2,0.755124,0.557692,3.308661,3.18606,1.594247,9.678003,1.780005,8.113218,5,staged,0
89,2,imbalanced_ap_load,2,2,0.994965,0.034015,1.688547,0.084383,1.568563,1.779913,1.696543,1.779565,5,staged,0
90,1,lunch_restart,1,2,0.976525,0.111954,1.650295,0.106479,1.554081,1.857616,1.61947,1.810476,5,staged,0
91,1,imbalanced_ap_load,1,2,0.993673,0.038936,4.111147,4.800806,1.584322,13.71099,1.761395,11.339137,5,staged,0
92,2,emergency_ramp,2,2,0.966605,0.147525,1.68451,0.072393,1.573581,1.79295,1.687024,1.777791,5,staged,0
93,2,lunch_restart,2,2,0.990867,0.054442,1.819438,0.193451,1.612488,2.154317,1.75445,2.103825,5,staged,0
94,2,imbalanced_ap_load,2,2,0.851938,0.420444,1.69681,0.064984,1.619247,1.80182,1.69571,1.786813,5,staged,0
95,1,lunch_restart,1,3,0.868983,0.390713,4.24382,3.158874,2.552444,10.558495,2.690499,9.01361,5,staged,0
96,2,startup_surge,2,2,0.970108,0.136179,1.694687,0.096898,1.578636,1.842097,1.654747,1.827697,5,staged,0
97,1,lunch_restart,1,2,0.998295,0.013196,1.701061,0.063047,1.584173,1.746561,1.743487,1.746557,5,staged,0
98,2,startup_surge,2,2,0.755234,0.557411,1.714595,0.081502,1.559118,1.777839,1.756542,1.776569,5,staged,0
99,2,startup_surge,2,2,0.984296,0.083162,1.661228,0.104696,1.541303,1.810542,1.610081,1.800335,5,staged,0
100,1,imbalanced_ap_load,1,2,0.998864,0.009557,3.281531,3.206367,1.574933,9.689946,1.662284,8.131817,5,staged,0
101,1,lunch_restart,1,2,0.974394,0.119453,4.081462,4.840976,1.579229,13.762934,1.700858,11.353793,5,staged,0
102,2,imbalanced_ap_load,2,2,0.995264,0.032266,1.624081,0.045278,1.568952,1.69571,1.61547,1.68688,5,staged,0
103,2,lunch_restart,2,2,0.979334,0.102456,1.626973,0.071562,1.550136,1.743321,1.598377,1.729243,5,staged,0
104,1,startup_surge,1,2,0.997353,0.019125,1.665899,0.11696,1.555414,1.891042,1.621525,1.843594,5,staged,0
105,0,emergency_ramp,0,2,0.85761,0.409321,2.429278,1.610587,1.559414,5.647032,1.598526,4.870919,5,staged,0
106,1,lunch_restart,1,2,0.951029,0.195869,1.69665,0.067283,1.594877,1.803597,1.684062,1.786564,5,staged,0
107,0,startup_surge,0,2,0.970969,0.131361,1.649473,0.097342,1.5391,1.826968,1.631396,1.793139,5,staged,0
108,1,emergency_ramp,1,2,0.898839,0.327963,1.609296,0.088245,1.541285,1.780876,1.563933,1.745469,5,staged,0
109,3,startup_surge,3,2,0.909328,0.304159,1.665306,0.089858,1.552081,1.782746,1.652525,1.776583,5,staged,0
110,1,lunch_restart,1,2,0.984295,0.081796,1.675362,0.079347,1.548729,1.770246,1.715413,1.760239,5,staged,0
111,1,startup_surge,1,2,0.997938,0.015553,1.604232,0.041283,1.555118,1.655932,1.585358,1.654899,5,staged,0
112,2,imbalanced_ap_load,2,2,0.944539,0.215749,1.634647,0.087591,1.547673,1.773357,1.600654,1.758153,5,staged,0
113,1,startup_surge,1,2,0.998964,0.008873,1.659813,0.068259,1.585858,1.780857,1.631821,1.761387,5,staged,0
114,2,lunch_restart,2,2,0.985967,0.075886,2.442245,1.606124,1.565711,5.651884,1.653802,4.871882,5,staged,0
115,1,emergency_ramp,1,2,0.99657,0.023265,2.413549,1.675581,1.542155,5.764513,1.584784,4.930912,5,staged,0
116,2,imbalanced_ap_load,2,2,0.995199,0.032918,1.678543,0.084212,1.556933,1.789802,1.648247,1.783057,5,staged,0
117,1,startup_surge,1,2,0.985799,0.075064,2.416675,1.616425,1.54897,5.646643,1.590525,4.865038,5,staged,0
118,2,imbalanced_ap_load,2,2,0.984496,0.083142,2.422812,1.628512,1.533452,5.677662,1.606136,4.885127,5,staged,0
119,2,startup_surge,2,2,0.995892,0.029455,1.660536,0.077592,1.558415,1.781357,1.64595,1.766635,5,staged,0
120,1,imbalanced_ap_load,1,2,0.846011,0.429983,1.654362,0.047069,1.586858,1.711561,1.640173,1.709983,5,staged,0
121,1,imbalanced_ap_load,1,2,0.997735,0.016768,1.607703,0.073976,1.524396,1.715987,1.580174,1.707183,5,staged,0
122,1,imbalanced_ap_load,1,2,0.988125,0.064842,1.678613,0.140794,1.539729,1.909986,1.602247,1.882264,5,staged,0
123,2,startup_surge,2,2,0.887266,0.353581,1.668388,0.090867,1.555267,1.784357,1.634247,1.780653,5,staged,0
124,1,startup_surge,1,2,0.992521,0.044996,1.626051,0.061402,1.552451,1.733006,1.609248,1.715573,5,staged,0
125,2,lunch_restart,2,2,0.992048,0.047977,1.625954,0.075415,1.532581,1.73095,1.589599,1.724313,5,staged,0
126,1,lunch_restart,1,2,0.754974,0.557058,1.665191,0.090016,1.552803,1.790061,1.623858,1.782231,5,staged,0
127,1,emergency_ramp,1,2,0.996719,0.022758,2.445174,1.596239,1.578174,5.636662,1.68595,4.846664,5,staged,0
128,0,imbalanced_ap_load,0,2,0.918237,0.283071,1.662143,0.085005,1.552563,1.768616,1.619395,1.765983,5,staged,0
129,2,startup_surge,2,3,0.553063,0.689795,2.600362,0.072318,2.526759,2.733073,2.578684,2.709032,5,staged,0
130,2,imbalanced_ap_load,2,2,0.904834,0.315765,1.71481,0.101768,1.608266,1.854153,1.658932,1.847368,5,staged,0
131,2,startup_surge,2,2,0.926828,0.26257,3.266179,3.231225,1.541303,9.726298,1.68008,8.140084,5,staged,0
132,1,imbalanced_ap_load,1,2,0.982008,0.091279,1.611862,0.078774,1.548766,1.766543,1.580507,1.732125,5,staged,0
133,2,emergency_ramp,1,3,0.888325,0.351841,2.640147,0.052852,2.55874,2.725258,2.637814,2.709436,5,staged,0
134,2,emergency_ramp,2,2,0.808495,0.490164,1.682984,0.126312,1.571858,1.929282,1.638599,1.874605,5,staged,0
135,2,emergency_ramp,2,2,0.989688,0.05948,1.674576,0.111888,1.534415,1.853745,1.659821,1.829864,5,staged,0
136,2,emergency_ramp,2,2,0.943105,0.220029,1.709343,0.063236,1.623636,1.809505,1.689358,1.796661,5,staged,0
137,1,lunch_restart,1,2,0.987245,0.068944,1.655273,0.084258,1.544933,1.795061,1.659913,1.771669,5,staged,0
138,1,imbalanced_ap_load,1,2,0.952455,0.19159,3.229969,3.19291,1.548544,9.614373,1.635673,8.042011,5,staged,0
139,0,lunch_restart,0,3,0.627134,0.664173,2.646899,0.072094,2.580277,2.771053,2.613999,2.753505,5,staged,0
140,1,lunch_restart,1,2,0.793061,0.510474,1.739939,0.108539,1.634618,1.934227,1.705784,1.902049,5,staged,0
141,2,imbalanced_ap_load,2,2,0.993116,0.043407,1.701551,0.023417,1.662044,1.724876,1.715728,1.723358,5,staged,0
142,0,emergency_ramp,0,2,0.998842,0.008984,1.68735,0.096441,1.559766,1.803598,1.688043,1.799665,5,staged,0
143,1,startup_surge,1,2,0.998441,0.012277,1.617025,0.090961,1.54347,1.794375,1.583099,1.756194,5,staged,0
144,1,emergency_ramp,1,2,0.915809,0.289264,3.293994,3.185932,1.569137,9.662595,1.768209,8.10064,5,staged,0
145,1,emergency_ramp,1,2,0.989891,0.056872,1.679195,0.067842,1.567266,1.765413,1.687636,1.75742,5,staged,0
146,1,imbalanced_ap_load,2,3,0.800683,0.501393,4.234387,3.151406,2.55837,10.535051,2.638962,8.989848,5,staged,0
147,2,lunch_restart,2,2,0.959596,0.170601,1.699387,0.116992,1.575081,1.866042,1.622413,1.855505,5,staged,0
148,2,emergency_ramp,2,2,0.966325,0.1493,3.284413,3.228445,1.563211,9.739298,1.68858,8.152688,5,staged,0
149,2,startup_surge,2,2,0.808866,0.488909,3.246706,3.223825,1.595432,9.693243,1.597322,8.10481,5,staged,0
150,1,lunch_restart,1,2,0.987049,0.069733,3.255987,3.149044,1.547099,9.549485,1.698432,8.018567,5,staged,0
151,1,startup_surge,1,2,0.989951,0.056553,3.269442,3.195748,1.586599,9.657243,1.636654,8.101773,5,staged,0
152,1,lunch_restart,1,3,0.697962,0.617897,2.609332,0.100598,2.461704,2.73509,2.631036,2.725779,5,staged,0
153,1,emergency_ramp,1,2,0.998147,0.014089,1.728598,0.073216,1.639284,1.856264,1.706598,1.835275,5,staged,0
154,1,imbalanced_ap_load,1,2,0.998972,0.008693,1.650502,0.059179,1.572674,1.732672,1.662302,1.724039,5,staged,0
155,2,startup_surge,2,2,0.996288,0.026966,3.227039,3.176829,1.555785,9.579244,1.658969,8.014096,5,staged,0
156,0,lunch_restart,0,1,0.942506,0.220163,0.767957,0.085402,0.700902,0.929585,0.729809,0.8991,5,staged,0
157,0,lunch_restart,0,2,0.982315,0.08889,1.628958,0.099642,1.522878,1.80332,1.591969,1.776391,5,staged,0
158,1,lunch_restart,1,2,0.99527,0.030524,1.705265,0.111236,1.582043,1.90006,1.690302,1.867197,5,staged,0
159,0,lunch_restart,0,1,0.928854,0.256819,0.750324,0.091539,0.678328,0.927493,0.71655,0.890638,5,staged,0
160,0,imbalanced_ap_load,0,1,0.91182,0.298645,0.724139,0.102251,0.604718,0.913252,0.690791,0.874889,5,staged,0
161,1,startup_surge,1,2,0.94588,0.210936,1.624462,0.066486,1.559062,1.738894,1.587044,1.722924,5,staged,0
162,1,startup_surge,1,2,0.997996,0.014909,1.657673,0.122238,1.540192,1.892874,1.626451,1.841363,5,staged,0
163,1,startup_surge,1,2,0.904172,0.316104,1.677084,0.097393,1.565655,1.834153,1.67821,1.811661,5,staged,0
164,2,emergency_ramp,2,2,0.995147,0.032618,3.237258,3.178671,1.529878,9.592281,1.679358,8.031263,5,staged,0
165,2,startup_surge,2,2,0.98471,0.080659,3.270031,3.195571,1.574303,9.657447,1.644395,8.101918,5,staged,0
166,0,imbalanced_ap_load,0,2,0.788661,0.515767,3.205832,3.282879,1.525081,9.771446,1.576155,8.135243,5,staged,0
167,1,lunch_restart,1,2,0.996754,0.022381,1.674902,0.102204,1.56797,1.843467,1.641061,1.821704,5,staged,0
168,1,startup_surge,1,2,0.996851,0.021803,1.705491,0.070788,1.621377,1.825691,1.676747,1.808235,5,staged,0
169,3,lunch_restart,3,2,0.983417,0.084435,1.639021,0.066237,1.562174,1.740987,1.649784,1.72688,5,staged,0
170,0,lunch_restart,0,3,0.79438,0.508702,2.629954,0.085361,2.545907,2.77359,2.576591,2.755075,5,staged,0
171,1,startup_surge,1,2,0.999078,0.007974,1.702332,0.101914,1.559766,1.823487,1.684117,1.821002,5,staged,0
172,1,startup_surge,1,2,0.959693,0.169313,1.619692,0.101838,1.536544,1.820005,1.583988,1.773909,5,staged,0
173,1,lunch_restart,2,3,0.629881,0.660895,2.644336,0.047805,2.575073,2.723258,2.643888,2.709228,5,staged,0
174,0,startup_surge,0,2,0.939293,0.22892,1.688206,0.132028,1.570803,1.943522,1.656691,1.887356,5,staged,0
175,1,imbalanced_ap_load,1,2,0.998755,0.010291,1.680669,0.108343,1.540192,1.848856,1.678302,1.827067,5,staged,0
176,0,startup_surge,0,1,0.949901,0.198903,0.777231,0.081133,0.702217,0.932993,0.761217,0.899034,5,staged,0
177,2,emergency_ramp,2,2,0.800187,0.501226,3.263961,3.19952,1.583636,9.660669,1.664691,8.093036,5,staged,0
178,2,startup_surge,2,2,0.996209,0.027525,3.212065,3.287138,1.535303,9.786224,1.57834,8.148055,5,staged,0
179,0,startup_surge,0,1,0.9293,0.255629,0.748806,0.092574,0.69055,0.932956,0.706162,0.890086,5,staged,0
180,0,imbalanced_ap_load,0,2,0.774587,0.533739,1.643836,0.095113,1.540488,1.808931,1.606711,1.784046,5,staged,0
181,0,emergency_ramp,0,1,0.913541,0.294603,0.705524,0.131741,0.571773,0.926882,0.654625,0.897175,5,staged,0
182,1,lunch_restart,1,2,0.993228,0.041009,1.656865,0.08711,1.541081,1.781117,1.67345,1.766806,5,staged,0
183,2,lunch_restart,2,2,0.97698,0.111508,3.350745,3.134721,1.557544,9.612835,1.940301,8.081643,5,staged,0
184,1,lunch_restart,1,2,0.993807,0.03811,1.721057,0.062624,1.625599,1.809282,1.74045,1.797149,5,staged,0
185,2,imbalanced_ap_load,2,2,0.815566,0.478909,1.669073,0.087285,1.557822,1.814505,1.680117,1.789168,5,staged,0
186,1,emergency_ramp,1,2,0.947275,0.207617,3.239543,3.221958,1.572488,9.681872,1.59571,8.098821,5,staged,0
187,2,lunch_restart,2,2,0.992265,0.047838,1.715421,0.065304,1.608877,1.806024,1.709765,1.795535,5,staged,0
188,1,startup_surge,1,2,0.980855,0.095571,1.69784,0.119717,1.540637,1.854376,1.673043,1.846354,5,staged,0
189,3,lunch_restart,3,3,0.884857,0.359081,2.667076,0.070651,2.591463,2.792794,2.635721,2.772524,5,staged,0
190,2,emergency_ramp,2,2,0.966618,0.147719,1.700732,0.115345,1.550358,1.844597,1.68395,1.839442,5,staged,0
191,2,startup_surge,2,3,0.69068,0.620129,2.678276,0.074617,2.554481,2.771424,2.702869,2.761417,5,staged,0
192,1,lunch_restart,1,2,0.891898,0.34285,1.698995,0.090627,1.581007,1.810134,1.69145,1.806453,5,staged,0
193,2,startup_surge,2,2,0.76366,0.547674,1.720721,0.072517,1.614636,1.833598,1.73058,1.81578,5,staged,0
194,3,lunch_restart,3,2,0.787502,0.517447,1.688795,0.060222,1.606895,1.783283,1.704395,1.767661,5,staged,0
195,2,lunch_restart,2,2,0.758489,0.553873,1.694224,0.126575,1.564804,1.892968,1.622895,1.872794,5,staged,0
196,1,startup_surge,1,2,0.933832,0.243988,1.673195,0.118619,1.557247,1.889301,1.638506,1.851246,5,staged,0
197,2,startup_surge,3,3,0.610408,0.682941,2.679976,0.068577,2.586055,2.795201,2.674276,2.77562,5,staged,0
198,2,emergency_ramp,2,2,0.992854,0.045564,1.658032,0.097522,1.536007,1.809857,1.67182,1.78815,5,staged,0
199,1,emergency_ramp,1,2,0.94252,0.220644,1.690902,0.073229,1.598747,1.784172,1.674247,1.780653,5,staged,0
200,1,startup_surge,1,2,0.834766,0.448576,1.679299,0.061098,1.596988,1.781913,1.664302,1.765595,5,staged,0
201,2,imbalanced_ap_load,2,2,0.93244,0.249181,1.63291,0.06847,1.571284,1.758246,1.592784,1.737216,5,staged,0
202,1,startup_surge,1,2,0.979175,0.102295,3.26009,3.163788,1.558137,9.585151,1.683357,8.034711,5,staged,0
203,2,lunch_restart,2,2,0.988047,0.066153,1.694121,0.057575,1.625081,1.790561,1.68758,1.775891,5,staged,0
204,1,imbalanced_ap_load,1,3,0.751394,0.563148,2.597499,0.084011,2.505074,2.749275,2.592073,2.720201,5,staged,0
205,1,startup_surge,1,2,0.870091,0.386474,1.653513,0.041185,1.599395,1.71469,1.663932,1.706272,5,staged,0
206,1,imbalanced_ap_load,1,2,0.99837,0.012816,1.727142,0.130883,1.557395,1.903356,1.672376,1.893738,5,staged,0
207,1,imbalanced_ap_load,1,2,0.997486,0.018178,1.665887,0.120355,1.545766,1.88293,1.625284,1.846264,5,staged,0
208,2,startup_surge,2,2,0.995166,0.033484,1.69388,0.043976,1.643858,1.760691,1.682932,1.75391,5,staged,0
209,1,lunch_restart,1,2,0.996441,0.024632,1.677684,0.048137,1.59897,1.749469,1.674747,1.737995,5,staged,0
210,1,imbalanced_ap_load,1,2,0.998938,0.009014,1.638906,0.072952,1.567932,1.775265,1.624896,1.748265,5,staged,0
211,1,lunch_restart,1,3,0.725645,0.589516,2.598062,0.04552,2.521907,2.648517,2.595332,2.646932,5,staged,0
212,3,imbalanced_ap_load,3,2,0.725815,0.587695,1.696762,0.170039,1.551748,2.010522,1.59447,1.956885,5,staged,0
213,1,lunch_restart,1,2,0.93771,0.233667,1.681813,0.117211,1.556747,1.895171,1.652839,1.856497,5,staged,0
214,2,emergency_ramp,2,2,0.982817,0.089197,1.691036,0.05284,1.600636,1.757746,1.71158,1.748987,5,staged,0
215,2,imbalanced_ap_load,2,2,0.829779,0.457216,1.672187,0.045335,1.595228,1.737172,1.678451,1.725972,5,staged,0
216,1,imbalanced_ap_load,1,3,0.807918,0.492655,4.212561,3.212478,2.504499,10.636013,2.60587,9.053414,5,staged,0
217,2,imbalanced_ap_load,2,2,0.982692,0.088751,1.679976,0.104085,1.559877,1.861449,1.638432,1.83306,5,staged,0
