sample_id,true_label,scenario,predicted_label,exit_point,confidence,entropy,inference_ms,inference_std_ms,inference_min_ms,inference_max_ms,inference_p50_ms,inference_p95_ms,measurement_repeats,inference_mode,dynamic_theta
34,1,imbalanced_ap_load,1,2,0.91377,0.294215,1.194398,0.067761,1.115714,1.306397,1.180473,1.290823,5,staged,1
35,1,imbalanced_ap_load,1,2,0.86331,0.399224,1.178306,0.102086,1.074288,1.351452,1.138584,1.327519,5,staged,1
36,2,emergency_ramp,2,2,0.779934,0.528077,1.201857,0.077756,1.115991,1.333471,1.169473,1.31519,5,staged,1
37,2,startup_surge,2,2,0.906712,0.311831,1.165124,0.113812,1.045659,1.353675,1.121472,1.329368,5,staged,1
38,1,startup_surge,1,2,0.993221,0.041077,1.203313,0.049188,1.154157,1.295712,1.189602,1.277501,5,staged,1
39,1,emergency_ramp,1,2,0.999167,0.007311,1.172357,0.068434,1.105287,1.298212,1.168305,1.27316,5,staged,1
40,1,imbalanced_ap_load,1,2,0.988383,0.063866,1.206783,0.087566,1.095788,1.363415,1.195657,1.332552,5,staged,1
41,0,lunch_restart,0,2,0.998825,0.009098,1.184113,0.060826,1.114324,1.277157,1.151695,1.268272,5,staged,1
42,2,startup_surge,2,2,0.974928,0.119252,1.174413,0.104676,1.071158,1.366063,1.154509,1.33053,5,staged,1
43,0,emergency_ramp,0,1,0.909618,0.303892,0.57428,0.091254,0.512014,0.753068,0.527755,0.715168,5,staged,1
44,1,startup_surge,1,2,0.998388,0.012645,1.199835,0.085083,1.085121,1.347304,1.195639,1.319112,5,staged,1
45,0,imbalanced_ap_load,0,2,0.996015,0.025994,1.189187,0.057305,1.122528,1.274231,1.162583,1.26699,5,staged,1
46,1,imbalanced_ap_load,1,2,0.998964,0.008802,1.165198,0.109109,1.044491,1.354082,1.162288,1.321727,5,staged,1
47,1,imbalanced_ap_load,1,2,0.992117,0.046399,1.201398,0.094002,1.123065,1.38473,1.170287,1.344515,5,staged,1
48,1,startup_surge,1,2,0.998579,0.011376,2.748701,3.172499,1.041695,9.090114,1.180583,7.542148,5,staged,1
49,2,imbalanced_ap_load,2,2,0.715608,0.598036,1.162972,0.071143,1.07888,1.256064,1.140287,1.252201,5,staged,1
50,2,startup_surge,2,2,0.971841,0.129887,1.18805,0.114234,1.068474,1.40173,1.167491,1.358215,5,staged,1
51,1,startup_surge,1,2,0.988341,0.063844,1.177676,0.054017,1.108528,1.240416,1.171991,1.239816,5,staged,1
52,1,imbalanced_ap_load,1,2,0.863782,0.398405,1.164539,0.105753,1.040418,1.343638,1.175825,1.312249,5,staged,1
53,0,lunch_restart,0,2,0.983076,0.085817,1.188432,0.084833,1.109732,1.345916,1.157232,1.317253,5,staged,1
54,1,imbalanced_ap_load,1,2,0.998146,0.014127,1.168091,0.128937,1.044714,1.38973,1.108639,1.358545,5,staged,1
55,1,imbalanced_ap_load,1,2,0.989139,0.060352,1.166246,0.092949,1.056029,1.305897,1.182361,1.28773,5,staged,1
56,0,lunch_restart,0,1,0.957437,0.176096,0.566751,0.080557,0.514273,0.726013,0.528625,0.690513,5,staged,1
57,1,lunch_restart,1,2,0.995157,0.031326,1.148865,0.078715,1.046307,1.257694,1.141047,1.249164,5,staged,1
58,2,startup_surge,2,2,0.989271,0.061398,1.13285,0.086138,1.044973,1.284897,1.106195,1.260579,5,staged,1
59,1,lunch_restart,1,2,0.99548,0.029355,1.130872,0.096099,1.041899,1.314712,1.091139,1.277653,5,staged,1
60,2,lunch_restart,2,2,0.865394,0.396979,1.175969,0.115222,1.093251,1.403915,1.13638,1.350701,5,staged,1
61,1,emergency_ramp,1,2,0.998774,0.010284,1.17568,0.061164,1.103658,1.262657,1.144176,1.256738,5,staged,1
62,1,emergency_ramp,1,2,0.996674,0.023077,1.163946,0.069533,1.080454,1.25899,1.145861,1.253142,5,staged,1
63,2,imbalanced_ap_load,2,2,0.902987,0.319368,1.129565,0.08335,1.04401,1.275953,1.083306,1.253868,5,staged,1
64,0,emergency_ramp,0,2,0.998295,0.012571,1.113395,0.092444,1.038065,1.291453,1.085603,1.254298,5,staged,1
65,2,startup_surge,2,2,0.792188,0.51177,1.157458,0.096874,1.056214,1.334694,1.13614,1.301916,5,staged,1
66,2,emergency_ramp,2,2,0.906277,0.312348,1.182831,0.116492,1.086398,1.410619,1.140714,1.360404,5,staged,1
67,2,imbalanced_ap_load,2,2,0.997814,0.01708,1.905759,1.605177,1.034177,5.112867,1.096121,4.337873,5,staged,1
68,0,imbalanced_ap_load,0,2,0.960772,0.165495,1.15245,0.091776,1.058751,1.326045,1.130751,1.290056,5,staged,1
69,0,lunch_restart,0,1,0.98904,0.060375,0.598795,0.087588,0.518625,0.748753,0.555792,0.728113,5,staged,1
70,1,startup_surge,1,2,0.936963,0.235615,1.154535,0.098356,1.048306,1.313378,1.122861,1.294097,5,staged,1
71,2,emergency_ramp,2,2,0.987403,0.069027,1.141402,0.091732,1.047788,1.30923,1.134398,1.276475,5,staged,1
72,2,lunch_restart,2,2,0.743374,0.57047,1.157061,0.111523,1.074603,1.376063,1.112472,1.327986,5,staged,1
73,3,startup_surge,3,2,0.779084,0.528345,1.162406,0.056181,1.102991,1.237249,1.128454,1.234453,5,staged,1
74,1,imbalanced_ap_load,1,2,0.603209,0.672476,1.162683,0.073228,1.076103,1.251953,1.133639,1.250986,5,staged,1
75,2,emergency_ramp,2,2,0.991069,0.054045,1.922633,1.585557,1.052899,5.08846,1.082491,4.332203,5,staged,1
76,1,emergency_ramp,1,2,0.871798,0.383219,1.190257,0.066979,1.115658,1.300508,1.159213,1.286641,5,staged,1
77,1,emergency_ramp,1,2,0.998229,0.013646,1.166269,0.076191,1.078325,1.257323,1.133417,1.257238,5,staged,1
78,2,emergency_ramp,1,3,0.539675,0.692006,1.808397,0.084438,1.708412,1.934763,1.800616,1.921378,5,staged,1
79,1,imbalanced_ap_load,1,2,0.998942,0.008966,1.170931,0.093373,1.076362,1.338693,1.144454,1.310178,5,staged,1
80,2,imbalanced_ap_load,2,2,0.967695,0.144374,1.224917,0.086366,1.129936,1.385322,1.192047,1.354308,5,staged,1
81,0,lunch_restart,0,1,0.971939,0.127977,0.613177,0.062013,0.566699,0.729735,0.577236,0.70868,5,staged,1
82,1,lunch_restart,1,2,0.988004,0.065841,1.230131,0.080188,1.157232,1.384082,1.213694,1.350775,5,staged,1
83,0,imbalanced_ap_load,0,3,0.536989,0.693134,1.785667,0.085951,1.703635,1.936836,1.773487,1.911477,5,staged,1
84,3,emergency_ramp,3,2,0.946463,0.20884,2.788512,3.199428,1.122639,9.184928,1.145732,7.619914,5,staged,1
85,1,imbalanced_ap_load,1,2,0.997853,0.015874,1.187842,0.107536,1.075269,1.364211,1.147009,1.342204,5,staged,1
86,1,imbalanced_ap_load,2,2,0.636389,0.656137,1.203946,0.093889,1.109084,1.361711,1.171639,1.34027,5,staged,1
87,1,emergency_ramp,1,2,0.905793,0.312619,1.178143,0.067244,1.111436,1.293638,1.156954,1.276712,5,staged,1
88,2,imbalanced_ap_load,2,2,0.758479,0.553862,1.190302,0.106593,1.11938,1.400878,1.15025,1.352982,5,staged,1
89,2,imbalanced_ap_load,2,2,0.995123,0.033128,1.216761,0.042187,1.159528,1.27462,1.211194,1.270224,5,staged,1
90,1,lunch_restart,1,2,0.975626,0.115294,1.144465,0.088613,1.070917,1.317286,1.102881,1.280394,5,staged,1
91,1,imbalanced_ap_load,1,2,0.993541,0.039609,1.272738,0.102074,1.161935,1.423804,1.221028,1.411622,5,staged,1
92,2,emergency_ramp,2,2,0.964661,0.153953,1.176787,0.103088,1.060602,1.347008,1.148083,1.324227,5,staged,1
93,2,lunch_restart,2,2,0.990593,0.055637,1.188991,0.089171,1.096677,1.343767,1.161268,1.320208,5,staged,1
94,2,imbalanced_ap_load,2,2,0.850257,0.423338,1.179476,0.082614,1.077251,1.288027,1.161157,1.282671,5,staged,1
95,1,lunch_restart,1,3,0.857655,0.411651,1.814322,0.106238,1.722542,2.00965,1.771356,1.975639,5,staged,1
96,2,startup_surge,2,2,0.971604,0.130913,1.209039,0.101911,1.10164,1.390007,1.191768,1.358919,5,staged,1
97,1,lunch_restart,1,2,0.998266,0.013392,1.185083,0.080199,1.081195,1.284342,1.17899,1.280675,5,staged,1
98,2,startup_surge,2,2,0.735519,0.578546,2.803059,3.186323,1.107028,9.17202,1.192991,7.620295,5,staged,1
99,2,startup_surge,2,2,0.984989,0.080265,1.14925,0.078468,1.07101,1.29012,1.126084,1.266372,5,staged,1
100,1,imbalanced_ap_load,1,2,0.99883,0.009796,1.212524,0.084234,1.122195,1.371341,1.193954,1.33776,5,staged,1
101,1,lunch_restart,1,2,0.975395,0.115788,1.140732,0.098241,1.035085,1.259268,1.107529,1.258442,5,staged,1
102,2,imbalanced_ap_load,2,2,0.995165,0.032719,1.189391,0.096491,1.094788,1.354008,1.147843,1.331179,5,staged,1
103,2,lunch_restart,2,2,0.981225,0.095067,1.166806,0.071258,1.090788,1.271064,1.159195,1.261164,5,staged,1
104,1,startup_surge,1,2,0.997421,0.018732,1.177183,0.111461,1.09225,1.3966,1.137194,1.347,5,staged,1
105,0,emergency_ramp,0,2,0.864945,0.395926,2.707771,3.208848,1.042825,9.123984,1.094196,7.545685,5,staged,1
106,1,lunch_restart,1,2,0.952278,0.192149,1.205684,0.090578,1.108899,1.371175,1.185528,1.340546,5,staged,1
107,0,startup_surge,0,2,0.970022,0.13467,1.137091,0.092187,1.039992,1.256898,1.096066,1.253131,5,staged,1
108,1,emergency_ramp,1,2,0.904296,0.31587,1.191439,0.093537,1.103472,1.350397,1.149713,1.328771,5,staged,1
109,3,startup_surge,3,2,0.903384,0.317657,1.167302,0.07225,1.08188,1.262379,1.128343,1.258797,5,staged,1
110,1,lunch_restart,1,2,0.984455,0.081139,1.126521,0.083824,1.034085,1.246231,1.098176,1.237531,5,staged,1
111,1,startup_surge,1,2,0.997702,0.017001,1.135695,0.095673,1.040658,1.300268,1.100492,1.276427,5,staged,1
112,2,imbalanced_ap_load,2,2,0.949375,0.201805,1.152569,0.090292,1.059492,1.322248,1.132047,1.287834,5,staged,1
113,1,startup_surge,1,2,0.998946,0.009009,1.971573,1.592918,1.109417,5.1547,1.173731,4.382977,5,staged,1
114,2,lunch_restart,2,2,0.987086,0.071077,1.13148,0.087229,1.041806,1.281305,1.104454,1.259231,5,staged,1
115,1,emergency_ramp,1,2,0.996531,0.023494,1.49661,0.820073,1.044066,3.134698,1.101454,2.738964,5,staged,1
116,2,imbalanced_ap_load,2,2,0.995515,0.031168,1.156476,0.100558,1.055102,1.346637,1.13064,1.307737,5,staged,1
117,1,startup_surge,1,2,0.982427,0.088977,1.229783,0.116,1.085955,1.415711,1.17612,1.393156,5,staged,1
118,2,imbalanced_ap_load,2,2,0.983809,0.085892,1.178016,0.067464,1.105139,1.269341,1.140454,1.265245,5,staged,1
119,2,startup_surge,2,2,0.995975,0.028941,1.920315,1.602291,1.046899,5.12196,1.10201,4.34721,5,staged,1
120,1,imbalanced_ap_load,1,2,0.854874,0.41457,1.17798,0.115027,1.08601,1.402952,1.143213,1.352719,5,staged,1
121,1,imbalanced_ap_load,1,2,0.997646,0.017317,1.175572,0.062028,1.107899,1.262638,1.140435,1.257494,5,staged,1
122,1,imbalanced_ap_load,1,2,0.988936,0.06123,1.919363,1.590581,1.056121,5.097423,1.102436,4.329503,5,staged,1
123,2,startup_surge,2,2,0.890264,0.347341,1.183376,0.117413,1.094473,1.413952,1.141879,1.362552,5,staged,1
124,1,startup_surge,1,2,0.99241,0.045555,1.171847,0.057953,1.104251,1.246435,1.145325,1.244209,5,staged,1
125,2,lunch_restart,2,2,0.991646,0.049828,1.151861,0.057585,1.092973,1.258231,1.143898,1.237372,5,staged,1
126,1,lunch_restart,1,2,0.718055,0.59502,1.129132,0.086588,1.038992,1.251638,1.096787,1.243449,5,staged,1
127,1,emergency_ramp,1,2,0.99618,0.025796,1.128206,0.093932,1.033992,1.296046,1.090028,1.268917,5,staged,1
128,0,imbalanced_ap_load,0,2,0.930394,0.252633,1.152261,0.095117,1.049362,1.327193,1.143639,1.29213,5,staged,1
129,2,startup_surge,1,3,0.507463,0.695495,1.787593,0.093127,1.716394,1.969207,1.743338,1.931092,5,staged,1
130,2,imbalanced_ap_load,2,2,0.90739,0.309963,1.189172,0.083337,1.105806,1.324101,1.152305,1.308375,5,staged,1
131,2,startup_surge,2,2,0.921871,0.274947,2.803896,3.286088,1.125491,9.375926,1.177898,7.738487,5,staged,1
132,1,imbalanced_ap_load,1,2,0.981092,0.094918,1.177042,0.109557,1.074084,1.379452,1.15712,1.3409,5,staged,1
133,2,emergency_ramp,1,2,0.692118,0.617811,1.21312,0.065927,1.14214,1.323341,1.176362,1.309037,5,staged,1
134,2,emergency_ramp,2,2,0.819895,0.473368,1.165083,0.078598,1.082361,1.294897,1.122065,1.278857,5,staged,1
135,2,emergency_ramp,2,2,0.989325,0.06105,1.21409,0.073765,1.160564,1.354322,1.16888,1.328078,5,staged,1
136,2,emergency_ramp,2,2,0.945054,0.214508,2.731049,3.206609,1.065195,9.14278,1.119899,7.565559,5,staged,1
137,1,lunch_restart,1,2,0.986218,0.073364,1.194439,0.073461,1.134325,1.335748,1.158065,1.307637,5,staged,1
138,1,imbalanced_ap_load,1,2,0.956658,0.178791,1.15781,0.092248,1.065528,1.319194,1.118381,1.294898,5,staged,1
139,0,lunch_restart,0,3,0.643226,0.655095,3.37251,3.218851,1.704172,9.808793,1.731727,8.225668,5,staged,1
140,1,lunch_restart,1,2,0.792627,0.511049,1.172372,0.102641,1.070362,1.368618,1.137843,1.327356,5,staged,1
141,2,imbalanced_ap_load,2,2,0.992786,0.044962,1.20658,0.050567,1.160417,1.302138,1.182991,1.284005,5,staged,1
142,0,emergency_ramp,0,1,0.89509,0.336271,0.627202,0.066085,0.572681,0.755327,0.606736,0.727901,5,staged,1
143,1,startup_surge,1,2,0.99842,0.012429,1.191824,0.052937,1.137343,1.289953,1.175139,1.27156,5,staged,1
144,1,emergency_ramp,1,2,0.916411,0.287819,1.173909,0.087934,1.076899,1.313582,1.13888,1.297912,5,staged,1
145,1,emergency_ramp,1,2,0.98992,0.056738,1.206805,0.068649,1.146269,1.325267,1.162565,1.308941,5,staged,1
146,1,imbalanced_ap_load,2,2,0.627528,0.661184,1.163302,0.05925,1.105769,1.268861,1.136491,1.252194,5,staged,1
147,2,lunch_restart,2,2,0.958651,0.173528,1.183628,0.10466,1.066751,1.367693,1.18362,1.334134,5,staged,1
148,2,emergency_ramp,2,2,0.964677,0.154694,2.760615,3.258952,1.065158,9.277224,1.137751,7.671314,5,staged,1
149,2,startup_surge,2,2,0.811911,0.484462,1.203628,0.050256,1.157639,1.297805,1.18951,1.27972,5,staged,1
150,1,lunch_restart,1,2,0.986292,0.072997,1.144602,0.066964,1.084029,1.259046,1.11338,1.243298,5,staged,1
151,1,startup_surge,1,2,0.989856,0.056989,1.206921,0.082403,1.107992,1.355508,1.195917,1.32686,5,staged,1
152,1,lunch_restart,1,3,0.668262,0.64056,1.774242,0.065391,1.693191,1.852115,1.740357,1.852004,5,staged,1
153,1,emergency_ramp,1,2,0.998187,0.013847,2.766711,3.177336,1.079102,9.117799,1.132157,7.57077,5,staged,1
154,1,imbalanced_ap_load,1,2,0.99898,0.008652,1.236661,0.093847,1.123102,1.3986,1.225046,1.371597,5,staged,1
155,2,startup_surge,2,2,0.996344,0.026612,1.17302,0.109035,1.06051,1.3586,1.128214,1.332756,5,staged,1
156,0,lunch_restart,0,1,0.940838,0.224806,0.563733,0.083334,0.508847,0.727828,0.5202,0.692265,5,staged,1
157,0,lunch_restart,0,2,0.983673,0.08338,1.199398,0.104653,1.094473,1.399156,1.159787,1.357567,5,staged,1
158,1,lunch_restart,1,2,0.995607,0.028719,1.177698,0.054154,1.110603,1.243249,1.176546,1.241234,5,staged,1
159,0,lunch_restart,0,1,0.928462,0.257825,0.626543,0.066982,0.568754,0.750049,0.593496,0.728734,5,staged,1
160,0,imbalanced_ap_load,0,1,0.910741,0.301157,0.610703,0.057826,0.56794,0.724124,0.593421,0.698565,5,staged,1
161,1,startup_surge,1,2,0.949584,0.200202,1.19599,0.053654,1.127324,1.288934,1.186028,1.273008,5,staged,1
162,1,startup_surge,1,2,0.9981,0.014275,1.169047,0.080191,1.069288,1.287953,1.138603,1.277194,5,staged,1
163,1,startup_surge,1,2,0.888723,0.349456,1.20812,0.06052,1.150176,1.319471,1.183528,1.299864,5,staged,1
164,2,emergency_ramp,2,2,0.995505,0.03065,1.216179,0.050807,1.118676,1.259879,1.228657,1.258372,5,staged,1
165,2,startup_surge,2,2,0.983522,0.085489,1.19592,0.102087,1.069751,1.369989,1.194953,1.340267,5,staged,1
166,0,imbalanced_ap_load,0,2,0.784989,0.520564,1.209039,0.10713,1.121473,1.418397,1.158917,1.373371,5,staged,1
167,1,lunch_restart,1,2,0.996581,0.023373,1.161365,0.100795,1.07051,1.349175,1.105232,1.315638,5,staged,1
168,1,startup_surge,1,2,0.996984,0.021043,1.201583,0.069502,1.135639,1.333323,1.192064,1.305282,5,staged,1
169,3,lunch_restart,3,2,0.982976,0.08623,1.97801,1.599527,1.075917,5.172311,1.202935,4.403428,5,staged,1
170,0,lunch_restart,0,2,0.716947,0.595886,1.17725,0.100172,1.069936,1.353119,1.181436,1.320734,5,staged,1
171,1,startup_surge,1,2,0.999052,0.008166,1.206776,0.063481,1.14051,1.318156,1.177843,1.301167,5,staged,1
172,1,startup_surge,1,2,0.954318,0.185993,1.15088,0.084138,1.051029,1.263028,1.122509,1.257643,5,staged,1
173,1,lunch_restart,2,2,0.662693,0.640016,1.206853,0.071618,1.154732,1.342119,1.161361,1.31739,5,staged,1
174,0,startup_surge,0,2,0.942182,0.220934,1.149184,0.051987,1.098066,1.236472,1.115491,1.225313,5,staged,1
175,1,imbalanced_ap_load,1,2,0.998761,0.010269,1.178594,0.100575,1.067992,1.354674,1.184139,1.322141,5,staged,1
176,0,startup_surge,0,1,0.947856,0.204884,0.592155,0.088012,0.514533,0.749457,0.552978,0.724535,5,staged,1
177,2,emergency_ramp,2,2,0.803223,0.496951,1.20655,0.055067,1.157528,1.307731,1.179194,1.290427,5,staged,1
178,2,startup_surge,2,2,0.996314,0.026886,1.149169,0.055174,1.103325,1.242157,1.110713,1.230379,5,staged,1
179,0,startup_surge,0,1,0.928695,0.257186,0.612954,0.074234,0.563717,0.75979,0.577273,0.726983,5,staged,1
180,0,imbalanced_ap_load,0,2,0.751195,0.561093,1.151443,0.076643,1.054048,1.24199,1.138602,1.240901,5,staged,1
181,0,emergency_ramp,0,2,0.998902,0.008577,1.193439,0.065839,1.133028,1.314193,1.16425,1.293415,5,staged,1
182,1,lunch_restart,1,2,0.993252,0.040889,1.150502,0.067413,1.069306,1.239379,1.122824,1.235657,5,staged,1
183,2,lunch_restart,2,2,0.977603,0.109144,1.154217,0.088302,1.044937,1.260083,1.128732,1.258987,5,staged,1
184,1,lunch_restart,1,2,0.993962,0.037325,1.157287,0.107385,1.041566,1.328323,1.126621,1.308245,5,staged,1
185,2,imbalanced_ap_load,2,2,0.807955,0.490005,1.134535,0.094284,1.037288,1.305693,1.125398,1.273367,5,staged,1
186,1,emergency_ramp,1,2,0.944553,0.215406,1.138214,0.102462,1.060622,1.338268,1.103084,1.29482,5,staged,1
187,2,lunch_restart,2,2,0.993093,0.043765,1.164943,0.062252,1.095954,1.257287,1.12588,1.249813,5,staged,1
188,1,startup_surge,1,2,0.978775,0.103648,1.158758,0.074714,1.06951,1.249453,1.127528,1.248646,5,staged,1
189,3,lunch_restart,3,3,0.875587,0.377723,1.793041,0.08792,1.712523,1.93467,1.743116,1.919048,5,staged,1
190,2,emergency_ramp,2,2,0.963945,0.156551,1.189594,0.12067,1.071269,1.390989,1.138935,1.364878,5,staged,1
191,2,startup_surge,2,3,0.646896,0.651017,1.79293,0.084059,1.683339,1.928818,1.801671,1.907263,5,staged,1
192,1,lunch_restart,1,2,0.893949,0.338496,1.198272,0.06922,1.113713,1.290361,1.171306,1.286061,5,staged,1
193,2,startup_surge,2,2,0.757062,0.555264,1.175043,0.101079,1.074233,1.358508,1.166639,1.323808,5,staged,1
194,3,lunch_restart,3,2,0.77593,0.532223,1.199761,0.093682,1.113065,1.380675,1.170139,1.341697,5,staged,1
195,2,lunch_restart,2,2,0.735149,0.579066,2.743741,3.179605,1.048954,9.098502,1.124232,7.554848,5,staged,1
196,1,startup_surge,1,2,0.91341,0.294932,1.174191,0.077661,1.094677,1.278712,1.130917,1.274379,5,staged,1
197,2,startup_surge,3,3,0.571577,0.698489,1.766675,0.06331,1.696209,1.862541,1.75906,1.852237,5,staged,1
198,2,emergency_ramp,2,2,0.99302,0.044697,1.212935,0.063978,1.154547,1.334786,1.203546,1.308638,5,staged,1
199,1,emergency_ramp,1,2,0.942153,0.221673,1.165687,0.065712,1.113528,1.290731,1.125899,1.267109,5,staged,1
200,1,startup_surge,1,2,0.823135,0.466931,1.210394,0.085318,1.097288,1.358026,1.206676,1.330556,5,staged,1
201,2,imbalanced_ap_load,2,2,0.932375,0.249303,1.192868,0.06201,1.119824,1.281027,1.158694,1.275068,5,staged,1
202,1,startup_surge,1,2,0.976301,0.113146,1.178135,0.10081,1.074936,1.361804,1.169528,1.326571,5,staged,1
203,2,lunch_restart,2,2,0.988151,0.065657,1.200746,0.098316,1.115528,1.392174,1.175435,1.348993,5,staged,1
204,1,imbalanced_ap_load,1,2,0.657779,0.642729,1.162691,0.120076,1.049029,1.386601,1.141805,1.342483,5,staged,1
205,1,startup_surge,1,2,0.847965,0.426476,2.776197,3.206386,1.107418,9.187001,1.140991,7.614784,5,staged,1
206,1,imbalanced_ap_load,1,2,0.998359,0.012889,1.189694,0.094445,1.075788,1.36223,1.172843,1.327286,5,staged,1
207,1,imbalanced_ap_load,1,2,0.997405,0.018673,1.177946,0.058049,1.110547,1.271323,1.183954,1.257245,5,staged,1
208,2,startup_surge,2,2,0.995329,0.032561,1.169691,0.100246,1.069288,1.336952,1.124158,1.31543,5,staged,1
209,1,lunch_restart,1,2,0.996455,0.024559,1.198261,0.079865,1.113288,1.324952,1.170491,1.310671,5,staged,1
210,1,imbalanced_ap_load,1,2,0.998938,0.009035,1.16065,0.115718,1.043195,1.351934,1.109195,1.327975,5,staged,1
211,1,lunch_restart,1,3,0.765918,0.546101,1.780171,0.070685,1.705894,1.887745,1.771746,1.876,5,staged,1
212,3,imbalanced_ap_load,3,2,0.717187,0.595922,1.222957,0.121969,1.115398,1.459822,1.179176,1.408659,5,staged,1
213,1,lunch_restart,1,2,0.936435,0.23711,1.15002,0.111284,1.04214,1.354396,1.109898,1.318193,5,staged,1
214,2,emergency_ramp,2,2,0.984756,0.081238,1.198935,0.066228,1.137139,1.323767,1.179195,1.299375,5,staged,1
215,2,imbalanced_ap_load,2,2,0.814038,0.481252,1.17118,0.108363,1.048085,1.3461,1.138268,1.324523,5,staged,1
216,1,imbalanced_ap_load,1,3,0.872874,0.384082,1.773423,0.065535,1.69795,1.891763,1.760004,1.869967,5,staged,1
217,2,imbalanced_ap_load,2,2,0.984018,0.083327,1.213868,0.077338,1.151417,1.360804,1.170639,1.333115,5,staged,1
