True_Label,Predicted_Label,Inference_Time_ms
3,3,0.6191199994646013
2,2,0.5218799997237511
0,0,0.5650399994920008
1,1,0.7217600010335445
2,2,0.5314399997587316
2,2,0.4878800013102591
0,0,0.251280001248233
1,1,0.45836000062990934
1,1,0.521300001128111
0,0,0.4482999996980652
2,2,0.44634000078076497
0,0,0.4756399997859262
2,2,0.4839800007175654
1,1,0.558999998611398
2,2,0.588259998767171
1,1,0.5309200016199611
1,1,0.4883800007519312
3,3,0.4791199986357242
2,2,0.5591199995251372
1,1,0.5488800001330674
1,1,0.7310800006962381
0,0,0.6653600008576177
1,1,0.6149399996502325
2,2,0.5513200012501329
1,1,0.48134000098798424
2,2,0.49048000073526055
1,1,0.49377999966964126
0,0,0.48119999846676365
2,2,0.4682200014940463
1,1,0.5017399991629645
0,0,0.4812000013771467
1,1,1.0515999980270863
3,3,0.6436600000597537
3,3,0.7331799992243759
1,1,0.6196399990585633
1,1,0.5117600012454204
3,3,0.506640000094194
0,0,0.49136000307044014
0,0,0.24884000013116747
1,1,0.46189999993657693
2,2,0.492040000972338
0,0,0.47805999784031883
1,1,0.5435599989141338
1,1,0.4613600016455166
1,1,0.604120000207331
2,2,0.5413600010797381
3,3,0.49174000014318153
0,0,0.2516800013836473
1,1,0.510859998757951
3,3,0.615539999853354
1,1,0.5282999991322868
2,2,0.5359600007068366
1,1,0.5434000020613894
2,2,0.5341000010957941
2,2,0.5325400023139082
2,2,0.5089600002975203
1,1,0.5209000009926967
0,0,0.7739599983324297
2,2,0.515520000772085
1,1,0.5295799972373061
2,2,0.5408400000305846
0,0,0.5204400004004128
0,0,0.8759000003919937
2,2,0.5499599996255711
1,1,0.5778200022177771
3,3,0.5239399979473092
0,0,0.2869600008125417
1,1,0.5286599989631213
0,0,0.5075600012787618
