sample_id,true_label,scenario,predicted_label,exit_point,confidence,entropy,inference_ms,inference_std_ms,inference_min_ms,inference_max_ms,inference_p50_ms,inference_p95_ms,measurement_repeats,inference_mode,dynamic_theta
18,1,step_run1,1,3,0.681109,0.839489,2.019902,0.08719,1.936015,2.188807,1.989477,2.15033,5,full,0
19,1,step_run1,1,3,0.917888,0.350403,2.09149,0.237134,1.925664,2.56291,1.98631,2.450957,5,full,0
20,1,step_run1,1,3,0.773686,0.697585,1.974136,0.024871,1.944107,2.013365,1.970533,2.008491,5,full,0
21,1,step_run1,1,3,0.692723,0.829385,1.961759,0.036275,1.914367,2.000847,1.985663,1.997969,5,full,0
22,1,step_run1,1,3,0.449392,1.029154,1.965633,0.027039,1.938774,2.015347,1.963829,2.00548,5,full,0
23,1,step_run1,2,3,0.39005,1.081151,1.970363,0.04066,1.921423,2.03918,1.975977,2.026814,5,full,0
24,3,step_run1,2,3,0.736892,0.659212,1.95466,0.034388,1.909609,1.991662,1.976885,1.98904,5,full,0
25,2,step_run1,2,3,0.725321,0.661338,1.965033,0.023909,1.931626,1.999365,1.960552,1.996132,5,full,0
26,3,step_run1,2,3,0.530101,1.024458,1.964403,0.044712,1.908941,2.034735,1.965607,2.025132,5,full,0
27,3,step_run1,1,3,0.787184,0.675326,1.95837,0.036338,1.910497,1.9917,1.979922,1.991696,5,full,0
28,2,step_run1,2,3,0.561604,0.996288,1.960548,0.023949,1.935552,2.001495,1.963533,1.994162,5,full,0
29,1,step_run1,1,3,0.910137,0.374188,1.975722,0.047637,1.918312,2.050883,1.980773,2.040076,5,full,0
30,1,step_run1,2,3,0.600181,0.95199,1.956978,0.031984,1.91783,1.98607,1.978829,1.985688,5,full,0
31,2,step_run1,2,3,0.701618,0.797813,1.964889,0.022962,1.937386,2.002625,1.966033,1.996732,5,full,0
32,2,step_run1,2,3,0.722035,0.739439,1.972385,0.050552,1.918775,2.057549,1.981292,2.04239,5,full,0
33,1,step_run1,1,3,0.825606,0.59343,1.963404,0.032337,1.934312,2.025828,1.949849,2.012821,5,full,0
34,2,step_run1,2,3,0.60848,0.869988,1.958159,0.029779,1.921682,1.992495,1.967515,1.990925,5,full,0
35,1,step_run1,1,3,0.478871,1.041499,1.965881,0.047707,1.90583,2.045698,1.969773,2.032076,5,full,0
36,3,step_run1,1,3,0.841164,0.559225,1.969003,0.02711,1.942274,2.016995,1.965126,2.008791,5,full,0
37,3,step_run1,1,3,0.565875,1.013844,1.958674,0.034778,1.912016,1.998459,1.968126,1.99687,5,full,0
38,2,step_run1,2,3,0.693519,0.820121,1.967674,0.042813,1.915867,2.037069,1.976699,2.025488,5,full,0
39,2,step_run1,2,3,0.720166,0.711514,1.965437,0.025713,1.945107,2.014217,1.952774,2.005017,5,full,0
40,2,step_run1,2,3,0.654649,0.885972,1.95634,0.034008,1.914089,1.989606,1.973941,1.989225,5,full,0
41,2,step_run1,2,3,0.680545,0.839066,1.969829,0.04333,1.915757,2.027402,1.99007,2.020524,5,full,0
42,2,step_run1,2,3,0.680812,0.839982,1.967137,0.032106,1.939107,2.026625,1.958385,2.015603,5,full,0
43,0,step_run1,0,3,0.995272,0.030976,1.963733,0.037082,1.913127,2.008551,1.982385,2.004425,5,full,0
44,0,step_run1,0,3,0.995919,0.027342,1.962515,0.028986,1.920664,1.992902,1.972348,1.992332,5,full,0
45,0,step_run1,0,3,0.996761,0.022448,1.977251,0.040301,1.929478,2.045846,1.982088,2.033513,5,full,0
46,0,step_run1,0,3,0.997095,0.020448,1.965529,0.034862,1.922923,2.012273,1.980921,2.006714,5,full,0
47,0,step_run1,0,3,0.990968,0.053325,1.979944,0.022278,1.948941,2.004717,1.986958,2.003825,5,full,0
48,1,step_run2,1,3,0.986076,0.086758,1.980888,0.050146,1.928774,2.055272,1.970867,2.048279,5,full,0
49,2,step_run2,2,3,0.716456,0.702024,1.962541,0.031392,1.921627,1.995533,1.98331,1.993396,5,full,0
50,2,step_run2,2,3,0.594768,0.697505,1.966136,0.023016,1.936219,2.000013,1.970162,1.99578,5,full,0
51,2,step_run2,3,3,0.500996,0.714027,1.964952,0.046311,1.916923,2.042828,1.967644,2.030025,5,full,0
52,2,step_run2,2,3,0.720961,0.682757,1.954385,0.034152,1.915349,2.017106,1.9492,2.004588,5,full,0
53,1,step_run2,1,3,0.803777,0.641358,1.958559,0.027569,1.918941,1.987625,1.973422,1.986188,5,full,0
54,1,step_run2,1,3,0.832411,0.575197,1.971788,0.051183,1.922812,2.06279,1.968792,2.046427,5,full,0
55,1,step_run2,1,3,0.831396,0.579567,1.967611,0.026619,1.942404,2.018255,1.958403,2.008092,5,full,0
56,1,step_run2,1,3,0.629093,0.9079,1.957122,0.02899,1.920145,1.996347,1.970793,1.991344,5,full,0
57,2,step_run2,2,3,0.69042,0.82024,1.973603,0.044007,1.92246,2.042754,1.976681,2.033224,5,full,0
58,2,step_run2,2,3,0.657476,0.881463,1.962041,0.029147,1.930867,2.015681,1.960404,2.004763,5,full,0
59,3,step_run2,1,3,0.401824,1.093821,1.960915,0.032395,1.920571,2.002181,1.966718,1.999355,5,full,0
60,2,step_run2,2,3,0.572007,0.97764,1.968226,0.041497,1.918885,2.034458,1.972681,2.024629,5,full,0
61,3,step_run2,1,3,0.585079,0.959821,1.961288,0.030015,1.932793,2.016754,1.955329,2.006243,5,full,0
62,3,step_run2,3,3,0.617693,0.74335,1.963378,0.03629,1.917886,2.000125,1.976922,2.000003,5,full,0
63,3,step_run2,3,3,0.735874,0.583389,1.970588,0.04453,1.91783,2.031272,1.990662,2.02362,5,full,0
64,3,step_run2,3,3,0.893929,0.344454,1.968862,0.034812,1.938848,2.035939,1.962255,2.021221,5,full,0
65,3,step_run2,3,3,0.736084,0.59793,1.966892,0.037395,1.919756,2.004865,1.989773,2.003261,5,full,0
66,3,step_run2,3,3,0.562203,0.728121,1.957948,0.018883,1.937386,1.987662,1.959107,1.983596,5,full,0
67,3,step_run2,3,3,0.512051,0.713482,1.963552,0.039547,1.921497,2.027365,1.971181,2.017121,5,full,0
68,3,step_run2,3,3,0.547329,0.709055,1.953434,0.034236,1.904998,1.98594,1.977736,1.984655,5,full,0
69,3,step_run2,3,3,0.846395,0.442486,1.96227,0.018398,1.942219,1.987755,1.960867,1.985807,5,full,0
70,3,step_run2,3,3,0.942929,0.220641,1.961659,0.036237,1.918275,2.024032,1.9652,2.012551,5,full,0
71,3,step_run2,3,3,0.978817,0.103459,1.955148,0.035058,1.909553,1.994292,1.977459,1.991059,5,full,0
72,0,step_run2,0,3,0.998997,0.008301,2.019339,0.113126,1.941959,2.243008,1.96933,2.192735,5,full,0
73,0,step_run2,0,3,0.996495,0.024024,1.968488,0.04863,1.914404,2.037032,1.968718,2.030902,5,full,0
74,0,step_run2,0,3,0.996291,0.025191,1.962096,0.037885,1.919348,2.020291,1.952886,2.014124,5,full,0
75,0,step_run2,0,3,0.996387,0.024633,1.960878,0.030532,1.921904,1.99731,1.967885,1.995503,5,full,0
76,0,step_run2,0,3,0.996258,0.025372,1.966563,0.045345,1.908775,2.02805,1.98818,2.02011,5,full,0
77,0,step_run2,0,3,0.996872,0.021768,1.971689,0.037032,1.935237,2.043069,1.958015,2.027299,5,full,0
78,0,step_run2,0,3,0.996768,0.022383,1.955504,0.027792,1.918349,1.990773,1.967292,1.98731,5,full,0
79,0,step_run2,0,3,0.997053,0.020661,1.965685,0.048287,1.91559,2.046458,1.970996,2.032947,5,full,0
80,0,step_run2,0,3,0.996914,0.021492,1.963681,0.026402,1.937571,2.012791,1.955922,2.003521,5,full,0
81,0,step_run2,0,3,0.99633,0.024927,1.959929,0.033388,1.913923,1.99631,1.978033,1.994136,5,full,0
82,0,step_run2,0,3,0.995259,0.030987,1.971422,0.04003,1.926368,2.036624,1.980162,2.025669,5,full,0
83,0,step_run2,0,3,0.997432,0.018369,1.966274,0.033908,1.933553,2.029069,1.94957,2.01788,5,full,0
84,0,step_run2,0,3,0.997003,0.020969,1.963381,0.033095,1.920293,2.002902,1.982866,1.998976,5,full,0
85,0,step_run2,0,3,0.996562,0.023575,1.958011,0.025222,1.920108,1.989144,1.960922,1.987199,5,full,0
86,0,step_run2,0,3,0.997369,0.018747,1.963644,0.039816,1.918756,2.030976,1.965626,2.019706,5,full,0
87,0,step_run2,0,3,0.997746,0.016404,1.956904,0.031091,1.920608,1.994274,1.963422,1.992441,5,full,0
88,0,step_run2,0,3,0.996965,0.021196,1.958766,0.021583,1.930237,1.986718,1.963329,1.984485,5,full,0
89,0,step_run2,0,3,0.996667,0.022952,1.965411,0.039444,1.924737,2.032254,1.967163,2.021121,5,full,0
90,0,step_run2,0,3,0.997385,0.018667,1.952274,0.032683,1.910072,1.983625,1.971033,1.983188,5,full,0
91,0,step_run2,0,3,0.99727,0.019363,1.958363,0.022155,1.932682,1.99244,1.957756,1.988318,5,full,0
92,0,step_run2,0,3,0.996994,0.021026,1.958563,0.045289,1.908035,2.032365,1.955237,2.022006,5,full,0
93,0,step_run2,0,3,0.995741,0.028349,1.96127,0.031531,1.921701,1.99294,1.982052,1.991462,5,full,0
94,0,step_run2,0,3,0.99431,0.036241,1.969407,0.020244,1.9427,2.004088,1.968125,1.997959,5,full,0
95,0,step_run2,0,3,0.99534,0.030599,1.969814,0.046074,1.919349,2.042902,1.977496,2.031898,5,full,0
96,2,step_run3,1,3,0.841011,0.547515,1.954852,0.037805,1.915997,2.014347,1.936237,2.008158,5,full,0
97,2,step_run3,2,3,0.642216,0.704708,1.967703,0.02696,1.935256,1.999847,1.977626,1.997754,5,full,0
98,1,step_run3,1,3,0.907497,0.393961,1.9698,0.042655,1.91983,2.031643,1.982051,2.023695,5,full,0
99,2,step_run3,2,3,0.573934,0.716994,1.951815,0.032998,1.909312,2.008532,1.94183,1.999266,5,full,0
100,1,step_run3,1,3,0.91111,0.368259,1.965851,0.032546,1.923904,2.004347,1.96944,2.003025,5,full,0
101,1,step_run3,1,3,0.930081,0.309423,1.964592,0.046371,1.912071,2.035143,1.979718,2.024406,5,full,0
102,1,step_run3,1,3,0.822106,0.597764,1.961541,0.026924,1.939793,2.013254,1.955978,2.002195,5,full,0
103,2,step_run3,2,3,0.412887,1.076395,1.957667,0.028013,1.924312,1.993107,1.96994,1.989685,5,full,0
104,2,step_run3,2,3,0.65015,0.817114,1.989251,0.078647,1.909868,2.126882,1.984088,2.103264,5,full,0
105,2,step_run3,2,3,0.616098,0.695877,1.967074,0.026451,1.942201,2.017736,1.95757,2.007318,5,full,0
106,0,step_run3,0,3,0.996529,0.02379,2.015099,0.117534,1.911053,2.235824,1.98181,2.19328,5,full,0
107,0,step_run3,0,3,0.996078,0.026398,1.962341,0.018823,1.936571,1.984848,1.972995,1.982641,5,full,0
108,0,step_run3,0,3,0.996031,0.026672,1.965592,0.037248,1.926627,2.029402,1.969959,2.017965,5,full,0
109,0,step_run3,0,3,0.996109,0.026225,1.968181,0.039449,1.916683,2.017476,1.988884,2.012247,5,full,0
110,0,step_run3,0,3,0.993099,0.04262,1.961903,0.018008,1.94207,1.990514,1.963848,1.986359,5,full,0
111,0,step_run3,0,3,0.995828,0.02789,1.966159,0.042403,1.919015,2.026865,1.963163,2.021435,5,full,0
112,0,step_run4,0,3,0.995696,0.028626,1.954111,0.031984,1.912034,1.981441,1.978514,1.981263,5,full,0
113,0,step_run4,0,3,0.989536,0.060313,1.961419,0.021235,1.938849,1.997273,1.961496,1.991488,5,full,0
114,1,step_run4,1,3,0.980687,0.111691,1.972577,0.048787,1.921052,2.053809,1.972496,2.041246,5,full,0
115,1,step_run4,1,3,0.569712,0.984809,1.955652,0.03246,1.911831,1.988996,1.974329,1.987596,5,full,0
116,1,step_run4,1,3,0.967941,0.173511,1.964833,0.021485,1.935663,1.996736,1.967996,1.992636,5,full,0
117,1,step_run4,1,3,0.739867,0.748122,1.972374,0.047365,1.912516,2.042568,1.989236,2.032217,5,full,0
118,1,step_run4,1,3,0.931233,0.305254,1.955644,0.039215,1.918479,2.020791,1.937793,2.012569,5,full,0
119,1,step_run4,1,3,0.741015,0.747974,1.964982,0.023647,1.93159,1.994088,1.972922,1.99181,5,full,0
120,1,step_run4,1,3,0.958599,0.208316,1.965063,0.04553,1.913997,2.039032,1.972182,2.02721,5,full,0
121,2,step_run4,1,3,0.411572,1.073067,1.96567,0.032104,1.938423,2.028606,1.953403,2.014388,5,full,0
122,2,step_run4,2,3,0.633839,0.724377,1.960811,0.030743,1.924015,2.001218,1.974533,1.996696,5,full,0
123,1,step_run4,2,3,0.519007,1.043851,1.973974,0.046229,1.91996,2.035606,1.983515,2.030202,5,full,0
124,1,step_run4,1,3,0.950251,0.24925,1.96507,0.031526,1.937867,2.024106,1.956996,2.01274,5,full,0
125,2,step_run4,2,3,0.625995,0.83707,1.952374,0.029267,1.912163,1.991625,1.957033,1.988088,5,full,0
126,2,step_run4,3,3,0.821687,0.473773,1.967807,0.043987,1.919812,2.03618,1.975774,2.02635,5,full,0
127,1,step_run4,1,3,0.815138,0.614513,1.965556,0.026523,1.941016,2.015847,1.958571,2.005706,5,full,0
128,3,step_run4,2,3,0.557867,1.001911,1.956733,0.031013,1.916682,1.985292,1.976663,1.984992,5,full,0
129,2,step_run4,2,3,0.652843,0.679941,1.963081,0.041397,1.912738,2.028384,1.972496,2.018147,5,full,0
130,2,step_run4,2,3,0.534677,0.713294,1.959822,0.02901,1.929923,2.010328,1.958571,2.00168,5,full,0
131,2,step_run4,2,3,0.53332,0.713382,1.953359,0.034596,1.911516,1.990606,1.970255,1.988977,5,full,0
132,3,step_run4,3,3,0.94614,0.211917,1.965055,0.044171,1.914145,2.034347,1.977274,2.023336,5,full,0
133,2,step_run4,2,3,0.582646,0.706467,1.961389,0.025914,1.938015,2.009606,1.957533,2.000106,5,full,0
134,2,step_run4,2,3,0.661553,0.676253,1.962904,0.03135,1.919016,1.990125,1.985737,1.989907,5,full,0
135,0,step_run4,0,3,0.998762,0.009928,1.973759,0.047494,1.919757,2.049402,1.986811,2.036917,5,full,0
136,0,step_run4,0,3,0.998683,0.010387,1.963467,0.032741,1.932645,2.024273,1.955885,2.012714,5,full,0
137,0,step_run4,0,3,0.996952,0.021307,1.96244,0.032515,1.92246,1.993736,1.984717,1.992629,5,full,0
138,0,step_run4,0,3,0.995599,0.029158,1.96284,0.033114,1.916497,2.007476,1.960403,2.004117,5,full,0
139,0,step_run4,0,3,0.995379,0.030389,1.969266,0.036881,1.929034,2.033236,1.970496,2.021888,5,full,0
140,0,step_run4,0,3,0.995498,0.02973,1.953037,0.034278,1.908331,1.984144,1.976459,1.98374,5,full,0
141,0,step_run4,0,3,0.996891,0.021665,1.959529,0.020113,1.930479,1.986014,1.964199,1.983518,5,full,0
142,0,step_run4,0,3,0.996515,0.023866,1.960007,0.040679,1.916071,2.028198,1.962811,2.016991,5,full,0
143,0,step_run4,0,3,0.996166,0.025885,1.952248,0.034344,1.907646,1.985403,1.97507,1.984303,5,full,0
144,0,step_run4,0,3,0.993245,0.0418,1.955289,0.01951,1.933274,1.985829,1.955088,1.981892,5,full,0
145,1,step_run4,1,3,0.93518,0.309272,1.959429,0.039688,1.911627,2.025754,1.963162,2.014576,5,full,0
146,1,step_run4,1,3,0.836517,0.54822,1.959118,0.035725,1.911479,1.992736,1.978792,1.992629,5,full,0
147,1,step_run4,1,3,0.941404,0.274104,1.960844,0.016054,1.944645,1.991421,1.957404,1.98484,5,full,0
148,1,step_run4,2,3,0.46768,1.034335,1.968018,0.041566,1.924533,2.036958,1.975107,2.025236,5,full,0
149,1,step_run4,1,3,0.661849,0.858084,1.960089,0.034533,1.912645,2.002588,1.967348,1.99994,5,full,0
150,1,step_run4,1,3,0.763882,0.716971,1.965726,0.015137,1.948793,1.992496,1.965996,1.987481,5,full,0
151,1,step_run4,1,3,0.928208,0.318711,1.97117,0.048679,1.917608,2.053198,1.977088,2.039054,5,full,0
152,1,step_run4,2,3,0.529319,1.020364,1.961655,0.030795,1.923904,2.006347,1.973866,1.999936,5,full,0
153,1,step_run4,1,3,0.729264,0.776652,1.969674,0.029796,1.931793,2.00368,1.981625,2.001854,5,full,0
154,1,step_run4,1,3,0.905224,0.389864,1.972529,0.042095,1.918163,2.03992,1.980829,2.028928,5,full,0
155,2,step_run4,2,3,0.718358,0.67523,1.971537,0.030949,1.941589,2.028514,1.9662,2.017714,5,full,0
156,2,step_run4,2,3,0.663312,0.87162,1.963007,0.023708,1.925164,1.990051,1.963459,1.989121,5,full,0
157,2,step_run4,2,3,0.552711,0.721007,1.970863,0.047198,1.913793,2.04505,1.979626,2.033895,5,full,0
158,2,step_run4,2,3,0.709283,0.77425,1.971348,0.036328,1.939515,2.040828,1.958626,2.026828,5,full,0
159,2,step_run4,2,3,0.542721,0.996307,1.968515,0.03589,1.924201,2.00294,1.992773,2.001829,5,full,0
160,2,step_run4,2,3,0.686889,0.808222,1.969489,0.03967,1.918627,2.024736,1.98694,2.01731,5,full,0
161,2,step_run4,2,3,0.700784,0.792536,1.964996,0.03404,1.931719,2.027143,1.964885,2.014702,5,full,0
162,2,step_run4,2,3,0.70531,0.774454,1.959311,0.035974,1.913016,1.990885,1.986015,1.990507,5,full,0
163,2,step_run4,2,3,0.584699,0.972073,1.95897,0.031023,1.912942,1.992569,1.96007,1.992458,5,full,0
164,2,step_run4,2,3,0.453934,1.021106,1.964181,0.038531,1.931645,2.036957,1.958904,2.021835,5,full,0
165,3,step_run4,3,3,0.910057,0.304736,1.962678,0.036716,1.917127,2.00057,1.982921,1.999137,5,full,0
166,2,step_run4,2,3,0.644353,0.903172,1.958522,0.022927,1.929256,1.995237,1.960571,1.989681,5,full,0
167,0,step_run4,0,3,0.998423,0.012274,1.965441,0.040847,1.918053,2.037199,1.964534,2.024166,5,full,0
168,0,step_run4,0,3,0.997409,0.018551,1.953048,0.032264,1.912812,1.982106,1.975773,1.98171,5,full,0
169,0,step_run4,0,3,0.996504,0.024103,1.963663,0.023605,1.934034,1.994125,1.965274,1.992203,5,full,0
170,0,step_run4,0,3,0.996265,0.025349,1.968381,0.046193,1.920163,2.048846,1.973181,2.033865,5,full,0
171,0,step_run4,0,3,0.994678,0.034224,1.957341,0.031744,1.909664,1.985663,1.978718,1.985281,5,full,0
172,0,step_run4,0,3,0.9965,0.02399,1.955433,0.015503,1.935755,1.977904,1.959774,1.975,5,full,0
173,1,step_run5,1,3,0.707812,0.80803,1.966689,0.048712,1.906572,2.046772,1.975422,2.03308,5,full,0
174,1,step_run5,1,3,0.663402,0.86148,1.955226,0.036135,1.909497,1.993699,1.97607,1.991618,5,full,0
175,1,step_run5,1,3,0.831138,0.581155,1.958248,0.020182,1.93607,1.991902,1.958607,1.986602,5,full,0
176,3,step_run5,2,3,0.711466,0.777465,1.972196,0.050714,1.915645,2.055661,1.974755,2.042735,5,full,0
177,2,step_run5,2,3,0.63585,0.914831,1.955989,0.032663,1.915015,1.992514,1.971274,1.990496,5,full,0
178,2,step_run5,2,3,0.58083,0.977383,1.965914,0.024851,1.937719,2.002439,1.966477,1.998532,5,full,0
179,1,step_run5,1,3,0.835062,0.573584,1.967929,0.04608,1.91909,2.04455,1.974867,2.031602,5,full,0
180,2,step_run5,2,3,0.699431,0.789533,1.956475,0.030775,1.926905,2.015366,1.95083,2.002492,5,full,0
181,2,step_run5,2,3,0.71073,0.743216,1.967952,0.037437,1.92046,2.013847,1.978422,2.010847,5,full,0
182,2,step_run5,1,3,0.522509,1.026621,1.970211,0.044272,1.917367,2.032421,1.989422,2.023991,5,full,0
183,2,step_run5,2,3,0.600208,0.701967,1.966344,0.028174,1.937645,2.018625,1.960496,2.008495,5,full,0
184,2,step_run5,2,3,0.572437,0.711202,1.954952,0.032968,1.913293,1.995995,1.963292,1.993203,5,full,0
185,1,step_run5,2,3,0.578662,0.975457,1.966444,0.047289,1.911145,2.038698,1.979052,2.028083,5,full,0
186,2,step_run5,2,3,0.699829,0.683189,1.976781,0.030143,1.94557,2.026458,1.959385,2.02041,5,full,0
187,1,step_run5,1,3,0.447155,1.014872,1.956544,0.031217,1.913294,1.988606,1.969422,1.988036,5,full,0
188,2,step_run5,3,3,0.511096,0.711473,1.962689,0.043542,1.914145,2.028495,1.976051,2.018821,5,full,0
189,2,step_run5,2,3,0.684196,0.80795,1.9658,0.024662,1.946163,2.012828,1.956441,2.003588,5,full,0
190,1,step_run5,2,3,0.575423,0.978779,1.962574,0.035002,1.918849,1.99294,1.989958,1.992455,5,full,0
191,2,step_run5,3,3,0.707403,0.61235,1.967215,0.041375,1.919812,2.026329,1.982181,2.018529,5,full,0
192,2,step_run5,2,3,0.642439,0.897031,1.96704,0.028854,1.935626,2.015754,1.970941,2.007247,5,full,0
193,1,step_run5,1,3,0.954185,0.227287,1.963474,0.034347,1.921737,2.002921,1.978311,2.000562,5,full,0
194,2,step_run5,2,3,0.679935,0.673445,1.960126,0.029455,1.917534,1.998366,1.960922,1.995666,5,full,0
195,2,step_run5,2,3,0.626235,0.772184,1.966796,0.039545,1.923905,2.035884,1.961737,2.024329,5,full,0
196,2,step_run5,2,3,0.597663,0.947997,1.961959,0.034443,1.919405,2.002032,1.97407,1.999869,5,full,0
197,0,step_run5,0,3,0.821948,0.495467,1.989599,0.046889,1.937959,2.07579,1.976644,2.059542,5,full,0
198,0,step_run5,0,3,0.991272,0.051776,1.967996,0.043603,1.918052,2.033791,1.963125,2.026743,5,full,0
199,0,step_run5,0,3,0.995682,0.028682,2.010876,0.071394,1.915552,2.132455,1.993347,2.112311,5,full,0
200,0,step_run5,0,3,0.987065,0.071801,1.966211,0.026012,1.932441,1.989866,1.983589,1.989614,5,full,0
201,0,step_run5,0,3,0.998391,0.012325,1.974311,0.047718,1.919386,2.049661,1.985051,2.037939,5,full,0
202,0,step_run5,0,3,0.996325,0.024981,1.961307,0.031089,1.933997,2.020421,1.956163,2.007984,5,full,0
203,0,step_run5,0,3,0.992889,0.043586,1.954856,0.03001,1.913608,1.990663,1.971681,1.987204,5,full,0
204,0,step_run5,0,3,0.997117,0.020314,1.971182,0.046136,1.915849,2.036051,1.981922,2.028862,5,full,0
205,0,step_run5,0,3,0.996737,0.022582,1.962833,0.027543,1.934015,2.014884,1.955904,2.004047,5,full,0
206,0,step_run5,0,3,0.997426,0.018438,1.957048,0.028932,1.917775,1.986477,1.973533,1.985373,5,full,0
207,0,step_run5,0,3,0.997238,0.019573,1.969085,0.044103,1.909905,2.033235,1.985106,2.024017,5,full,0
208,0,step_run5,0,3,0.994271,0.036403,1.961263,0.029059,1.935071,2.016921,1.956404,2.004825,5,full,0
209,0,step_run5,0,3,0.99455,0.034969,1.957889,0.03323,1.912663,1.991088,1.972219,1.990799,5,full,0
210,0,step_run5,0,3,0.996021,0.026818,1.966741,0.043955,1.914979,2.025328,1.981403,2.019339,5,full,0
211,0,step_run5,0,3,0.997066,0.02067,1.963489,0.034601,1.930442,2.029865,1.954311,2.015673,5,full,0
212,0,step_run5,0,3,0.9949,0.033019,1.956378,0.033011,1.914997,1.994644,1.967145,1.992748,5,full,0
213,0,step_run5,0,3,0.995722,0.02847,1.966037,0.040845,1.914534,2.026847,1.980347,2.017814,5,full,0
214,0,step_run5,0,3,0.996345,0.024878,1.964819,0.024359,1.939553,2.010903,1.958404,2.00134,5,full,0
215,0,step_run5,0,3,0.994646,0.034406,1.959559,0.034186,1.912552,1.988773,1.985181,1.988617,5,full,0
216,0,step_run5,0,3,0.993374,0.041124,1.968603,0.049648,1.913701,2.050791,1.974366,2.037336,5,full,0
217,0,step_run5,0,3,0.996446,0.024314,1.963715,0.028821,1.938108,2.018106,1.959459,2.006873,5,full,0
218,0,step_run5,0,3,0.993557,0.040162,1.962751,0.038021,1.913312,1.997736,1.989106,1.997025,5,full,0
219,0,step_run5,0,3,0.99203,0.048023,1.968566,0.047829,1.906404,2.038958,1.983514,2.029084,5,full,0
220,0,step_run5,0,3,0.99424,0.036638,1.972207,0.035421,1.937719,2.036494,1.968829,2.024431,5,full,0
221,0,step_run5,0,3,0.990041,0.057883,1.954286,0.033243,1.912664,1.991922,1.971181,1.989441,5,full,0
222,2,step_run5,2,3,0.706079,0.783859,1.960629,0.020639,1.936145,1.990773,1.964922,1.987077,5,full,0
223,2,step_run5,2,3,0.692674,0.823566,1.971855,0.037983,1.929552,2.028902,1.982477,2.020847,5,full,0
224,1,step_run5,1,3,0.888166,0.438419,1.956663,0.034114,1.910978,1.98981,1.979978,1.988477,5,full,0
225,2,step_run5,2,3,0.448018,1.063293,1.9582,0.021407,1.933719,1.996903,1.957756,1.989192,5,full,0
226,2,step_run5,2,3,0.715586,0.762767,1.9644,0.043708,1.919646,2.037328,1.965496,2.025817,5,full,0
227,2,step_run5,2,3,0.700763,0.799959,1.960859,0.036432,1.915553,2.005829,1.973403,2.00244,5,full,0
228,2,step_run5,2,3,0.720324,0.743132,1.9602,0.019783,1.937293,1.992088,1.960848,1.987462,5,full,0
229,2,step_run5,2,3,0.639053,0.687202,1.968474,0.048127,1.910516,2.04492,1.98157,2.032317,5,full,0
230,2,step_run5,2,3,0.664527,0.708037,1.952026,0.030909,1.912367,1.988958,1.969255,1.985484,5,full,0
231,1,step_run5,1,3,0.665498,0.866,1.957574,0.018894,1.935367,1.98894,1.957699,1.98404,5,full,0
232,2,step_run5,2,3,0.627633,0.704667,1.971096,0.04445,1.923719,2.043439,1.973718,2.032558,5,full,0
