sample_id,timestep,rps,occupancy,loss_rate,latency,label
6,9,277.16366062723233,34.704754647565295,0.7329132926799593,2.160684977499916,0
7,0,180.00969581112102,13.3076071877068,0.8765972160663318,13.134665494000258,0
7,1,65.88709877719236,27.56573427921351,1.029142232535601,10.007710562468342,0
7,2,127.83577050399933,23.672316306533038,0.1444586965449557,7.372650463308977,0
7,3,29.298241642956047,32.49269330856475,1.5048184664240185,37.665646593962855,0
7,4,286.5301373904112,26.775416946794767,0.95398383075635,32.113908175355746,0
7,5,15.34462191518986,24.858576906271384,1.5557554110737544,25.017918019219508,0
7,6,143.00533137089477,11.097069392039165,1.285604100324165,34.640059931495436,0
7,7,348.387039945017,13.693363298439628,1.539544614771171,28.067791209466897,0
7,8,353.13459627123166,21.11248433182483,1.0352596567959345,28.893854072045457,0
7,9,299.72614205697374,38.587619153138434,0.1471267084315313,2.6717301195508583,0
8,0,25.550313544755365,14.256714206311504,1.2021535980127853,27.805777074360655,0
8,1,161.8621671618666,17.16191975888463,0.4535391067015331,22.794129421205145,0
8,2,381.3019422883337,34.01811671135162,0.2904657381526876,1.4890393660460466,0
8,3,373.40972508665226,21.069989995229903,1.0756756462986155,39.035899785326116,0
8,4,125.87558954853063,19.276302753440085,1.9373258262934752,33.60743434662036,0
8,5,61.49801279831437,5.329069919374132,0.4085295166660108,38.335583721035874,0
8,6,118.15080153624642,0.8555538670031915,1.8883487270113237,8.485670819745533,0
8,7,3.8232744592274326,9.48526409533292,0.4700575742362674,21.100262542286153,0
8,8,368.15593260001475,35.16739671116392,0.9137891099648559,20.544995249590325,0
8,9,222.0036345899405,9.738160478870629,0.10436998393272567,46.961206808560334,0
9,0,61.476417137681814,22.9042893152809,0.5540250486519576,46.06537561064877,0
9,1,233.27632171083903,23.713607220324405,0.70984932175402,2.5994675988853744,0
9,2,12.697506149195448,16.9334057661279,0.1691307561944757,30.342347777006957,0
9,3,352.389202255863,35.31659266074889,1.3180908202644648,10.56159157364655,0
9,4,345.19873254354883,35.44373741252833,0.3933071699059174,36.871304288533864,0
9,5,114.60781957084917,32.10561249411719,1.9944757998072054,1.5013002664696407,0
9,6,358.94634631637274,24.905221343946323,1.9467652383296423,23.25047587632138,0
9,7,338.9551722285495,2.495762743931089,0.6705581001565915,3.3508268875604985,0
9,8,390.13725339162824,32.67895629087347,1.705094842491941,46.89826157169471,0
9,9,34.04139444791414,15.423903700533334,0.14206977808800425,10.53965507750143,0
10,0,227.61862995746966,1.4269766544212947,1.027044153824967,30.476015565496212,0
10,1,76.51726968084289,10.933183324986517,1.280694692595474,23.415047379997915,0
10,2,343.2054630273307,13.695270640367534,0.5333193167764023,49.243297017242135,0
10,3,364.45430805203335,1.1597097999591943,1.5414572306131318,5.516738691260148,0
10,4,10.99407793174838,10.947820638653955,0.5386917581222086,40.96593811734823,0
10,5,284.26689837713405,39.26437709328057,1.423025800623637,20.912777662802394,0
10,6,279.57106437808676,39.978362687456084,1.4202837651250562,38.08406779901591,0
10,7,375.3460060761038,4.546050452467334,1.4095685868954537,42.54029789837245,0
10,8,381.75144008835724,8.438771588467976,1.0078580154484884,34.02774238222409,0
10,9,98.98709180053498,24.01891453001096,0.5151575649959987,16.672851026582364,0
11,0,136.7621112421961,21.107098648867797,0.4232717971397224,49.78155547494417,0
11,1,392.4471631471743,25.980357188297894,1.6088281193549467,35.755008064185,0
11,2,237.26328761578728,2.133919879555908,0.9095286851053221,33.739315108370526,0
11,3,271.0126455534739,14.924904736895343,1.883383973316061,8.36785161183905,0
11,4,200.14377848622425,27.63535906203291,1.3942716117836185,32.43194783844078,0
11,5,110.11528538074407,6.248262747464879,1.2718806536534217,29.965105806971888,0
11,6,71.74240411569639,28.205565822822535,0.9103439834673128,33.38802958015765,0
11,7,334.9468319080603,6.7891371430769265,0.03828973599367336,38.955129319789336,0
11,8,243.87897006104637,27.98558278488487,1.676309949977285,40.14054674122502,0
11,9,384.3680587715299,21.437403154084727,0.9769912653198107,20.094359994536504,0
12,0,986.1706917171092,92.8989764525022,25.66174541755478,335.24656763018334,3
12,1,924.7990031227981,98.77312901363162,25.58718088107926,351.0232729279516,3
12,2,854.6771296202144,90.04452660181101,25.72590914064458,308.522657674166,3
12,3,941.4688865936735,92.85120740677169,27.83435469166571,305.77763445439234,3
12,4,967.1271017228106,92.8131556863716,23.705293327797115,493.07659527176486,3
12,5,874.017932085408,93.1198767863666,23.209814735924784,405.4972757590672,3
12,6,932.8413178870618,86.34172372637269,26.611351469183496,426.8962991838024,3
12,7,965.4200911951696,86.35987740488757,22.97258546903688,430.02211994562026,3
12,8,870.5096238873413,95.16397316182663,20.59026710820423,366.98631059192553,3
12,9,977.0066683498778,96.6143693557174,26.44760715227088,474.0916833250202,3
13,0,791.387794584375,84.43980197161453,10.016212859564314,211.56628355086744,2
13,1,669.0187599605458,69.84752919298512,12.521112119913802,231.09648719285258,2
13,2,696.1133764478162,69.55125322357371,17.333959749682446,294.3962494420322,2
13,3,714.7225935502912,78.7598403727136,11.096965536295048,289.1928382448448,2
13,4,784.5804720330797,81.0535370927514,8.592248518389978,239.77589523609367,2
13,5,755.5224662716764,70.85993813823065,11.149159820687817,237.00372034754545,2
13,6,791.297127001445,65.66345514070377,14.808818983084453,175.5689293419943,2
13,7,678.0725462772201,77.46238976189369,11.730441406609676,216.1320349702296,2
13,8,721.9997618879546,77.96672640305047,13.641437192797627,294.51879930569214,2
13,9,720.476551821293,79.8056868052567,11.087510810996534,226.31296389392202,2
14,0,482.0504376344044,51.69440662465087,6.090370622330806,141.17745470241428,1
14,1,606.3592289012496,51.26492822759,4.326698944678274,73.97797388440475,1
14,2,493.1066877939921,42.77615968229746,7.826633050188527,107.39174439595789,1
14,3,431.9514606988032,48.820150231647645,5.282234861723936,103.28856366408696,1
14,4,408.8758421796581,63.771025855727785,3.6522540888496677,51.61846689318912,1
14,5,419.11100223757063,54.50487258119942,2.826713124050581,54.17247928535033,1
14,6,494.90661660317784,55.569029808504716,2.6710388290496745,81.33278321513156,1
14,7,504.44016790613557,43.98650244466918,5.036443390800261,58.52140869017709,1
14,8,411.62962408626714,52.99588417887837,3.4873818365052536,59.537380789802754,1
14,9,505.97814687190805,62.87851848793487,6.34515467992493,131.56159153470276,1
15,0,656.1561663507047,76.71764489979184,15.133568582326834,289.28126451410725,2
15,1,707.2929634290043,70.57673226421392,13.285803816076138,203.53723522072727,2
15,2,797.2691725378654,77.83504154263099,17.107052454875195,273.0062686798034,2
15,3,834.5962265468295,73.61873463569296,19.816368673658594,182.34912201054792,2
15,4,792.8730323894657,75.68018634614378,17.8028071362186,221.5155780909639,2
15,5,806.7877270724863,83.60337429295356,16.787531193681048,266.41414293274863,2
15,6,663.4350862531712,69.0991532446456,19.691644886043125,253.97805056810915,2
15,7,762.2898034622009,72.339527467929,8.532668014483015,205.37038619462024,2
15,8,749.7825746579151,69.22919018773773,10.07764149528599,226.26248270362754,2
15,9,767.1808471255088,69.7983583770905,15.048673693474557,285.0509945811442,2
16,0,347.44926718224434,31.06387411166967,1.541843689288104,42.239161405844385,0
16,1,304.40959637719953,25.048812865256615,0.26248975536477515,1.6263089745625958,0
16,2,368.33913912627474,24.666012580829523,1.5930745819523526,24.076117575627503,0
16,3,46.92327558495779,5.0074316881020176,1.3711305744579427,21.515294744973133,0
16,4,80.20989068013469,19.663781869657477,0.12841787415026817,29.09857009571994,0
16,5,107.59736177403907,31.902364025487525,0.6207239178471475,22.76100745409006,0
16,6,4.648215963240254,2.897875511782355,0.7849871128133696,23.996941735856176,0
16,7,240.00821924772148,11.66650314837213,1.389963772253085,43.00611985946023,0
16,8,311.9403955573399,1.5847530139342858,0.9610138945156579,5.246508920908743,0
16,9,96.81800634501099,39.46650373068586,0.28499108580302646,24.944407672567802,0
17,0,726.5412570380006,65.42599675853859,8.334917652745807,283.80349585666335,2
17,1,794.5032214192523,67.13372768453159,8.65508332461436,270.7238045423219,2
17,2,811.9721265610718,67.41043679584098,11.618244846663641,267.00390968608343,2
17,3,755.0824141908013,84.13169721450599,13.77275174415206,251.54369063482687,2
17,4,751.9566731483169,83.85930991370091,12.783909104811306,184.46946827679,2
17,5,715.3267720561986,82.05550408330458,13.9752627621456,203.13784552533585,2
17,6,758.8520043618965,67.66459414553685,8.064311655507153,192.08770255402362,2
17,7,771.0011439567085,79.23361539322775,17.9193315962236,288.99953390917045,2
17,8,732.4224693929536,79.81033599114909,8.89607516237675,158.629499815812,2
17,9,674.9595983972313,73.97138195661525,10.535377261985,193.03874129067236,2
18,0,58.921217711588135,0.3136636308766727,1.2618435804583268,22.383671270520917,0
18,1,53.70994036091021,38.31736484227082,1.0593194478912398,12.094664705644458,0
18,2,200.24142846188303,27.184813309404312,0.15247843594712895,13.7351907523946,0
18,3,322.78619635359746,18.38659481610645,1.0931542840645898,21.640800110473464,0
18,4,17.559977057202047,6.629991192806237,0.8910832774837818,10.459273270396391,0
18,5,19.991611463871493,33.74598656207295,1.9623850583282316,39.65714369983697,0
18,6,341.5139686818668,9.679085212681816,1.9212539510263995,9.846285222671419,0
18,7,380.5719241447329,39.79277175863804,1.4234456114920975,49.0571865895911,0
18,8,227.81591182684147,10.381671327043613,0.8739917713312417,29.678046768939296,0
18,9,29.232624810805994,24.893730584689845,1.962355673524589,9.505382489186381,0
19,0,808.5074452228647,67.9819578893879,19.7797865154592,260.5352058257562,2
19,1,744.4643300856618,77.22740113119147,9.28084018417517,234.06172650234163,2
19,2,664.7322144034118,75.89710514238604,14.632348265153425,281.1658177741116,2
19,3,795.0115000544588,69.9910478443024,18.661113706254284,235.98639972720088,2
19,4,771.2758957148068,68.37962738444357,18.293283151629367,289.6447672524816,2
19,5,804.9981298989817,83.81504905290012,11.62759884946815,279.16787525441566,2
19,6,747.7786285727485,68.2783440588717,16.025607188400812,252.61804060588184,2
19,7,707.384902751338,65.5498666325514,10.39816710902676,209.96663215108302,2
19,8,683.5125822119737,68.88059896479209,12.696687972587235,294.2679921462841,2
19,9,802.8487030815297,71.39496802453128,19.419248827022578,246.8470188388099,2
20,0,549.5947357998741,50.744370861034156,4.792035360392306,138.68098656594017,1
20,1,440.2710617292779,42.59172838705592,2.0163724670780945,81.40003756121267,1
20,2,436.85344162110687,45.49963737845278,2.0674338959922616,72.71954146877032,1
20,3,483.1778954830935,40.78918741024703,5.647424745782886,106.8800348883758,1
20,4,424.25894462748124,54.87524443796003,7.991923511653265,144.44689528115407,1
20,5,400.6677483419158,59.884457783258995,4.121631657418916,56.365137033462744,1
20,6,473.995803429052,48.043412907824056,5.139465435854341,116.10837672688547,1
20,7,587.263903052102,46.14757606408167,3.930623421490982,80.83817068597352,1
20,8,490.6842170302191,64.99140772390847,6.667659816964555,147.4990465268697,1
20,9,573.2777648867643,50.156767541182106,4.33846510176185,98.85811449750452,1
21,0,494.9135039671683,49.00996012798787,4.35048852563127,129.35212646403244,1
21,1,481.0386007405433,52.547454510066615,5.743442197147379,73.21785501836051,1
21,2,579.6738467868847,53.67778299345702,4.680686978188268,130.9784026738314,1
21,3,460.8738147962955,62.07939926535808,5.366292412200222,110.91748793796582,1
21,4,618.7647410422358,60.4395671962334,5.6093724129314015,125.31877038481741,1
21,5,508.3298725582242,53.68444383749366,2.372420820251067,58.985791800004684,1
21,6,607.356351046583,41.49179139206242,3.0163947537956437,129.58326589504415,1
21,7,400.2864876570641,47.060108221146606,5.504231946959731,109.54499314692966,1
21,8,594.2882270573684,52.64815636230426,5.056411217185822,122.53105755407005,1
21,9,524.6561158165708,55.21227716409042,7.386644409530306,90.14510076123719,1
22,0,49.31351171957874,20.742467546629356,0.4916948849868006,17.906985826457223,0
22,1,395.802133353729,27.37256995701379,1.8979613340940027,7.127827751655779,0
22,2,152.85578993302772,22.18927213129417,0.15351612377747603,0.20937218139789326,0
22,3,268.173733518767,25.672780672057414,0.8215776199992235,24.48220380160163,0
22,4,166.17720023683583,0.9602017937955543,0.6707432124349249,8.854112769864491,0
22,5,39.3696756405475,38.268817355573994,1.1987194500843312,36.432814211830134,0
22,6,126.145497306447,15.725885179760608,0.47384798779344695,4.848283548271237,0
22,7,71.61265497663352,31.900561811859433,1.3550916103675517,27.346443799273846,0
22,8,190.03594914670722,36.89737134624498,0.1454698955573368,14.030040661895798,0
22,9,139.9751414282856,31.297032488511512,1.9850292403239427,12.033525737857653,0
23,0,333.72991829975945,23.09413604878671,1.292814750456178,22.91817397131531,0
23,1,211.48292795362104,1.3750743340690086,1.2779260439465692,4.07236064455796,0
23,2,174.00583773608935,11.706203906696313,1.0908559004234262,6.670816776160354,0
23,3,276.6573607893273,31.800461477138814,0.326708899486313,5.215654367594108,0
23,4,58.20619311494366,35.08510247594007,1.0563785235127123,23.36304980037513,0
23,5,42.68472764094171,25.98224027027847,1.7359991837901798,41.40929346617265,0
23,6,250.4218835923205,3.011148666066945,0.22479405435202593,2.465449355491234,0
23,7,102.99168659698772,5.42645868641511,0.5200960805048678,19.252902785948084,0
23,8,377.1931136284543,24.415042391267683,1.6699475713659246,35.51757503561661,0
23,9,45.001252210652694,29.436816254957954,0.5501977631182489,31.955392349735316,0
24,0,313.5887402022358,15.792291315130242,1.292093888193192,7.530547653425956,0
24,1,373.05924021699144,15.32235225684014,1.4590428439528769,1.0170540941088824,0
24,2,82.0748571619228,19.483301772943122,1.756504935464693,26.362757497533856,0
24,3,371.94819291755164,19.351875863311854,0.9808981934718999,5.987339425026594,0
24,4,321.0624976608879,9.8786164986825,1.7992249787446302,45.5412110165198,0
24,5,377.3240447496599,20.8092195641236,1.3541875695672887,38.925794003083176,0
24,6,52.40584746018624,24.03828779989989,0.06859580260662335,24.878304169436294,0
24,7,61.93707264809096,7.316917038483388,0.730095133385203,21.621858335825152,0
24,8,249.2689698128749,2.9771367375406266,1.0073835224748893,9.131256512655057,0
24,9,229.59007001269674,25.49618449044734,1.1134185131057077,36.91477552391538,0
25,0,98.84129360405858,6.381787204527534,1.7435671331844034,10.960699367902215,0
25,1,390.34610232765255,13.475831670844274,0.36423583137739857,39.484925357123956,0
25,2,263.48311020035044,19.92782865812556,1.1107271018752625,35.96008891361319,0
25,3,91.38189653251949,39.853356642269674,1.9495863242935663,32.516284317346845,0
25,4,79.81698037165805,27.209129697251655,0.1443968179583517,1.5326251102903032,0
25,5,103.07315540448548,18.504918269572652,1.736545010816761,36.3584534883154,0
25,6,297.0826084799924,17.019733377923014,0.6918699850939258,18.551938149230136,0
25,7,395.05982549442314,1.6043676564992992,1.7340629922448971,28.93377042861967,0
25,8,175.4461676758362,29.01030641660546,0.9733378828494057,43.67116190408303,0
25,9,360.2807456045034,16.868837074938217,0.5536555944701032,29.61751642966811,0
26,0,333.13961663657705,24.576400372686635,1.8264912389766321,11.598422607889292,0
26,1,48.45542953956059,0.2435012390236002,1.0157240752319876,49.91534651909941,0
26,2,277.9861075274556,12.335783678605843,1.7537171660523434,39.08611329939799,0
26,3,6.166066430615702,32.674419221640896,0.601053514476992,7.483673229180054,0
26,4,90.53233589482983,18.74319217500556,0.849735854136022,14.444364968711337,0
26,5,68.88732888281308,30.48923158568677,1.9802195674698342,38.88957902098452,0
26,6,118.37478706861648,9.792358456485335,0.43533175213187647,6.834753724451814,0
26,7,220.5322198769205,24.216014878133766,1.4110053213262745,34.0106685466834,0
26,8,116.93332451335299,13.212440215873862,1.3630290708846757,17.472382039181415,0
26,9,85.04927584772521,14.973446147869582,0.5441683151559553,4.4156360609288905,0
27,0,81.63506446230411,18.761629900726156,1.6018774430828606,9.007932386630962,0
27,1,43.94524549631318,35.34735870751959,0.6858593255183918,34.1935062454516,0
27,2,10.139441705575392,27.601875536377985,0.632202623093941,2.787042679372087,0
27,3,243.9251046192468,9.632152642926929,0.77361448410376,4.029040614325679,0
27,4,58.86530043797813,11.91908941983375,0.17951900112031427,45.54131323431576,0
27,5,2.418817273591367,19.354408754572457,0.2464949162651029,15.383954473897427,0
27,6,370.4238239273062,6.467782130959474,1.9316646394366652,10.289718849471086,0
27,7,296.6264433867318,21.86709059589247,1.7689574551935183,27.699662775156547,0
27,8,213.82368766252347,7.8183200147359955,0.33245872410331745,45.82445755577571,0
27,9,131.13527954001364,14.883290198515837,1.5196473168567768,16.941174121140367,0
28,0,7.844212989701438,26.854720355871827,1.0463162996352833,44.931946415055165,0
28,1,65.75707373136565,32.16436984244527,1.5839220289334315,6.359059460844346,0
28,2,159.42368965765104,6.806105645780676,0.5094410009150978,13.162308741527218,0
28,3,222.4945576103091,16.45643727041862,1.8954656080126107,6.318507097350256,0
28,4,389.47685394007954,9.225545608570558,1.5457478727637062,16.94849630864107,0
28,5,57.232558166925564,34.3155674098496,0.6177217984729264,32.94277021134211,0
28,6,226.57747403465063,18.870252375634973,0.9916389452970782,36.611895704614376,0
28,7,35.10916564937623,26.727226478316204,1.7916242027971574,2.8894098509932076,0
28,8,56.2613356934667,28.665277468081257,0.8745632964892351,20.177431040684418,0
28,9,54.786653817694344,20.270801628711524,0.2530906223927545,23.83102281552702,0
29,0,180.9293910537184,16.975560722900415,0.3135258951985893,21.32030282459864,0
29,1,214.9667754399228,0.9001730971474586,0.8882260103508128,39.067810919760014,0
29,2,272.01842254970796,25.4062795545574,1.819110856874405,0.9016004912615005,0
29,3,222.81903447689365,31.493953936388284,1.0826707654025345,16.194777629018958,0
29,4,54.50022603679115,35.50252287264765,0.941524784775206,43.90575984928507,0
29,5,234.34084897326733,26.967684664600032,1.6085223087569,32.95777723000672,0
29,6,159.2219362715751,20.54533535714604,1.6060910493517597,18.68251481864921,0
29,7,155.24858270739884,3.827604642320046,1.8291688704434954,4.551815747272086,0
29,8,259.28367097942237,16.527779152111908,0.8112387805108847,33.977591828634196,0
29,9,26.83749305195149,23.748231318057385,1.5440635719447096,41.41063789432971,0
30,0,370.10585666278575,5.87586275511117,1.9417083957354004,47.37386171978123,0
30,1,353.82879482330503,8.58226085320009,1.2681101120219667,38.044573648062006,0
30,2,394.4111712785719,7.216952883254817,1.532051799038593,16.940058496355647,0
30,3,70.25058622720093,16.855077648554197,1.5876718242972327,23.24249018520261,0
30,4,215.0092400812194,39.80637640800485,0.798218599114852,30.77003773546199,0
30,5,146.09768064614875,15.711425853148198,1.3912815068908162,46.894348804744176,0
30,6,216.94358019692856,30.735997157951193,0.17841311763392764,10.557901871596348,0
30,7,200.85265636781298,0.8004689451509917,0.5057099575251176,25.870064491248307,0
30,8,5.984479302520285,10.581851449041668,1.028061638951739,28.657462399062283,0
30,9,370.3006772221222,25.813824930024314,0.8294716050599875,46.51755885665339,0
31,0,41.864176138592455,16.91774174966231,1.5911567525151729,7.0691777108170095,0
31,1,52.128173268934354,25.73715798069323,0.39436596393613255,4.88050190544958,0
31,2,66.73943128223105,36.94925583507104,1.6429425055523816,17.703228117754705,0
31,3,262.3283069309571,21.491026946721522,1.3542485269651279,34.13355762313797,0
31,4,251.4936060239972,10.644054741492344,0.07801284152563626,22.77833909950544,0
31,5,356.3895538762815,22.779890340743037,1.6647820834038158,49.581217148061405,0
31,6,65.4464816553105,27.67110556567929,1.3485871474000493,48.997772367913925,0
31,7,394.2402935811201,27.46714446896518,0.48722958396438854,39.927791906529954,0
31,8,42.81165368441524,31.227972166865147,1.8203922482893928,19.14166973842176,0
31,9,252.25411799323217,17.205709283873052,0.8755301099762569,15.518544455406003,0
32,0,167.34521537151724,28.56612585568696,1.7224644545207717,7.734242409243058,0
32,1,180.61880912696978,16.320803651403246,1.3749296080994562,12.493373262896467,0
32,2,256.1003659809105,35.09956966925952,0.8362631995872454,45.550784998961,0
32,3,397.2654955733914,4.243681997918083,0.46610637596971727,47.518987574104656,0
32,4,383.3310745925547,3.90829101547034,0.029997000754273362,8.055001162821112,0
32,5,398.4051133528993,7.1999846644274745,1.0050952134440463,42.42088632152555,0
32,6,8.160644275282536,24.17955929033838,0.5540508977392486,43.11674582198658,0
32,7,113.38445970563167,27.470228811276357,1.3484392648947938,11.074677442982,0
32,8,13.919679947340047,16.369982951415892,0.5783863039317394,40.44888748068543,0
32,9,320.1456753821381,18.28095808770502,1.2130244506464378,30.21297579934626,0
33,0,60.29479721246736,24.822367816759943,0.8397391817406137,30.664167342094935,0
33,1,304.6699621576734,21.828120641317938,1.2552607098035757,46.762515719716646,0
33,2,119.62572384353724,14.366557545358125,1.4354067234186738,30.565275852769336,0
33,3,71.41316181588593,15.045892400419607,0.9356760262494299,20.969491898419466,0
33,4,71.30992332881631,36.97720367137049,1.5246375233879517,24.067791605392614,0
33,5,272.02441132273464,35.891306885420875,0.27234828472314243,12.518652535348885,0
33,6,217.080498902658,31.960414854094346,0.07250979088305476,49.20090750981802,0
33,7,181.96264115295887,14.36924562486892,0.5854488756795437,8.717835382543582,0
33,8,316.62956357201114,38.216566589843865,0.8272895096907964,47.621034737672815,0
33,9,329.5190461740137,19.24204509905273,1.3480523582522654,21.74920895852315,0
34,0,970.1631775023864,98.71860519981391,23.541044466378253,441.1686123727667,3
34,1,872.230619900307,95.3622467366954,20.21455412287043,330.15430136222017,3
34,2,956.4822169913004,95.67775334314459,26.41162705845177,395.47280487684066,3
34,3,951.2362136757918,96.60701197433183,29.664816590367437,477.72820630972103,3
34,4,969.1801303849187,95.42136275071559,25.741555454323674,324.12176467038324,3
34,5,874.833526314759,97.30419341006349,28.033129122072204,422.8917851946726,3
34,6,915.826019907423,85.39048974735408,23.271769425285438,384.1279315130636,3
34,7,922.872442926013,98.93986897841813,21.08709399800143,403.77338395595405,3
34,8,905.188344543742,99.85147178824077,28.618640162829053,387.7571708477842,3
34,9,999.9543414032141,92.71094869707244,21.67117796591401,411.1749383653429,3
35,0,382.60055931979207,29.50033437836028,0.7065028170041283,14.82677906438276,0
35,1,139.8812918983398,30.986141247247275,1.3227412221408288,9.259778393373397,0
35,2,69.64373413363374,3.9358259885358926,1.3206054394026763,38.218633111086795,0
35,3,106.0185713300016,0.8377984412365125,0.1643433349528547,48.39300174225152,0
35,4,118.1779109909681,30.768925913525344,1.2493271377085275,19.096981982644795,0
35,5,82.27490487822205,4.855456726376257,1.2300259360777333,38.7316890318894,0
35,6,257.56170141645225,21.21208532996633,0.08390244686327253,48.42443887971919,0
35,7,319.4856766618298,11.712881468038589,1.9599406587177013,30.094079481816106,0
35,8,232.9690632828986,29.922927177181286,1.6235395761802751,32.823930366575134,0
35,9,51.23829854648001,13.530700239779936,1.8561672806520995,11.230780592192597,0
