timestamp,scenario,poll_interval_s,throughput_mbps,channel_occupancy_percent,channel_occupancy_method,channel_rx_time_percent,channel_tx_time_percent,channel_ext_busy_percent,noise_dbm,latency_ms,probe_jitter_ms,probe_loss_pct,probe_ok,packet_loss_udp_percent,tx_retx_delta,tx_packets_delta,tx_retry_ratio,rssi_dbm,connected_clients,rssi_delta_db,rssi_moving_avg_dbm,sta_tx_bitrate_min,sta_tx_bitrate_mean,throughput_score,occupancy_score,jitter_score,loss_score,latency_score,retry_score,congestion_score,label
2026-09-01 22:19:44,smallpkt_knee_20260901,1.013,0.37,23.33,instantaneous_fallback,,,,-84.0,1.431,1.409,0.0,1,,2,213,0.0121,-43.33,3,-0.33,-43.0,28.9,28.9,0.0025,0.1458,0.0176,0.0,0.006,0.0302,0.1458,0
2026-09-01 22:19:45,smallpkt_knee_20260901,1.014,0.37,20.0,instantaneous_fallback,,,,-84.0,1.431,1.34,0.0,1,,0,207,0.0056,-43.33,3,0.0,-43.13,28.9,28.9,0.0025,0.125,0.0168,0.0,0.006,0.014,0.125,0
2026-09-01 22:19:46,smallpkt_knee_20260901,1.014,0.37,20.0,instantaneous_fallback,,,,-85.0,1.965,1.34,0.0,1,,8,215,0.0093,-43.67,3,-0.33,-43.27,6.5,9.8,0.0025,0.125,0.0168,0.0,0.0082,0.0232,0.125,0
2026-09-01 22:19:47,smallpkt_knee_20260901,1.012,0.42,20.0,instantaneous_fallback,,,,-82.0,1.965,1.604,0.0,1,,0,214,0.0094,-43.67,3,0.0,-43.4,43.3,81.7,0.0028,0.125,0.0201,0.0,0.0082,0.0235,0.125,0
2026-09-01 22:19:48,smallpkt_knee_20260901,1.024,0.46,20.0,delta,,,,-83.0,1.965,1.604,0.0,1,,0,235,0.0091,-44.0,3,-0.33,-43.6,43.3,75.7,0.0031,0.125,0.0201,0.0,0.0082,0.0227,0.125,0
2026-09-01 22:19:49,smallpkt_knee_20260901,1.018,0.37,20.0,instantaneous_fallback,,,,-84.0,3.934,1.815,0.0,1,,2,209,0.0092,-44.0,3,0.0,-43.73,43.3,89.2,0.0025,0.125,0.0227,0.0,0.0164,0.023,0.125,0
2026-09-01 22:19:50,smallpkt_knee_20260901,1.013,0.2,20.0,instantaneous_fallback,,,,-86.0,3.934,1.815,0.0,1,,0,118,0.01,-44.33,3,-0.33,-43.93,121.5,121.5,0.0013,0.125,0.0227,0.0,0.0164,0.025,0.125,0
2026-09-01 22:19:51,smallpkt_knee_20260901,1.013,0.38,20.0,instantaneous_fallback,,,,-86.0,2.971,1.388,0.0,1,,2,207,0.0041,-44.33,3,0.0,-44.07,14.4,14.4,0.0025,0.125,0.0173,0.0,0.0124,0.0103,0.125,0
2026-09-01 22:19:52,smallpkt_knee_20260901,1.013,0.67,20.0,instantaneous_fallback,,,,-85.0,1.836,1.388,0.0,1,,52,275,0.0509,-44.67,3,-0.33,-44.27,60.0,60.0,0.0045,0.125,0.0173,0.0,0.0077,0.1273,0.125,0
2026-09-01 22:19:53,smallpkt_knee_20260901,1.015,0.42,20.0,instantaneous_fallback,,,,-60.0,2.289,1.384,0.0,1,,4,217,0.0552,-44.67,3,0.0,-44.4,43.3,89.2,0.0028,0.125,0.0173,0.0,0.0095,0.138,0.125,0
2026-09-01 22:19:54,smallpkt_knee_20260901,1.014,0.38,20.0,instantaneous_fallback,,,,-85.0,2.289,1.384,0.0,1,,24,218,0.0734,-44.33,3,0.33,-44.47,135.0,135.0,0.0025,0.125,0.0173,0.0,0.0095,0.1835,0.125,0
2026-09-01 22:19:55,smallpkt_knee_20260901,1.013,0.37,20.0,instantaneous_fallback,,,,-83.0,2.289,2.325,0.0,1,,2,207,0.0695,-44.33,3,0.0,-44.47,19.5,19.5,0.0025,0.125,0.0291,0.0,0.0095,0.1738,0.125,0
2026-09-01 22:19:56,smallpkt_knee_20260901,1.012,0.42,20.0,instantaneous_fallback,,,,-84.0,2.448,2.325,0.0,1,,0,224,0.067,-44.33,3,0.0,-44.47,19.5,31.4,0.0028,0.125,0.0291,0.0,0.0102,0.1675,0.125,0
2026-09-01 22:19:57,smallpkt_knee_20260901,1.013,0.51,20.0,instantaneous_fallback,,,,-84.0,2.809,2.416,0.0,1,,0,232,0.0266,-44.67,3,-0.33,-44.47,72.2,81.1,0.0034,0.125,0.0302,0.0,0.0117,0.0665,0.125,0
2026-09-01 22:19:58,smallpkt_knee_20260901,1.013,14.68,16.67,delta,,,,-60.0,2.809,2.416,0.0,1,,102,507,0.0844,-42.33,3,2.33,-44.0,21.7,39.8,0.0979,0.1042,0.0302,0.0,0.0117,0.211,0.1042,0
2026-09-01 22:19:59,smallpkt_knee_20260901,1.023,0.37,16.67,instantaneous_fallback,,,,-60.0,3.839,1.248,0.0,1,,0,207,0.0702,-42.33,3,0.0,-43.6,120.0,120.0,0.0025,0.1042,0.0156,0.0,0.016,0.1755,0.1042,0
2026-09-01 22:20:00,smallpkt_knee_20260901,1.015,0.4,16.67,instantaneous_fallback,,,,-82.0,3.239,1.248,0.0,1,,12,220,0.0758,-42.33,3,0.0,-43.2,19.5,19.5,0.0027,0.1042,0.0156,0.0,0.0135,0.1895,0.1042,0
2026-09-01 22:20:01,smallpkt_knee_20260901,1.013,0.39,16.67,instantaneous_fallback,,,,-61.0,3.239,1.227,0.0,1,,4,224,0.0782,-42.33,3,0.0,-42.8,57.8,57.8,0.0026,0.1042,0.0153,0.0,0.0135,0.1955,0.1042,0
2026-09-01 22:20:02,smallpkt_knee_20260901,1.013,0.39,16.67,instantaneous_fallback,,,,-61.0,3.239,1.227,0.0,1,,30,228,0.0965,-42.0,3,0.33,-42.27,120.0,120.0,0.0026,0.1042,0.0153,0.0,0.0135,0.2413,0.1042,0
2026-09-01 22:20:03,smallpkt_knee_20260901,1.013,0.2,16.67,instantaneous_fallback,,,,-61.0,1.971,1.241,0.0,1,,16,111,0.0589,-42.33,3,-0.33,-42.27,135.0,135.0,0.0013,0.1042,0.0155,0.0,0.0082,0.1472,0.1042,0
2026-09-01 22:20:05,smallpkt_knee_20260901,1.012,1.67,16.67,instantaneous_fallback,,,,-60.0,1.971,1.241,0.0,1,,6,250,0.0618,-42.0,3,0.33,-42.2,60.0,60.0,0.0111,0.1042,0.0155,0.0,0.0082,0.1545,0.1042,0
2026-09-01 22:20:06,smallpkt_knee_20260901,1.008,0.51,20.0,instantaneous_fallback,,,,-59.0,1.971,0.85,0.0,1,,0,238,0.0506,-41.67,3,0.33,-42.07,60.0,60.0,0.0034,0.125,0.0106,0.0,0.0082,0.1265,0.125,0
2026-09-01 22:20:07,smallpkt_knee_20260901,1.008,14.15,20.0,instantaneous_fallback,,,,-84.0,1.807,0.85,0.0,1,,6,361,0.0465,-41.67,3,0.0,-41.93,72.2,72.2,0.0943,0.125,0.0106,0.0,0.0075,0.1163,0.125,0
2026-09-01 22:20:08,smallpkt_knee_20260901,1.008,0.37,20.0,instantaneous_fallback,,,,-83.0,1.549,0.544,0.0,1,,0,206,0.0235,-41.67,3,0.0,-41.87,135.0,135.0,0.0025,0.125,0.0068,0.0,0.0065,0.0588,0.125,0
2026-09-01 22:20:09,smallpkt_knee_20260901,1.028,0.47,20.0,instantaneous_fallback,,,,-60.0,1.549,0.544,0.0,1,,0,233,0.0092,-41.67,3,0.0,-41.73,21.7,21.7,0.0031,0.125,0.0068,0.0,0.0065,0.023,0.125,0
2026-09-01 22:20:10,smallpkt_knee_20260901,1.016,0.39,20.0,instantaneous_fallback,,,,-83.0,4.998,1.398,0.0,1,,4,209,0.008,-41.67,3,0.0,-41.67,57.8,88.9,0.0026,0.125,0.0175,0.0,0.0208,0.02,0.125,0
2026-09-01 22:20:11,smallpkt_knee_20260901,1.029,0.4,20.0,instantaneous_fallback,,,,-84.0,9.553,1.398,0.0,1,,2,234,0.0096,-41.67,3,0.0,-41.67,13.0,35.4,0.0027,0.125,0.0175,0.0,0.0398,0.024,0.125,0
2026-09-01 22:20:12,smallpkt_knee_20260901,1.019,0.37,20.0,instantaneous_fallback,,,,-85.0,4.998,1.448,0.0,1,,0,210,0.0055,-41.67,3,0.0,-41.67,120.0,120.0,0.0025,0.125,0.0181,0.0,0.0208,0.0137,0.125,0
2026-09-01 22:20:13,smallpkt_knee_20260901,1.013,0.72,20.0,instantaneous_fallback,,,,-84.0,4.745,1.448,0.0,1,,0,255,0.0052,-41.67,3,0.0,-41.67,30.0,43.9,0.0048,0.125,0.0181,0.0,0.0198,0.013,0.125,0
2026-09-01 22:20:14,smallpkt_knee_20260901,1.014,0.42,20.0,instantaneous_fallback,,,,-60.0,3.413,1.304,0.0,1,,0,215,0.0053,-41.67,3,0.0,-41.67,60.0,60.0,0.0028,0.125,0.0163,0.0,0.0142,0.0133,0.125,0
2026-09-01 22:20:15,smallpkt_knee_20260901,1.013,1.68,20.0,instantaneous_fallback,,,,-59.0,3.413,1.304,0.0,1,,36,261,0.0313,-42.67,3,-1.0,-41.87,120.0,120.0,0.0112,0.125,0.0163,0.0,0.0142,0.0783,0.125,0
2026-09-01 22:20:16,smallpkt_knee_20260901,1.015,0.2,20.0,instantaneous_fallback,,,,-59.0,3.413,0.929,0.0,1,,0,107,0.0332,-42.67,3,0.0,-42.07,120.0,120.0,0.0013,0.125,0.0116,0.0,0.0142,0.083,0.125,0
2026-09-01 22:20:17,smallpkt_knee_20260901,1.012,13.85,20.0,instantaneous_fallback,,,,-59.0,2.83,0.929,0.0,1,,192,555,0.1407,-40.67,3,2.0,-41.87,6.5,9.8,0.0923,0.125,0.0116,0.0,0.0118,0.4535,0.125,0
2026-09-01 22:20:18,smallpkt_knee_20260901,1.059,0.64,20.0,instantaneous_fallback,,,,-60.0,2.83,1.278,0.0,1,,4,291,0.1397,-41.0,3,-0.33,-41.73,6.5,41.4,0.0043,0.125,0.016,0.0,0.0118,0.4485,0.125,0
2026-09-01 22:20:19,smallpkt_knee_20260901,2.011,7.08,20.0,instantaneous_fallback,,,,-84.0,27.096,7.489,0.0,1,,1804,3184,0.3164,-41.33,3,-0.33,-41.67,6.5,13.7,0.0472,0.125,0.0936,0.0,0.1129,0.8607,0.125,0
2026-09-01 22:20:21,smallpkt_knee_20260901,1.014,115.58,23.33,instantaneous_fallback,,,,-87.0,27.096,7.489,0.0,1,,7482,29083,0.2221,-39.67,3,1.67,-41.07,30.0,30.0,0.7705,0.1458,0.0936,0.0,0.1129,0.6803,0.1458,0
2026-09-01 22:20:22,smallpkt_knee_20260901,1.017,57.64,46.67,instantaneous_fallback,,,,-84.0,5.588,3.167,0.0,1,,2130,16467,0.1898,-41.0,3,-1.33,-40.73,39.0,39.0,0.3843,0.3612,0.0396,0.0,0.0233,0.5995,0.3612,1
2026-09-01 22:20:23,smallpkt_knee_20260901,1.177,14.04,46.67,instantaneous_fallback,,,,-83.0,5.588,3.167,0.0,1,,1896,4620,0.1989,-41.33,3,-0.33,-40.87,21.7,33.4,0.0936,0.3612,0.0396,0.0,0.0233,0.6222,0.3612,1
2026-09-01 22:20:24,smallpkt_knee_20260901,1.217,42.79,46.67,instantaneous_fallback,,,,-38.0,84.947,11.226,0.0,1,,2370,3851,0.2152,-40.33,3,1.0,-40.73,13.0,17.4,0.2853,0.3612,0.1403,0.0,0.3539,0.663,0.3612,1
2026-09-01 22:20:25,smallpkt_knee_20260901,2.033,26.34,56.67,instantaneous_fallback,,,,-84.0,119.404,11.226,0.0,1,,3462,5032,0.227,-40.0,3,0.33,-40.47,120.0,120.0,0.1756,0.5209,0.1403,0.0,0.4975,0.6925,0.5209,2
2026-09-01 22:20:27,smallpkt_knee_20260901,2.016,32.92,73.33,instantaneous_fallback,,,,-59.0,155.303,11.226,0.0,1,,8042,9246,0.3134,-43.0,3,-3.0,-41.13,21.7,70.8,0.2195,0.7291,0.1403,0.0,0.549,0.8557,0.7291,2
2026-09-01 22:20:29,smallpkt_knee_20260901,2.016,36.75,73.33,instantaneous_fallback,,,,-60.0,119.404,10.22,0.266,1,,7106,8791,0.4204,-40.33,3,2.67,-41.0,13.5,42.9,0.245,0.7291,0.1278,0.133,0.4975,1.0,0.7291,2
2026-09-01 22:20:31,smallpkt_knee_20260901,1.052,36.48,73.33,instantaneous_fallback,,,,-42.0,46.34,10.22,0.266,1,,3352,8299,0.4086,-40.33,3,0.0,-40.8,72.2,90.1,0.2432,0.7291,0.1278,0.133,0.1931,1.0,0.7291,2
2026-09-01 22:20:32,smallpkt_knee_20260901,2.011,9.02,73.33,instantaneous_fallback,,,,-60.0,46.34,7.974,0.0,1,,1406,5115,0.3904,-41.0,3,-0.67,-40.93,40.5,56.4,0.0601,0.7291,0.0997,0.0,0.1931,0.984,0.7291,2
2026-09-01 22:20:34,smallpkt_knee_20260901,2.011,22.83,75.86,delta,,,,-41.0,80.287,7.974,0.0,1,,7318,9741,0.3979,-43.0,3,-2.0,-41.53,72.2,90.1,0.1522,0.7643,0.0997,0.0,0.3345,0.9965,0.7643,3
2026-09-01 22:20:36,smallpkt_knee_20260901,2.01,32.1,76.67,instantaneous_fallback,,,,-77.0,120.641,7.974,0.0,1,,6644,8644,0.3889,-41.0,3,2.0,-41.13,72.2,90.1,0.214,0.7778,0.0997,0.0,0.5009,0.9815,0.7778,3
2026-09-01 22:20:38,smallpkt_knee_20260901,2.206,25.06,76.67,instantaneous_fallback,,,,-83.0,177.686,9.075,0.266,1,,5234,8945,0.3702,-40.67,3,0.33,-41.2,65.0,68.6,0.1671,0.7778,0.1134,0.133,0.5801,0.9503,0.7778,3
2026-09-01 22:20:41,smallpkt_knee_20260901,1.313,36.72,76.67,instantaneous_fallback,,,,-42.0,269.637,9.075,0.266,1,,5582,4319,0.416,-42.0,3,-1.33,-41.53,72.2,96.8,0.2448,0.7778,0.1134,0.133,0.7078,1.0,0.7778,3
2026-09-01 22:20:42,smallpkt_knee_20260901,2.036,21.25,76.67,instantaneous_fallback,,,,-44.0,283.616,9.075,0.266,1,,3410,7100,0.4211,-41.67,3,0.33,-41.67,72.2,96.8,0.1417,0.7778,0.1134,0.133,0.7272,1.0,0.7778,3
2026-09-01 22:20:44,smallpkt_knee_20260901,1.126,43.36,73.33,instantaneous_fallback,,,,-82.0,269.637,9.075,0.266,1,,4040,9329,0.3939,-42.33,3,-0.67,-41.53,21.7,47.0,0.2891,0.7291,0.1134,0.133,0.7078,0.9898,0.7291,2
2026-09-01 22:20:45,smallpkt_knee_20260901,2.007,11.81,63.33,instantaneous_fallback,,,,-42.0,144.121,9.263,0.266,1,,1966,5557,0.3647,-42.0,3,0.33,-41.73,72.2,111.1,0.0787,0.6041,0.1158,0.133,0.5335,0.9412,0.6041,2
2026-09-01 22:20:47,smallpkt_knee_20260901,2.012,21.06,63.33,instantaneous_fallback,,,,-42.0,144.121,9.263,0.266,1,,5752,8577,0.373,-41.67,3,0.33,-41.93,72.2,111.1,0.1404,0.6041,0.1158,0.133,0.5335,0.955,0.6041,2
2026-09-01 22:20:49,smallpkt_knee_20260901,2.011,30.52,75.86,delta,,,,-84.0,148.199,9.263,0.266,1,,5090,6213,0.3552,-42.33,3,-0.67,-42.0,72.2,81.1,0.2035,0.7643,0.1158,0.133,0.5392,0.9253,0.7643,3
2026-09-01 22:20:51,smallpkt_knee_20260901,1.021,53.02,76.67,instantaneous_fallback,,,,-60.0,148.199,6.355,0.266,1,,7074,8673,0.3842,-42.0,3,0.33,-42.07,135.0,135.0,0.3535,0.7778,0.0794,0.133,0.5392,0.9737,0.7778,3
2026-09-01 22:20:52,smallpkt_knee_20260901,1.021,19.94,76.67,instantaneous_fallback,,,,-60.0,48.652,6.355,0.266,1,,2932,5378,0.3988,-44.33,3,-2.33,-42.47,6.5,14.1,0.1329,0.7778,0.0794,0.133,0.2027,0.998,0.7778,3
2026-09-01 22:20:53,smallpkt_knee_20260901,1.013,18.94,76.67,instantaneous_fallback,,,,-84.0,48.108,6.355,0.266,1,,1074,5094,0.3925,-43.67,3,0.67,-42.8,57.8,96.4,0.1263,0.7778,0.0794,0.133,0.2004,0.9875,0.7778,3
2026-09-01 22:20:54,smallpkt_knee_20260901,2.012,9.94,76.67,delta,,,,-85.0,4.531,9.287,1.862,1,,1300,5468,0.3617,-43.0,3,0.67,-43.07,13.0,28.1,0.0663,0.7778,0.1161,0.5539,0.0189,0.9362,0.7778,3
2026-09-01 22:20:56,smallpkt_knee_20260901,1.214,41.84,63.33,instantaneous_fallback,,,,-42.0,4.531,9.287,1.862,1,,5956,8698,0.355,-42.0,3,1.0,-43.0,13.0,28.1,0.2789,0.6041,0.1161,0.5539,0.0189,0.925,0.6041,2
2026-09-01 22:20:57,smallpkt_knee_20260901,2.019,20.88,70.0,instantaneous_fallback,,,,-84.0,101.435,9.287,1.862,1,,9106,9355,0.3747,-42.0,3,0.0,-43.0,43.3,66.7,0.1392,0.6875,0.1161,0.5539,0.4226,0.9578,0.6875,2
2026-09-01 22:20:59,smallpkt_knee_20260901,2.016,29.32,70.0,instantaneous_fallback,,,,-41.0,117.535,8.903,3.723,1,,7374,5998,0.4175,-42.0,3,0.0,-42.53,43.3,66.7,0.1955,0.6875,0.1113,0.6702,0.4897,1.0,0.6875,2
2026-09-01 22:21:01,smallpkt_knee_20260901,1.014,75.77,73.33,instantaneous_fallback,,,,-60.0,117.535,8.903,3.723,1,,9466,8649,0.4652,-41.33,3,0.67,-42.07,15.0,29.1,0.5051,0.7291,0.1113,0.6702,0.4897,1.0,0.7291,2
2026-09-01 22:21:02,smallpkt_knee_20260901,1.063,22.56,73.33,delta,,,,-42.0,117.535,8.903,3.723,1,,4658,5584,0.4885,-41.33,3,0.0,-41.73,26.0,27.4,0.1504,0.7291,0.1113,0.6702,0.4897,1.0,0.7291,2
2026-09-01 22:21:03,smallpkt_knee_20260901,1.116,13.83,65.52,instantaneous_fallback,,,,-86.0,61.131,8.233,0.0,1,,818,4426,0.4802,-43.67,3,-2.33,-42.07,28.9,82.0,0.0922,0.6315,0.1029,0.0,0.2547,1.0,0.6315,2
2026-09-01 22:21:05,smallpkt_knee_20260901,2.023,9.41,43.33,instantaneous_fallback,,,,-45.0,61.131,8.233,0.0,1,,4262,4276,0.4788,-43.67,3,0.0,-42.4,43.3,89.2,0.0627,0.3055,0.1029,0.0,0.2547,1.0,0.3055,1
2026-09-01 22:21:07,smallpkt_knee_20260901,2.011,55.42,65.52,instantaneous_fallback,,,,-82.0,227.426,8.233,0.0,1,,8394,5499,0.4925,-40.67,3,3.0,-42.13,43.3,66.7,0.3695,0.6315,0.1029,0.0,0.6492,1.0,0.6492,2
2026-09-01 22:21:09,smallpkt_knee_20260901,1.245,81.5,76.67,instantaneous_fallback,,,,-84.0,227.426,8.233,0.0,1,,4184,5011,0.4737,-40.67,3,0.0,-42.0,72.2,111.1,0.5433,0.7778,0.1029,0.0,0.6492,1.0,0.7778,3
2026-09-01 22:21:10,smallpkt_knee_20260901,2.024,54.16,76.67,instantaneous_fallback,,,,-59.0,152.783,8.233,0.0,1,,4306,7831,0.4482,-40.67,3,0.0,-41.87,72.2,111.1,0.3611,0.7778,0.1029,0.0,0.5455,1.0,0.7778,3
2026-09-01 22:21:12,smallpkt_knee_20260901,2.016,52.64,72.41,instantaneous_fallback,,,,-85.0,152.783,8.233,0.0,1,,4116,9088,0.4434,-42.0,3,-1.33,-41.53,72.2,96.1,0.3509,0.7176,0.1029,0.0,0.5455,1.0,0.7176,2
2026-09-01 22:21:14,smallpkt_knee_20260901,2.015,76.05,72.41,instantaneous_fallback,,,,-82.0,145.491,8.233,0.0,1,,5828,9792,0.4189,-39.0,3,3.0,-40.6,72.2,96.8,0.507,0.7176,0.1029,0.0,0.5354,1.0,0.7176,2
2026-09-01 22:21:16,smallpkt_knee_20260901,2.016,71.4,75.86,instantaneous_fallback,,,,-84.0,146.728,,,0,,5490,8761,0.3715,-39.33,3,-0.33,-40.33,72.2,96.8,0.476,0.7643,0.0,1.0,0.5371,0.9525,1.0,3
2026-09-01 22:21:18,smallpkt_knee_20260901,1.095,50.4,76.67,instantaneous_fallback,,,,-85.0,128.335,,,0,,2978,6829,0.3494,-40.0,3,-0.67,-40.2,72.2,111.1,0.336,0.7778,0.0,1.0,0.5116,0.9157,1.0,3
2026-09-01 22:21:19,smallpkt_knee_20260901,2.009,36.82,76.67,instantaneous_fallback,,,,-86.0,146.728,,,0,,2598,11139,0.3154,-39.67,3,0.33,-40.0,72.2,111.1,0.2455,0.7778,0.0,1.0,0.5371,0.859,1.0,3
2026-09-01 22:21:21,smallpkt_knee_20260901,1.136,120.07,75.86,instantaneous_fallback,,,,-61.0,133.204,7.026,0.266,1,,6142,20947,0.2861,-41.67,3,-2.0,-39.93,150.0,150.0,0.8005,0.7643,0.0878,0.133,0.5183,0.8102,0.7643,3
2026-09-01 22:21:22,smallpkt_knee_20260901,2.033,20.17,75.86,instantaneous_fallback,,,,-41.0,247.321,7.026,0.266,1,,3798,4336,0.2877,-42.0,3,-0.33,-40.53,6.5,32.1,0.1345,0.7643,0.0878,0.133,0.6768,0.8128,0.7643,3
2026-09-01 22:21:24,smallpkt_knee_20260901,2.016,69.21,75.86,instantaneous_fallback,,,,-60.0,133.204,7.026,0.266,1,,7214,8517,0.3051,-41.33,3,0.67,-40.93,72.2,96.8,0.4614,0.7643,0.0878,0.133,0.5183,0.8418,0.7643,3
2026-09-01 22:21:26,smallpkt_knee_20260901,2.011,55.72,76.67,delta,,,,-83.0,242.727,7.026,0.266,1,,4962,7427,0.3206,-41.33,3,0.0,-41.2,6.5,66.7,0.3715,0.7778,0.0878,0.133,0.6705,0.8677,0.7778,3
2026-09-01 22:21:28,smallpkt_knee_20260901,2.011,47.7,75.86,instantaneous_fallback,,,,-31.0,242.727,7.419,1.862,1,,5482,5066,0.3735,-40.67,3,0.67,-41.4,135.0,135.0,0.318,0.7643,0.0927,0.5539,0.6705,0.9558,0.7643,3
2026-09-01 22:21:30,smallpkt_knee_20260901,2.01,52.13,80.0,instantaneous_fallback,,,,-43.0,273.176,7.419,1.862,1,,5538,6642,0.4577,-41.0,3,-0.33,-41.27,135.0,135.0,0.3475,0.8333,0.0927,0.5539,0.7127,1.0,0.8333,3
2026-09-01 22:21:32,smallpkt_knee_20260901,2.011,59.67,80.0,instantaneous_fallback,,,,-41.0,273.176,7.419,1.862,1,,6498,6075,0.4682,-40.67,3,0.33,-41.0,57.8,96.4,0.3978,0.8333,0.0927,0.5539,0.7127,1.0,0.8333,3
2026-09-01 22:21:34,smallpkt_knee_20260901,2.011,40.38,80.0,instantaneous_fallback,,,,-60.0,187.277,7.419,1.862,1,,6564,5630,0.485,-42.0,3,-1.33,-41.13,57.8,88.9,0.2692,0.8333,0.0927,0.5539,0.5934,1.0,0.8333,3
2026-09-01 22:21:36,smallpkt_knee_20260901,2.013,56.41,82.76,instantaneous_fallback,,,,-31.0,141.545,7.419,1.862,1,,3410,2749,0.5124,-40.67,3,1.33,-41.0,58.5,74.2,0.3761,0.8793,0.0927,0.5539,0.5299,1.0,0.8793,3
2026-09-01 22:21:38,smallpkt_knee_20260901,2.012,48.4,83.33,instantaneous_fallback,,,,-35.0,0.0,7.419,1.862,1,,0,531,0.5044,-38.33,3,2.33,-40.53,58.5,96.8,0.3227,0.8888,0.0927,0.5539,1.0,1.0,1.0,3
2026-09-01 22:21:40,smallpkt_knee_20260901,2.016,53.53,86.67,instantaneous_fallback,,,,-30.0,0.0,,,0,,0,755,0.5114,-38.0,3,0.33,-39.93,58.5,58.5,0.3569,0.9445,0.0,1.0,1.0,1.0,1.0,3
2026-09-01 22:21:42,smallpkt_knee_20260901,2.016,32.53,86.67,instantaneous_fallback,,,,-34.0,0.0,,,0,,0,348,0.499,-38.67,3,-0.67,-39.53,58.5,58.5,0.2169,0.9445,0.0,1.0,1.0,1.0,1.0,3
2026-09-01 22:21:44,smallpkt_knee_20260901,2.016,44.46,86.67,instantaneous_fallback,,,,-59.0,0.0,,,0,,0,200,0.4266,-37.67,3,1.0,-38.67,58.5,104.2,0.2964,0.9445,0.0,1.0,1.0,1.0,1.0,3
2026-09-01 22:21:46,smallpkt_knee_20260901,2.016,67.12,86.67,instantaneous_fallback,,,,-33.0,0.0,,,0,,0,131,0.0,-37.33,3,0.33,-38.0,150.0,150.0,0.4475,0.9445,0.0,1.0,1.0,0.0,1.0,3
2026-09-01 22:21:48,smallpkt_knee_20260901,2.016,49.12,86.67,instantaneous_fallback,,,,-31.0,0.0,,,0,,0,124,0.0,-38.0,3,-0.67,-37.93,58.5,74.2,0.3275,0.9445,0.0,1.0,1.0,0.0,1.0,3
