timestamp,scenario,poll_interval_s,throughput_mbps,channel_occupancy_percent,channel_occupancy_method,channel_rx_time_percent,channel_tx_time_percent,channel_ext_busy_percent,noise_dbm,latency_ms,probe_jitter_ms,probe_loss_pct,probe_ok,packet_loss_udp_percent,tx_retx_delta,tx_packets_delta,tx_retry_ratio,rssi_dbm,connected_clients,rssi_delta_db,rssi_moving_avg_dbm,sta_tx_bitrate_min,sta_tx_bitrate_mean,throughput_score,occupancy_score,jitter_score,loss_score,latency_score,retry_score,congestion_score,label
2026-09-01 22:50:19,smallpkt_light_bursty_20260901,1.008,0.54,16.67,instantaneous_fallback,,,,-84.0,4.938,1.82,0.0,1,,0,218,0.1231,-46.33,3,0.0,-46.53,39.0,79.5,0.0036,0.1042,0.0227,0.0,0.0206,0.3655,0.1042,0
2026-09-01 22:50:20,smallpkt_light_bursty_20260901,1.009,0.43,16.67,instantaneous_fallback,,,,-85.0,4.938,1.82,0.0,1,,14,238,0.1219,-46.0,3,0.33,-46.4,65.0,92.5,0.0029,0.1042,0.0227,0.0,0.0206,0.3595,0.1042,0
2026-09-01 22:50:21,smallpkt_light_bursty_20260901,1.014,0.85,16.67,instantaneous_fallback,,,,-83.0,2.432,1.391,0.0,1,,4,254,0.1232,-46.0,3,0.0,-46.27,65.0,107.5,0.0057,0.1042,0.0174,0.0,0.0101,0.366,0.1042,0
2026-09-01 22:50:22,smallpkt_light_bursty_20260901,1.017,0.42,16.67,instantaneous_fallback,,,,-83.0,2.432,1.391,0.0,1,,0,232,0.0287,-45.67,3,0.33,-46.07,65.0,93.2,0.0028,0.1042,0.0174,0.0,0.0101,0.0718,0.1042,0
2026-09-01 22:50:23,smallpkt_light_bursty_20260901,1.018,0.2,16.67,instantaneous_fallback,,,,-83.0,2.432,1.36,0.0,1,,0,107,0.0169,-45.67,3,0.0,-45.93,65.0,93.2,0.0013,0.1042,0.017,0.0,0.0101,0.0422,0.1042,0
2026-09-01 22:50:24,smallpkt_light_bursty_20260901,1.017,0.38,16.67,instantaneous_fallback,,,,-86.0,3.825,1.36,0.0,1,,0,224,0.0168,-45.67,3,0.0,-45.8,65.0,73.0,0.0025,0.1042,0.017,0.0,0.0159,0.042,0.1042,0
2026-09-01 22:50:25,smallpkt_light_bursty_20260901,1.013,0.75,16.67,instantaneous_fallback,,,,-83.0,1.675,0.797,0.0,1,,54,260,0.0511,-45.33,3,0.33,-45.67,6.5,17.7,0.005,0.1042,0.01,0.0,0.007,0.1278,0.1042,0
2026-09-01 22:50:26,smallpkt_light_bursty_20260901,1.024,0.37,16.67,instantaneous_fallback,,,,-83.0,4.053,0.797,0.0,1,,4,218,0.0528,-45.33,3,0.0,-45.53,60.0,60.0,0.0025,0.1042,0.01,0.0,0.0169,0.132,0.1042,0
2026-09-01 22:50:27,smallpkt_light_bursty_20260901,1.017,0.4,16.67,instantaneous_fallback,,,,-85.0,3.371,1.252,0.0,1,,0,211,0.0538,-45.33,3,0.0,-45.47,60.0,60.0,0.0027,0.1042,0.0157,0.0,0.014,0.1345,0.1042,0
2026-09-01 22:50:28,smallpkt_light_bursty_20260901,1.031,0.44,16.67,instantaneous_fallback,,,,-86.0,6.883,1.252,0.0,1,,16,237,0.0605,-45.33,3,0.0,-45.4,108.0,108.0,0.0029,0.1042,0.0157,0.0,0.0287,0.1512,0.1042,0
2026-09-01 22:50:29,smallpkt_light_bursty_20260901,1.017,0.38,17.24,instantaneous_fallback,,,,-83.0,4.468,1.309,0.0,1,,4,210,0.0643,-45.33,3,0.0,-45.33,28.9,59.5,0.0025,0.1077,0.0164,0.0,0.0186,0.1608,0.1077,0
2026-09-01 22:50:30,smallpkt_light_bursty_20260901,1.013,0.38,16.67,delta,,,,-87.0,4.468,1.309,0.0,1,,2,221,0.0232,-45.33,3,0.0,-45.33,28.9,44.5,0.0025,0.1042,0.0164,0.0,0.0186,0.058,0.1042,0
2026-09-01 22:50:31,smallpkt_light_bursty_20260901,1.029,0.43,16.67,instantaneous_fallback,,,,-81.0,4.468,1.544,0.0,1,,2,211,0.0215,-45.33,3,0.0,-45.33,108.0,108.0,0.0029,0.1042,0.0193,0.0,0.0186,0.0537,0.1042,0
2026-09-01 22:50:32,smallpkt_light_bursty_20260901,1.014,0.38,16.67,instantaneous_fallback,,,,-79.0,2.022,1.544,0.0,1,,8,220,0.0283,-45.33,3,0.0,-45.33,72.2,81.1,0.0025,0.1042,0.0193,0.0,0.0084,0.0708,0.1042,0
2026-09-01 22:50:33,smallpkt_light_bursty_20260901,1.019,0.37,16.67,instantaneous_fallback,,,,-84.0,6.312,1.387,0.0,1,,6,204,0.0202,-45.33,3,0.0,-45.33,135.0,135.0,0.0025,0.1042,0.0173,0.0,0.0263,0.0505,0.1042,0
2026-09-01 22:50:34,smallpkt_light_bursty_20260901,1.013,0.39,20.0,instantaneous_fallback,,,,-87.0,2.022,1.387,0.0,1,,2,220,0.0182,-45.33,3,0.0,-45.33,135.0,135.0,0.0026,0.125,0.0173,0.0,0.0084,0.0455,0.125,0
2026-09-01 22:50:35,smallpkt_light_bursty_20260901,1.013,0.36,20.0,instantaneous_fallback,,,,-83.0,1.933,1.721,0.0,1,,0,205,0.0167,-45.33,3,0.0,-45.33,108.0,108.0,0.0024,0.125,0.0215,0.0,0.0081,0.0417,0.125,0
2026-09-01 22:50:36,smallpkt_light_bursty_20260901,1.013,0.19,20.0,instantaneous_fallback,,,,-87.0,1.933,1.721,0.0,1,,2,116,0.0183,-45.33,3,0.0,-45.33,90.0,90.0,0.0013,0.125,0.0215,0.0,0.0081,0.0457,0.125,0
2026-09-01 22:50:37,smallpkt_light_bursty_20260901,1.014,0.36,20.0,instantaneous_fallback,,,,-86.0,1.9,1.904,0.0,1,,0,204,0.0104,-45.67,3,-0.33,-45.4,28.9,28.9,0.0024,0.125,0.0238,0.0,0.0079,0.026,0.125,0
2026-09-01 22:50:38,smallpkt_light_bursty_20260901,1.017,13.83,20.0,instantaneous_fallback,,,,-85.0,1.9,1.904,0.0,1,,138,495,0.1027,-45.33,3,0.33,-45.4,90.0,90.0,0.0922,0.125,0.0238,0.0,0.0079,0.2635,0.125,0
2026-09-01 22:50:39,smallpkt_light_bursty_20260901,1.014,0.51,20.0,instantaneous_fallback,,,,-83.0,1.668,1.187,0.0,1,,6,224,0.105,-45.33,3,0.0,-45.4,6.5,43.8,0.0034,0.125,0.0148,0.0,0.0069,0.275,0.125,0
2026-09-01 22:50:40,smallpkt_light_bursty_20260901,1.013,0.39,20.69,instantaneous_fallback,,,,-85.0,1.535,1.187,0.0,1,,4,223,0.1062,-45.33,3,0.0,-45.4,6.5,71.2,0.0026,0.1293,0.0148,0.0,0.0064,0.281,0.1293,0
2026-09-01 22:50:41,smallpkt_light_bursty_20260901,1.018,0.44,20.69,instantaneous_fallback,,,,-85.0,1.668,1.304,0.0,1,,12,215,0.1052,-45.33,3,0.0,-45.4,108.0,108.0,0.0029,0.1293,0.0163,0.0,0.0069,0.276,0.1293,0
2026-09-01 22:50:42,smallpkt_light_bursty_20260901,1.012,0.39,20.0,instantaneous_fallback,,,,-83.0,3.071,1.304,0.0,1,,0,220,0.1041,-45.67,3,-0.33,-45.4,150.0,150.0,0.0026,0.125,0.0163,0.0,0.0128,0.2705,0.125,0
2026-09-01 22:50:43,smallpkt_light_bursty_20260901,1.016,0.38,20.0,instantaneous_fallback,,,,-83.0,3.071,1.513,0.0,1,,2,208,0.0215,-45.67,3,0.0,-45.47,135.0,135.0,0.0025,0.125,0.0189,0.0,0.0128,0.0537,0.125,0
2026-09-01 22:50:44,smallpkt_light_bursty_20260901,1.013,0.14,20.0,instantaneous_fallback,,,,-83.0,3.071,1.513,0.0,1,,2,80,0.0207,-45.67,3,0.0,-45.53,135.0,135.0,0.0009,0.125,0.0189,0.0,0.0128,0.0517,0.125,0
2026-09-01 22:50:45,smallpkt_light_bursty_20260901,1.012,0.02,23.33,instantaneous_fallback,,,,-85.0,1.62,1.513,0.0,1,,0,10,0.0214,-45.67,3,0.0,-45.6,135.0,135.0,0.0001,0.1458,0.0189,0.0,0.0068,0.0535,0.1458,0
2026-09-01 22:50:46,smallpkt_light_bursty_20260901,1.018,0.28,23.33,instantaneous_fallback,,,,-86.0,4.377,1.513,0.0,1,,0,162,0.0058,-45.67,3,0.0,-45.67,81.0,81.0,0.0019,0.1458,0.0189,0.0,0.0182,0.0145,0.1458,0
2026-09-01 22:50:47,smallpkt_light_bursty_20260901,1.013,0.37,20.0,instantaneous_fallback,,,,-85.0,1.923,1.294,0.0,1,,0,205,0.006,-45.67,3,0.0,-45.67,120.0,120.0,0.0025,0.125,0.0162,0.0,0.008,0.015,0.125,0
2026-09-01 22:50:48,smallpkt_light_bursty_20260901,1.02,0.28,20.0,instantaneous_fallback,,,,-77.0,4.377,1.294,0.0,1,,0,122,0.0034,-45.67,3,0.0,-45.67,65.0,65.0,0.0019,0.125,0.0162,0.0,0.0182,0.0085,0.125,0
2026-09-01 22:50:49,smallpkt_light_bursty_20260901,1.013,0.42,20.0,instantaneous_fallback,,,,-81.0,2.034,1.738,0.0,1,,4,222,0.0055,-45.33,3,0.33,-45.6,45.0,58.6,0.0028,0.125,0.0217,0.0,0.0085,0.0137,0.125,0
2026-09-01 22:50:50,smallpkt_light_bursty_20260901,1.019,0.81,20.0,instantaneous_fallback,,,,-86.0,4.555,1.738,0.0,1,,2,276,0.006,-44.33,3,1.0,-45.33,72.2,103.6,0.0054,0.125,0.0217,0.0,0.019,0.015,0.125,0
2026-09-01 22:50:51,smallpkt_light_bursty_20260901,1.018,0.38,20.0,instantaneous_fallback,,,,-85.0,4.138,1.807,0.0,1,,0,209,0.0058,-44.33,3,0.0,-45.07,60.0,60.0,0.0025,0.125,0.0226,0.0,0.0172,0.0145,0.125,0
2026-09-01 22:50:52,smallpkt_light_bursty_20260901,1.016,0.37,20.0,instantaneous_fallback,,,,-85.0,4.138,1.807,0.0,1,,0,215,0.0057,-44.33,3,0.0,-44.8,45.0,45.0,0.0025,0.125,0.0226,0.0,0.0172,0.0143,0.125,0
2026-09-01 22:50:53,smallpkt_light_bursty_20260901,1.017,0.5,20.0,instantaneous_fallback,,,,-86.0,3.559,1.356,0.0,1,,0,217,0.0052,-44.33,3,0.0,-44.53,65.0,65.0,0.0033,0.125,0.0169,0.0,0.0148,0.013,0.125,0
2026-09-01 22:50:54,smallpkt_light_bursty_20260901,1.013,0.43,20.0,instantaneous_fallback,,,,-85.0,3.559,1.356,0.0,1,,4,227,0.0052,-44.67,3,-0.33,-44.4,58.5,58.5,0.0029,0.125,0.0169,0.0,0.0148,0.013,0.125,0
2026-09-01 22:50:55,smallpkt_light_bursty_20260901,1.013,0.39,20.0,instantaneous_fallback,,,,-82.0,1.789,2.546,0.0,1,,0,210,0.0037,-44.33,3,0.33,-44.4,43.3,43.3,0.0026,0.125,0.0318,0.0,0.0075,0.0092,0.125,0
2026-09-01 22:50:56,smallpkt_light_bursty_20260901,1.013,1.73,20.0,instantaneous_fallback,,,,-82.0,1.469,2.546,0.0,1,,22,278,0.0222,-44.0,3,0.33,-44.33,39.0,39.0,0.0115,0.125,0.0318,0.0,0.0061,0.0555,0.125,0
2026-09-01 22:50:57,smallpkt_light_bursty_20260901,1.011,0.56,20.0,instantaneous_fallback,,,,-84.0,1.469,2.033,0.0,1,,4,245,0.0249,-44.0,3,0.0,-44.27,52.0,62.1,0.0037,0.125,0.0254,0.0,0.0061,0.0622,0.125,0
2026-09-01 22:50:58,smallpkt_light_bursty_20260901,1.012,15.19,23.33,instantaneous_fallback,,,,-83.0,1.751,2.033,0.0,1,,134,749,0.0876,-44.0,3,0.0,-44.2,60.0,60.0,0.1013,0.1458,0.0254,0.0,0.0073,0.219,0.1458,0
2026-09-01 22:50:59,smallpkt_light_bursty_20260901,1.011,0.38,23.33,instantaneous_fallback,,,,-81.0,2.404,1.343,0.0,1,,0,205,0.0866,-44.0,3,0.0,-44.07,120.0,120.0,0.0025,0.1458,0.0168,0.0,0.01,0.2165,0.1458,0
2026-09-01 22:51:00,smallpkt_light_bursty_20260901,1.014,0.2,23.33,instantaneous_fallback,,,,-80.0,3.619,1.343,0.0,1,,2,119,0.0922,-44.0,3,0.0,-44.0,121.5,121.5,0.0013,0.1458,0.0168,0.0,0.0151,0.2305,0.1458,0
2026-09-01 22:51:01,smallpkt_light_bursty_20260901,1.022,0.44,20.0,instantaneous_fallback,,,,-84.0,5.56,1.498,0.0,1,,2,211,0.085,-44.0,3,0.0,-44.0,135.0,135.0,0.0029,0.125,0.0187,0.0,0.0232,0.2125,0.125,0
2026-09-01 22:51:02,smallpkt_light_bursty_20260901,1.009,0.4,20.0,instantaneous_fallback,,,,-85.0,5.56,1.498,0.0,1,,0,225,0.0838,-44.0,3,0.0,-44.0,15.0,15.0,0.0027,0.125,0.0187,0.0,0.0232,0.2095,0.125,0
2026-09-01 22:51:03,smallpkt_light_bursty_20260901,1.019,0.37,23.33,instantaneous_fallback,,,,-86.0,3.584,0.971,0.0,1,,4,206,0.0082,-44.0,3,0.0,-44.0,81.0,81.0,0.0025,0.1458,0.0121,0.0,0.0149,0.0205,0.1458,0
2026-09-01 22:51:04,smallpkt_light_bursty_20260901,1.013,0.37,23.33,instantaneous_fallback,,,,-84.0,3.584,0.971,0.0,1,,0,215,0.0081,-44.0,3,0.0,-44.0,120.0,120.0,0.0025,0.1458,0.0121,0.0,0.0149,0.0202,0.1458,0
2026-09-01 22:51:05,smallpkt_light_bursty_20260901,1.014,0.38,23.33,instantaneous_fallback,,,,-84.0,3.584,0.581,0.0,1,,0,207,0.0056,-44.0,3,0.0,-44.0,121.5,121.5,0.0025,0.1458,0.0073,0.0,0.0149,0.014,0.1458,0
2026-09-01 22:51:06,smallpkt_light_bursty_20260901,1.012,0.38,20.0,instantaneous_fallback,,,,-87.0,2.184,0.581,0.0,1,,4,218,0.0074,-44.0,3,0.0,-44.0,120.0,120.0,0.0025,0.125,0.0073,0.0,0.0091,0.0185,0.125,0
2026-09-01 22:51:07,smallpkt_light_bursty_20260901,1.013,0.36,20.0,instantaneous_fallback,,,,-83.0,1.676,1.066,0.0,1,,6,202,0.0132,-44.0,3,0.0,-44.0,120.0,120.0,0.0024,0.125,0.0133,0.0,0.007,0.033,0.125,0
2026-09-01 22:51:08,smallpkt_light_bursty_20260901,1.016,0.44,20.0,instantaneous_fallback,,,,-88.0,1.676,1.066,0.0,1,,2,233,0.011,-44.0,3,0.0,-44.0,60.0,60.0,0.0029,0.125,0.0133,0.0,0.007,0.0275,0.125,0
2026-09-01 22:51:09,smallpkt_light_bursty_20260901,1.013,0.37,16.67,instantaneous_fallback,,,,-84.0,1.723,1.21,0.0,1,,2,207,0.013,-44.0,3,0.0,-44.0,135.0,135.0,0.0025,0.1042,0.0151,0.0,0.0072,0.0325,0.1042,0
2026-09-01 22:51:10,smallpkt_light_bursty_20260901,1.013,0.64,16.67,instantaneous_fallback,,,,-82.0,2.2,1.21,0.0,1,,10,247,0.0212,-44.0,3,0.0,-44.0,150.0,150.0,0.0043,0.1042,0.0151,0.0,0.0092,0.053,0.1042,0
2026-09-01 22:51:11,smallpkt_light_bursty_20260901,1.013,0.37,16.67,instantaneous_fallback,,,,-84.0,1.85,2.492,0.0,1,,0,206,0.0179,-44.0,3,0.0,-44.0,135.0,135.0,0.0025,0.1042,0.0312,0.0,0.0077,0.0447,0.1042,0
2026-09-01 22:51:12,smallpkt_light_bursty_20260901,1.012,0.21,20.0,instantaneous_fallback,,,,-84.0,1.85,2.492,0.0,1,,4,121,0.0174,-44.0,3,0.0,-44.0,150.0,150.0,0.0014,0.125,0.0312,0.0,0.0077,0.0435,0.125,0
2026-09-01 22:51:13,smallpkt_light_bursty_20260901,1.018,0.37,20.0,instantaneous_fallback,,,,-86.0,1.85,1.72,0.0,1,,4,208,0.0198,-44.0,3,0.0,-44.0,150.0,150.0,0.0025,0.125,0.0215,0.0,0.0077,0.0495,0.125,0
2026-09-01 22:51:14,smallpkt_light_bursty_20260901,1.014,13.93,20.0,delta,,,,-83.0,5.046,1.72,0.0,1,,146,465,0.1162,-44.0,3,0.0,-44.0,81.0,81.0,0.0929,0.125,0.0215,0.0,0.021,0.331,0.125,0
2026-09-01 22:51:15,smallpkt_light_bursty_20260901,1.013,0.38,20.0,instantaneous_fallback,,,,-87.0,5.046,1.163,0.0,1,,0,211,0.1128,-44.0,3,0.0,-44.0,121.5,121.5,0.0025,0.125,0.0145,0.0,0.021,0.314,0.125,0
2026-09-01 22:51:16,smallpkt_light_bursty_20260901,1.019,0.37,20.0,instantaneous_fallback,,,,-85.0,5.046,1.163,0.0,1,,0,217,0.1119,-43.33,3,0.67,-43.87,150.0,150.0,0.0025,0.125,0.0145,0.0,0.021,0.3095,0.125,0
2026-09-01 22:51:17,smallpkt_light_bursty_20260901,1.013,0.36,20.0,instantaneous_fallback,,,,-84.0,1.908,1.716,0.0,1,,0,203,0.1032,-43.33,3,0.0,-43.73,90.0,90.0,0.0024,0.125,0.0215,0.0,0.008,0.266,0.125,0
2026-09-01 22:51:18,smallpkt_light_bursty_20260901,1.013,0.39,20.0,instantaneous_fallback,,,,-80.0,1.908,1.716,0.0,1,,2,221,0.101,-43.33,3,0.0,-43.6,57.8,88.9,0.0026,0.125,0.0215,0.0,0.008,0.255,0.125,0
2026-09-01 22:51:19,smallpkt_light_bursty_20260901,1.014,0.38,16.67,instantaneous_fallback,,,,-86.0,1.834,1.075,0.0,1,,2,221,0.0037,-43.33,3,0.0,-43.47,57.8,88.9,0.0025,0.1042,0.0134,0.0,0.0076,0.0092,0.1042,0
2026-09-01 22:51:20,smallpkt_light_bursty_20260901,1.013,1.79,16.67,instantaneous_fallback,,,,-84.0,1.606,1.075,0.0,1,,42,269,0.0391,-43.33,3,0.0,-43.33,90.0,90.0,0.0119,0.1042,0.0134,0.0,0.0067,0.0978,0.1042,0
2026-09-01 22:51:21,smallpkt_light_bursty_20260901,1.013,0.36,20.0,instantaneous_fallback,,,,-82.0,1.548,2.738,0.0,1,,0,202,0.0396,-43.33,3,0.0,-43.33,72.2,72.2,0.0024,0.125,0.0342,0.0,0.0065,0.099,0.125,0
2026-09-01 22:51:22,smallpkt_light_bursty_20260901,1.026,14.76,20.0,instantaneous_fallback,,,,-87.0,1.548,2.738,0.0,1,,64,577,0.0688,-42.33,3,1.0,-43.13,6.5,48.4,0.0984,0.125,0.0342,0.0,0.0065,0.172,0.125,0
2026-09-01 22:51:24,smallpkt_light_bursty_20260901,1.031,19.66,26.67,instantaneous_fallback,,,,-81.0,7.971,3.082,0.0,1,,2842,5677,0.2981,-41.33,3,1.0,-42.73,6.5,39.4,0.1311,0.1667,0.0385,0.0,0.0332,0.8302,0.1667,0
2026-09-01 22:51:25,smallpkt_light_bursty_20260901,1.018,12.33,30.0,instantaneous_fallback,,,,-81.0,7.971,3.082,0.0,1,,2336,3491,0.3409,-41.67,3,-0.33,-42.4,135.0,135.0,0.0822,0.1875,0.0385,0.0,0.0332,0.9015,0.1875,0
2026-09-01 22:51:26,smallpkt_light_bursty_20260901,1.019,24.61,30.0,instantaneous_fallback,,,,-82.0,6.557,2.312,0.0,1,,3628,6990,0.3437,-41.33,3,0.33,-42.0,54.0,55.9,0.1641,0.1875,0.0289,0.0,0.0273,0.9062,0.1875,0
2026-09-01 22:51:27,smallpkt_light_bursty_20260901,1.02,24.8,30.0,delta,,,,-83.0,5.593,2.312,0.0,1,,1578,7016,0.3055,-41.67,3,-0.33,-41.67,60.0,60.0,0.1653,0.1875,0.0289,0.0,0.0233,0.8425,0.1875,0
2026-09-01 22:51:28,smallpkt_light_bursty_20260901,1.034,24.54,33.33,instantaneous_fallback,,,,-85.0,6.557,3.249,0.0,1,,1140,7058,0.276,-41.33,3,0.33,-41.47,40.5,40.5,0.1636,0.2083,0.0406,0.0,0.0273,0.7933,0.2083,0
2026-09-01 22:51:29,smallpkt_light_bursty_20260901,1.017,24.61,33.33,instantaneous_fallback,,,,-85.0,5.593,3.249,0.0,1,,2322,6984,0.2587,-41.0,3,0.33,-41.4,135.0,135.0,0.1641,0.2083,0.0406,0.0,0.0233,0.7645,0.2083,0
2026-09-01 22:51:30,smallpkt_light_bursty_20260901,1.029,24.41,33.33,delta,,,,-29.0,7.97,3.061,0.0,1,,2082,6920,0.2351,-41.0,3,0.0,-41.27,13.0,13.0,0.1627,0.2083,0.0383,0.0,0.0332,0.7127,0.2083,0
2026-09-01 22:51:31,smallpkt_light_bursty_20260901,1.021,24.24,43.33,instantaneous_fallback,,,,-82.0,6.578,3.061,0.0,1,,1948,6891,0.2064,-41.33,3,-0.33,-41.27,13.5,35.6,0.1616,0.3055,0.0383,0.0,0.0274,0.641,0.3055,1
2026-09-01 22:51:32,smallpkt_light_bursty_20260901,1.05,24.3,43.33,instantaneous_fallback,,,,-86.0,7.97,2.835,0.0,1,,1072,7104,0.1968,-41.0,3,0.33,-41.13,6.5,16.8,0.162,0.3055,0.0354,0.0,0.0332,0.617,0.3055,1
2026-09-01 22:51:33,smallpkt_light_bursty_20260901,1.013,25.42,43.33,delta,,,,-84.0,17.498,2.835,0.0,1,,1544,6759,0.2056,-40.33,3,0.67,-40.93,19.5,19.5,0.1695,0.3055,0.0354,0.0,0.0729,0.639,0.3055,1
2026-09-01 22:51:34,smallpkt_light_bursty_20260901,1.014,24.5,44.83,instantaneous_fallback,,,,-86.0,17.498,3.803,0.0,1,,1734,6969,0.1948,-41.0,3,-0.67,-40.93,54.0,54.0,0.1633,0.3305,0.0475,0.0,0.0729,0.612,0.3305,1
2026-09-01 22:51:35,smallpkt_light_bursty_20260901,1.018,12.75,66.67,instantaneous_fallback,,,,-86.0,8.16,3.803,0.0,1,,1100,3618,0.191,-40.67,3,0.33,-40.87,54.0,54.0,0.085,0.6459,0.0475,0.0,0.034,0.6025,0.6459,2
2026-09-01 22:51:36,smallpkt_light_bursty_20260901,1.022,24.36,66.67,instantaneous_fallback,,,,-85.0,8.16,4.029,0.0,1,,2728,6926,0.2068,-40.67,3,0.0,-40.73,54.0,54.0,0.1624,0.6459,0.0504,0.0,0.034,0.642,0.6459,2
2026-09-01 22:51:37,smallpkt_light_bursty_20260901,1.014,24.65,66.67,delta,,,,-87.0,8.16,4.029,0.0,1,,2668,6966,0.2383,-41.0,3,-0.33,-40.73,6.5,64.0,0.1643,0.6459,0.0504,0.0,0.034,0.7208,0.6459,2
2026-09-01 22:51:38,smallpkt_light_bursty_20260901,1.036,23.97,48.28,instantaneous_fallback,,,,-83.0,9.275,5.407,0.0,1,,1840,6915,0.2429,-41.0,3,0.0,-40.87,19.5,19.5,0.1598,0.388,0.0676,0.0,0.0386,0.7322,0.388,1
2026-09-01 22:51:39,smallpkt_light_bursty_20260901,1.029,24.11,48.28,instantaneous_fallback,,,,-84.0,12.089,5.407,0.0,1,,2348,6906,0.2543,-41.0,3,0.0,-40.87,135.0,135.0,0.1607,0.388,0.0676,0.0,0.0504,0.7572,0.388,1
2026-09-01 22:51:40,smallpkt_light_bursty_20260901,1.017,24.57,48.28,delta,,,,-83.0,12.089,2.608,0.0,1,,2654,6945,0.261,-40.67,3,0.33,-40.87,13.0,35.4,0.1638,0.388,0.0326,0.0,0.0504,0.7683,0.388,1
2026-09-01 22:51:41,smallpkt_light_bursty_20260901,1.021,24.18,48.28,instantaneous_fallback,,,,-83.0,7.337,2.608,0.0,1,,2424,6884,0.2564,-41.0,3,-0.33,-40.93,108.0,108.0,0.1612,0.388,0.0326,0.0,0.0306,0.7607,0.388,1
2026-09-01 22:51:42,smallpkt_light_bursty_20260901,1.014,24.54,46.67,instantaneous_fallback,,,,-86.0,6.217,4.211,0.0,1,,1688,6927,0.2406,-41.0,3,0.0,-40.93,108.0,108.0,0.1636,0.3612,0.0526,0.0,0.0259,0.7265,0.3612,1
2026-09-01 22:51:43,smallpkt_light_bursty_20260901,1.092,22.79,46.67,instantaneous_fallback,,,,-85.0,6.217,4.211,0.0,1,,1714,6895,0.2386,-41.0,3,0.0,-40.93,121.5,121.5,0.1519,0.3612,0.0526,0.0,0.0259,0.7215,0.3612,1
2026-09-01 22:51:44,smallpkt_light_bursty_20260901,1.015,24.53,51.72,delta,,,,-83.0,43.488,4.365,0.0,1,,2618,6904,0.2431,-40.33,3,0.67,-40.8,6.5,70.8,0.1635,0.4453,0.0546,0.0,0.1812,0.7328,0.4453,1
