timestamp,scenario,poll_interval_s,throughput_mbps,channel_occupancy_percent,channel_occupancy_method,channel_rx_time_percent,channel_tx_time_percent,channel_ext_busy_percent,noise_dbm,latency_ms,probe_jitter_ms,probe_loss_pct,probe_ok,packet_loss_udp_percent,tx_retx_delta,tx_packets_delta,tx_retry_ratio,rssi_dbm,connected_clients,rssi_delta_db,rssi_moving_avg_dbm,sta_tx_bitrate_min,sta_tx_bitrate_mean,throughput_score,occupancy_score,jitter_score,loss_score,latency_score,retry_score,congestion_score,label
2026-09-01 22:26:41,smallpkt_step_20260901,1.015,47.1,44.83,instantaneous_fallback,,,,-84.0,8.234,2.27,0.0,1,,2822,9273,0.2528,-36.67,3,-0.67,-36.53,43.3,43.3,0.314,0.3305,0.0284,0.0,0.0343,0.7547,0.3305,1
2026-09-01 22:26:42,smallpkt_step_20260901,1.049,46.27,43.33,delta,,,,-61.0,8.234,2.27,0.0,1,,2802,9414,0.2301,-38.67,3,-2.0,-36.8,57.8,96.4,0.3085,0.3055,0.0284,0.0,0.0343,0.7003,0.3055,1
2026-09-01 22:26:43,smallpkt_step_20260901,1.043,44.67,44.83,instantaneous_fallback,,,,-32.0,21.519,3.063,0.0,1,,3298,8993,0.254,-38.33,3,0.33,-37.33,60.0,60.0,0.2978,0.3305,0.0383,0.0,0.0897,0.7567,0.3305,1
2026-09-01 22:26:44,smallpkt_step_20260901,1.021,48.03,40.0,instantaneous_fallback,,,,-47.0,21.519,3.063,0.0,1,,5170,9421,0.2784,-36.0,3,2.33,-37.13,57.8,96.4,0.3202,0.25,0.0383,0.0,0.0897,0.7973,0.25,1
2026-09-01 22:26:45,smallpkt_step_20260901,1.013,46.71,46.67,instantaneous_fallback,,,,-83.0,17.259,3.753,0.266,1,,2654,9149,0.2658,-38.0,3,-2.0,-37.53,28.9,47.0,0.3114,0.3612,0.0469,0.133,0.0719,0.7763,0.3612,1
2026-09-01 22:26:46,smallpkt_step_20260901,1.086,21.48,51.72,instantaneous_fallback,,,,-83.0,17.259,3.753,0.266,1,,1790,4514,0.2747,-38.67,3,-0.67,-37.93,65.0,107.5,0.1432,0.4453,0.0469,0.133,0.0719,0.7912,0.4453,1
2026-09-01 22:26:47,smallpkt_step_20260901,1.014,23.69,51.72,instantaneous_fallback,,,,-85.0,38.598,11.339,0.0,1,,1262,4710,0.2781,-36.67,3,2.0,-37.53,19.5,38.6,0.1579,0.4453,0.1417,0.0,0.1608,0.7968,0.4453,1
2026-09-01 22:26:48,smallpkt_step_20260901,1.023,53.86,51.72,instantaneous_fallback,,,,-82.0,38.598,11.339,0.0,1,,2400,7121,0.2755,-37.0,3,-0.33,-37.27,19.5,19.5,0.3591,0.4453,0.1417,0.0,0.1608,0.7925,0.4453,1
2026-09-01 22:26:49,smallpkt_step_20260901,1.016,47.21,46.67,instantaneous_fallback,,,,-84.0,7.228,2.666,0.0,1,,3418,9256,0.249,-37.67,3,-0.67,-37.6,19.5,38.6,0.3147,0.3612,0.0333,0.0,0.0301,0.7475,0.3612,1
2026-09-01 22:26:50,smallpkt_step_20260901,1.049,46.23,43.33,instantaneous_fallback,,,,-84.0,7.228,2.666,0.0,1,,3560,9338,0.2624,-37.0,3,0.67,-37.4,15.0,21.9,0.3082,0.3055,0.0333,0.0,0.0301,0.7707,0.3055,1
2026-09-01 22:26:51,smallpkt_step_20260901,1.016,47.14,43.33,instantaneous_fallback,,,,-36.0,12.772,3.735,0.0,1,,2872,9206,0.2543,-38.33,3,-1.33,-37.33,15.0,36.4,0.3143,0.3055,0.0467,0.0,0.0532,0.7572,0.3055,1
2026-09-01 22:26:52,smallpkt_step_20260901,1.015,45.82,44.83,instantaneous_fallback,,,,-86.0,14.163,3.735,0.0,1,,5898,9012,0.2923,-37.0,3,1.33,-37.4,15.0,15.0,0.3055,0.3305,0.0467,0.0,0.059,0.8205,0.3305,1
2026-09-01 22:26:53,smallpkt_step_20260901,1.045,46.44,44.83,instantaneous_fallback,,,,-85.0,14.163,7.573,0.0,1,,3104,9367,0.2899,-41.67,3,-4.67,-38.33,14.4,20.2,0.3096,0.3305,0.0947,0.0,0.059,0.8165,0.3305,1
2026-09-01 22:26:54,smallpkt_step_20260901,1.014,44.13,44.83,delta,,,,-74.0,30.347,7.573,0.0,1,,4984,8064,0.3122,-36.67,3,5.0,-38.13,6.5,63.2,0.2942,0.3305,0.0947,0.0,0.1264,0.8537,0.3305,1
2026-09-01 22:26:55,smallpkt_step_20260901,1.015,49.7,51.72,instantaneous_fallback,,,,-85.0,30.347,2.971,0.0,1,,4416,10317,0.3164,-37.33,3,-0.67,-38.2,26.0,73.0,0.3313,0.4453,0.0371,0.0,0.1264,0.8607,0.4453,1
2026-09-01 22:26:56,smallpkt_step_20260901,1.014,47.45,51.72,instantaneous_fallback,,,,-36.0,14.27,2.971,0.0,1,,3060,9352,0.3176,-38.67,3,-1.33,-38.27,43.3,43.3,0.3163,0.4453,0.0371,0.0,0.0595,0.8627,0.4453,1
2026-09-01 22:26:57,smallpkt_step_20260901,1.035,22.44,43.33,instantaneous_fallback,,,,-36.0,13.634,2.971,0.0,1,,1802,4516,0.2944,-38.33,3,0.33,-38.53,90.0,90.0,0.1496,0.3055,0.0371,0.0,0.0568,0.824,0.3055,1
2026-09-01 22:26:58,smallpkt_step_20260901,2.012,12.91,43.33,instantaneous_fallback,,,,-35.0,14.27,8.294,0.0,1,,1054,4533,0.294,-37.67,3,0.67,-37.73,26.0,34.6,0.0861,0.3055,0.1037,0.0,0.0595,0.8233,0.3055,1
2026-09-01 22:27:00,smallpkt_step_20260901,1.063,107.81,43.33,instantaneous_fallback,,,,-85.0,33.74,3.697,0.0,1,,6852,19141,0.2642,-37.67,3,0.0,-37.93,65.0,100.0,0.7187,0.3055,0.0462,0.0,0.1406,0.7737,0.3055,1
2026-09-01 22:27:01,smallpkt_step_20260901,2.011,23.11,43.33,instantaneous_fallback,,,,-33.0,33.876,4.206,0.0,1,,2814,8814,0.2516,-36.67,3,1.0,-37.8,65.0,68.6,0.1541,0.3055,0.0526,0.0,0.1411,0.7527,0.3055,1
2026-09-01 22:27:03,smallpkt_step_20260901,1.017,112.99,43.33,instantaneous_fallback,,,,-85.0,33.876,4.206,0.0,1,,7504,20252,0.2591,-37.67,3,-1.0,-37.6,19.5,42.2,0.7533,0.3055,0.0526,0.0,0.1411,0.7652,0.3055,1
2026-09-01 22:27:04,smallpkt_step_20260901,1.033,51.23,41.38,instantaneous_fallback,,,,-59.0,25.053,5.009,0.0,1,,4336,9958,0.2646,-40.33,3,-2.67,-38.0,19.5,42.2,0.3415,0.273,0.0626,0.0,0.1044,0.7743,0.273,1
2026-09-01 22:27:05,smallpkt_step_20260901,1.015,56.52,41.38,instantaneous_fallback,,,,-84.0,25.053,5.009,0.0,1,,3376,8580,0.2716,-36.33,3,4.0,-37.73,65.0,77.5,0.3768,0.273,0.0626,0.0,0.1044,0.786,0.273,1
2026-09-01 22:27:06,smallpkt_step_20260901,2.011,13.55,44.83,instantaneous_fallback,,,,-84.0,12.953,5.541,0.0,1,,2180,5593,0.2753,-36.67,3,-0.33,-37.53,65.0,77.5,0.0903,0.3305,0.0693,0.0,0.054,0.7922,0.3305,1
2026-09-01 22:27:08,smallpkt_step_20260901,2.01,58.56,44.83,instantaneous_fallback,,,,-83.0,54.2,9.413,0.266,1,,7846,16217,0.2941,-36.67,3,0.0,-37.53,39.0,46.5,0.3904,0.3305,0.1177,0.133,0.2258,0.8235,0.3305,1
2026-09-01 22:27:10,smallpkt_step_20260901,1.19,111.94,44.83,instantaneous_fallback,,,,-84.0,114.124,9.413,0.266,1,,5172,16099,0.2887,-36.0,3,0.67,-37.2,6.5,35.9,0.7463,0.3305,0.1177,0.133,0.4755,0.8145,0.4755,1
2026-09-01 22:27:12,smallpkt_step_20260901,2.011,22.38,51.72,instantaneous_fallback,,,,-32.0,191.481,6.339,6.649,1,,1150,6859,0.2699,-36.33,3,-0.33,-36.4,6.5,40.7,0.1492,0.4453,0.0792,0.8325,0.5993,0.7832,0.8325,3
2026-09-01 22:27:14,smallpkt_step_20260901,2.01,52.73,60.0,instantaneous_fallback,,,,-86.0,303.966,6.339,6.649,1,,4028,9987,0.2712,-36.33,3,0.0,-36.4,43.3,57.8,0.3515,0.5625,0.0792,0.8325,0.752,0.7853,0.8325,3
2026-09-01 22:27:16,smallpkt_step_20260901,2.01,49.54,76.67,instantaneous_fallback,,,,-30.0,303.966,8.944,7.713,1,,3058,4652,0.2831,-36.67,3,-0.33,-36.4,57.8,65.0,0.3303,0.7778,0.1118,0.8857,0.752,0.8052,0.8857,3
2026-09-01 22:27:18,smallpkt_step_20260901,1.073,82.48,82.76,instantaneous_fallback,,,,-86.0,160.936,8.944,7.713,1,,2836,5895,0.2719,-36.67,3,0.0,-36.4,57.8,65.0,0.5499,0.8793,0.1118,0.8857,0.5569,0.7865,0.8857,3
2026-09-01 22:27:19,smallpkt_step_20260901,2.014,39.56,80.0,instantaneous_fallback,,,,-35.0,79.65,8.944,7.713,1,,1924,3779,0.2942,-36.33,3,0.33,-36.47,57.8,65.0,0.2637,0.8333,0.1118,0.8857,0.3319,0.8237,0.8857,3
2026-09-01 22:27:21,smallpkt_step_20260901,1.037,158.47,80.0,instantaneous_fallback,,,,-33.0,70.855,8.944,7.713,1,,3878,12322,0.3003,-36.67,3,-0.33,-36.53,57.8,65.0,1.0,0.8333,0.1118,0.8857,0.2952,0.8338,0.8857,3
2026-09-01 22:27:22,smallpkt_step_20260901,2.007,42.16,70.0,instantaneous_fallback,,,,-36.0,68.511,5.936,0.0,1,,2794,14156,0.2621,-37.33,3,-0.67,-36.73,43.3,57.8,0.2811,0.6875,0.0742,0.0,0.2855,0.7702,0.6875,2
2026-09-01 22:27:24,smallpkt_step_20260901,2.007,78.14,58.62,instantaneous_fallback,,,,-85.0,45.218,5.936,0.0,1,,7654,20310,0.2526,-37.0,3,0.33,-36.8,28.9,36.1,0.5209,0.5453,0.0742,0.0,0.1884,0.7543,0.5453,2
2026-09-01 22:27:26,smallpkt_step_20260901,1.195,107.49,58.62,delta,,,,-35.0,68.511,5.936,0.0,1,,3264,21901,0.2122,-37.33,3,-0.33,-36.93,28.9,36.1,0.7166,0.5453,0.0742,0.0,0.2855,0.6555,0.5453,2
2026-09-01 22:27:27,smallpkt_step_20260901,1.037,78.38,58.62,instantaneous_fallback,,,,-82.0,69.008,5.936,0.0,1,,3320,10832,0.2082,-37.67,3,-0.33,-37.2,28.9,36.1,0.5225,0.5453,0.0742,0.0,0.2875,0.6455,0.5453,2
2026-09-01 22:27:28,smallpkt_step_20260901,1.038,88.61,50.0,instantaneous_fallback,,,,-86.0,69.008,5.936,0.0,1,,2104,17890,0.1836,-36.0,3,1.67,-37.07,28.9,36.1,0.5907,0.4167,0.0742,0.0,0.2875,0.584,0.4167,1
2026-09-01 22:27:29,smallpkt_step_20260901,2.011,34.14,50.0,delta,,,,-83.0,69.008,5.936,0.0,1,,1730,12824,0.1775,-36.67,3,-0.67,-36.93,43.3,43.3,0.2276,0.4167,0.0742,0.0,0.2875,0.5687,0.4167,1
2026-09-01 22:27:31,smallpkt_step_20260901,2.011,77.3,63.33,instantaneous_fallback,,,,-36.0,133.987,5.936,0.0,1,,4874,15094,0.163,-36.67,3,0.0,-36.87,28.9,36.1,0.5153,0.6041,0.0742,0.0,0.5194,0.5325,0.6041,2
2026-09-01 22:27:33,smallpkt_step_20260901,2.025,70.8,63.33,instantaneous_fallback,,,,-85.0,133.987,,,0,,7820,17963,0.2101,-37.33,3,-0.67,-36.87,6.5,26.2,0.472,0.6041,0.0,1.0,0.5194,0.6502,1.0,3
2026-09-01 22:27:35,smallpkt_step_20260901,2.016,42.27,58.62,instantaneous_fallback,,,,-37.0,0.0,,,0,,1938,3951,0.2143,-36.67,3,0.67,-36.67,28.9,36.1,0.2818,0.5453,0.0,1.0,1.0,0.6607,1.0,3
2026-09-01 22:27:37,smallpkt_step_20260901,2.016,47.04,58.62,delta,,,,-83.0,0.0,,,0,,8,217,0.2465,-37.33,3,-0.67,-36.93,28.9,37.0,0.3136,0.5453,0.0,1.0,1.0,0.7412,1.0,3
2026-09-01 22:27:39,smallpkt_step_20260901,2.016,44.38,80.0,instantaneous_fallback,,,,-85.0,0.0,,,0,,26,380,0.2806,-36.67,3,0.67,-36.93,28.9,82.0,0.2959,0.8333,0.0,1.0,1.0,0.801,1.0,3
2026-09-01 22:27:41,smallpkt_step_20260901,2.016,51.35,86.67,instantaneous_fallback,,,,-59.0,0.0,,,0,,0,369,0.2997,-38.33,3,-1.67,-37.27,57.8,57.8,0.3423,0.9445,0.0,1.0,1.0,0.8328,1.0,3
2026-09-01 22:27:43,smallpkt_step_20260901,2.016,35.07,80.0,instantaneous_fallback,,,,-85.0,0.0,,,0,,0,487,0.2674,-38.0,3,0.33,-37.4,57.8,73.9,0.2338,0.8333,0.0,1.0,1.0,0.779,1.0,3
2026-09-01 22:27:45,smallpkt_step_20260901,2.016,44.07,82.76,instantaneous_fallback,,,,-83.0,0.0,,,0,,0,655,0.0159,-38.33,3,-0.33,-37.73,26.0,41.9,0.2938,0.8793,0.0,1.0,1.0,0.0398,1.0,3
2026-09-01 22:27:47,smallpkt_step_20260901,2.016,51.82,82.76,delta,,,,-81.0,0.0,,,0,,48,568,0.0292,-38.0,3,0.33,-37.87,14.4,43.3,0.3455,0.8793,0.0,1.0,1.0,0.073,1.0,3
2026-09-01 22:27:49,smallpkt_step_20260901,2.016,48.7,82.76,instantaneous_fallback,,,,-33.0,0.0,,,0,,2,659,0.0179,-37.67,3,0.33,-38.07,57.8,96.4,0.3247,0.8793,0.0,1.0,1.0,0.0447,1.0,3
2026-09-01 22:27:51,smallpkt_step_20260901,2.016,37.25,80.0,instantaneous_fallback,,,,-33.0,113.132,,,0,,0,672,0.0162,-38.0,3,-0.33,-38.0,45.0,51.4,0.2483,0.8333,0.0,1.0,0.4714,0.0405,1.0,3
2026-09-01 22:27:53,smallpkt_step_20260901,2.011,65.89,80.0,instantaneous_fallback,,,,-35.0,113.132,,,0,,3392,19092,0.1372,-38.67,3,-0.67,-38.13,57.8,103.9,0.4393,0.8333,0.0,1.0,0.4714,0.436,1.0,3
2026-09-01 22:27:55,smallpkt_step_20260901,2.011,72.37,73.33,instantaneous_fallback,,,,-34.0,110.865,,,0,,3340,13546,0.1641,-37.33,3,1.33,-37.93,6.5,57.1,0.4825,0.7291,0.0,1.0,0.4619,0.5353,1.0,3
2026-09-01 22:27:57,smallpkt_step_20260901,2.011,42.35,73.33,instantaneous_fallback,,,,-34.0,110.865,,,0,,2952,3974,0.2034,-37.33,3,0.0,-37.8,43.3,62.1,0.2823,0.7291,0.0,1.0,0.4619,0.6335,1.0,3
2026-09-01 22:27:59,smallpkt_step_20260901,2.011,59.08,76.67,instantaneous_fallback,,,,-33.0,110.865,,,0,,3826,9414,0.2244,-37.33,3,0.0,-37.73,150.0,150.0,0.3939,0.7778,0.0,1.0,0.4619,0.686,1.0,3
2026-09-01 22:28:01,smallpkt_step_20260901,1.188,131.29,76.67,instantaneous_fallback,,,,-62.0,128.626,,,0,,5316,19692,0.2227,-37.0,3,0.33,-37.53,43.3,44.1,0.8753,0.7778,0.0,1.0,0.512,0.6817,1.0,3
2026-09-01 22:28:02,smallpkt_step_20260901,1.094,60.85,62.07,instantaneous_fallback,,,,-83.0,139.589,,,0,,2484,6904,0.2508,-38.0,3,-1.0,-37.4,43.3,81.7,0.4057,0.5884,0.0,1.0,0.5272,0.7513,1.0,3
2026-09-01 22:28:04,smallpkt_step_20260901,2.01,40.68,62.07,instantaneous_fallback,,,,-36.0,139.589,,,0,,4232,11673,0.2669,-38.0,3,0.0,-37.53,150.0,150.0,0.2712,0.5884,0.0,1.0,0.5272,0.7782,1.0,3
2026-09-01 22:28:06,smallpkt_step_20260901,1.174,133.95,56.67,instantaneous_fallback,,,,-34.0,171.938,,,0,,6912,22607,0.2447,-38.0,3,0.0,-37.67,43.3,96.7,0.893,0.5209,0.0,1.0,0.5721,0.7368,1.0,3
2026-09-01 22:28:07,smallpkt_step_20260901,1.117,71.15,56.67,instantaneous_fallback,,,,-36.0,72.445,,,0,,2744,13243,0.2264,-38.67,3,-0.67,-37.93,150.0,150.0,0.4743,0.5209,0.0,1.0,0.3019,0.691,1.0,3
